MODULE	NODE
yellow_meta	PWY-5097: L-lysine biosynthesis VI|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans
yellow_meta	PWY-5100: pyruvate fermentation to acetate and lactate II
yellow_meta	PWY-5100: pyruvate fermentation to acetate and lactate II|g__Actinomyces.s__Actinomyces_odontolyticus
yellow_meta	PWY-5100: pyruvate fermentation to acetate and lactate II|g__Anaerostipes.s__Anaerostipes_caccae
yellow_meta	PWY-5100: pyruvate fermentation to acetate and lactate II|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-5100: pyruvate fermentation to acetate and lactate II|g__Citrobacter.s__Citrobacter_portucalensis
yellow_meta	PWY-5100: pyruvate fermentation to acetate and lactate II|g__Enterococcus.s__Enterococcus_casseliflavus
yellow_meta	PWY-5101: L-isoleucine biosynthesis II|g__Coprobacillus.s__Coprobacillus_cateniformis
yellow_meta	PWY-5103: L-isoleucine biosynthesis III|g__Anaerostipes.s__Anaerostipes_caccae
yellow_meta	PWY-5103: L-isoleucine biosynthesis III|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-5103: L-isoleucine biosynthesis III|g__Citrobacter.s__Citrobacter_portucalensis
yellow_meta	PWY-5103: L-isoleucine biosynthesis III|g__Coprobacillus.s__Coprobacillus_cateniformis
yellow_meta	PWY-5103: L-isoleucine biosynthesis III|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans
yellow_meta	PWY-5104: L-isoleucine biosynthesis IV|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-5104: L-isoleucine biosynthesis IV|g__Citrobacter.s__Citrobacter_portucalensis
yellow_meta	PWY-5136: fatty acid &beta;-oxidation II (peroxisome)|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-5138: unsaturated, even numbered fatty acid &beta;-oxidation|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-5138: unsaturated, even numbered fatty acid &beta;-oxidation|g__Citrobacter.s__Citrobacter_portucalensis
yellow_meta	PWY-5173: superpathway of acetyl-CoA biosynthesis|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-5173: superpathway of acetyl-CoA biosynthesis|g__Citrobacter.s__Citrobacter_portucalensis
yellow_meta	PWY-5180: toluene degradation I (aerobic) (via o-cresol)
yellow_meta	PWY-5182: toluene degradation II (aerobic) (via 4-methylcatechol)
yellow_meta	PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Actinomyces.s__Actinomyces_odontolyticus
yellow_meta	PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Actinomyces.s__Actinomyces_sp_HMSC035G02
yellow_meta	PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Anaerostipes.s__Anaerostipes_caccae
yellow_meta	PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-5189: tetrapyrrole biosynthesis II (from glycine)|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration)|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration)|g__Citrobacter.s__Citrobacter_portucalensis
yellow_meta	PWY-5367: petroselinate biosynthesis|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-5415: catechol degradation I (meta-cleavage pathway)
yellow_meta	PWY-5417: catechol degradation III (ortho-cleavage pathway)|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-5431: aromatic compounds degradation via &beta;-ketoadipate|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-5484: glycolysis II (from fructose 6-phosphate)|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-5659: GDP-mannose biosynthesis|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-5667: CDP-diacylglycerol biosynthesis I|g__Anaerostipes.s__Anaerostipes_caccae
yellow_meta	PWY-5667: CDP-diacylglycerol biosynthesis I|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-5667: CDP-diacylglycerol biosynthesis I|g__Citrobacter.s__Citrobacter_portucalensis
yellow_meta	PWY-5667: CDP-diacylglycerol biosynthesis I|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans
yellow_meta	PWY-5676: acetyl-CoA fermentation to butanoate II
yellow_meta	PWY-5686: UMP biosynthesis|g__Actinomyces.s__Actinomyces_odontolyticus
yellow_meta	PWY-5686: UMP biosynthesis|g__Actinomyces.s__Actinomyces_radingae
yellow_meta	PWY-5686: UMP biosynthesis|g__Actinomyces.s__Actinomyces_sp_HMSC035G02
yellow_meta	PWY-5686: UMP biosynthesis|g__Anaerostipes.s__Anaerostipes_caccae
yellow_meta	PWY-5686: UMP biosynthesis|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-5686: UMP biosynthesis|g__Clostridioides.s__Clostridioides_difficile
yellow_meta	PWY-5686: UMP biosynthesis|g__Enterococcus.s__Enterococcus_casseliflavus
yellow_meta	PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation|g__Anaerostipes.s__Anaerostipes_caccae
yellow_meta	PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation|g__Citrobacter.s__Citrobacter_portucalensis
yellow_meta	PWY-5723: Rubisco shunt|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-5747: 2-methylcitrate cycle II|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-5747: 2-methylcitrate cycle II|g__Citrobacter.s__Citrobacter_portucalensis
yellow_meta	PWY-5791: 1,4-dihydroxy-2-naphthoate biosynthesis II (plants)|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-5837: 1,4-dihydroxy-2-naphthoate biosynthesis I|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-5838: superpathway of menaquinol-8 biosynthesis I|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-5840: superpathway of menaquinol-7 biosynthesis|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-5845: superpathway of menaquinol-9 biosynthesis|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-5850: superpathway of menaquinol-6 biosynthesis I|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-5855: ubiquinol-7 biosynthesis (prokaryotic)|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-5855: ubiquinol-7 biosynthesis (prokaryotic)|g__Citrobacter.s__Citrobacter_portucalensis
yellow_meta	PWY-5856: ubiquinol-9 biosynthesis (prokaryotic)|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-5856: ubiquinol-9 biosynthesis (prokaryotic)|g__Citrobacter.s__Citrobacter_portucalensis
yellow_meta	PWY-5857: ubiquinol-10 biosynthesis (prokaryotic)|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-5857: ubiquinol-10 biosynthesis (prokaryotic)|g__Citrobacter.s__Citrobacter_portucalensis
yellow_meta	PWY-5860: superpathway of demethylmenaquinol-6 biosynthesis I|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-5861: superpathway of demethylmenaquinol-8 biosynthesis|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-5862: superpathway of demethylmenaquinol-9 biosynthesis|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-5863: superpathway of phylloquinol biosynthesis|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-5896: superpathway of menaquinol-10 biosynthesis|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-5897: superpathway of menaquinol-11 biosynthesis|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-5898: superpathway of menaquinol-12 biosynthesis|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-5899: superpathway of menaquinol-13 biosynthesis|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-5913: TCA cycle VI (obligate autotrophs)|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-5913: TCA cycle VI (obligate autotrophs)|g__Citrobacter.s__Citrobacter_portucalensis
yellow_meta	PWY-5913: TCA cycle VI (obligate autotrophs)|g__Dysgonomonas.s__Dysgonomonas_mossii
yellow_meta	PWY-5918: superpathay of heme biosynthesis from glutamate|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-5971: palmitate biosynthesis II (bacteria and plants)|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-5973: cis-vaccenate biosynthesis|g__Anaerostipes.s__Anaerostipes_caccae
yellow_meta	PWY-5973: cis-vaccenate biosynthesis|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-5989: stearate biosynthesis II (bacteria and plants)|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-5994: palmitate biosynthesis I (animals and fungi)
yellow_meta	PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Actinomyces.s__Actinomyces_odontolyticus
yellow_meta	PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Actinomyces.s__Actinomyces_sp_HMSC035G02
yellow_meta	PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Anaerostipes.s__Anaerostipes_caccae
yellow_meta	PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Coprobacillus.s__Coprobacillus_cateniformis
yellow_meta	PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Enterococcus.s__Enterococcus_casseliflavus
yellow_meta	PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Streptococcus.s__Streptococcus_parasanguinis
yellow_meta	PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Actinomyces.s__Actinomyces_odontolyticus
yellow_meta	PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Actinomyces.s__Actinomyces_sp_HMSC035G02
yellow_meta	PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Anaerostipes.s__Anaerostipes_caccae
yellow_meta	PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Enterococcus.s__Enterococcus_casseliflavus
yellow_meta	PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans
yellow_meta	PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Streptococcus.s__Streptococcus_parasanguinis
yellow_meta	PWY-6123: inosine-5'-phosphate biosynthesis I|g__Actinomyces.s__Actinomyces_odontolyticus
yellow_meta	PWY-6123: inosine-5'-phosphate biosynthesis I|g__Actinomyces.s__Actinomyces_sp_HMSC035G02
yellow_meta	PWY-6123: inosine-5'-phosphate biosynthesis I|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-6123: inosine-5'-phosphate biosynthesis I|g__Dysgonomonas.s__Dysgonomonas_mossii
yellow_meta	PWY-6123: inosine-5'-phosphate biosynthesis I|g__Enterococcus.s__Enterococcus_casseliflavus
yellow_meta	PWY-6124: inosine-5'-phosphate biosynthesis II|g__Actinomyces.s__Actinomyces_odontolyticus
yellow_meta	PWY-6124: inosine-5'-phosphate biosynthesis II|g__Actinomyces.s__Actinomyces_sp_HMSC035G02
yellow_meta	PWY-6124: inosine-5'-phosphate biosynthesis II|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-6124: inosine-5'-phosphate biosynthesis II|g__Enterococcus.s__Enterococcus_casseliflavus
yellow_meta	PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II|g__Actinomyces.s__Actinomyces_odontolyticus
yellow_meta	PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-6151: S-adenosyl-L-methionine cycle I|g__Actinomyces.s__Actinomyces_odontolyticus
yellow_meta	PWY-6151: S-adenosyl-L-methionine cycle I|g__Actinomyces.s__Actinomyces_sp_HMSC035G02
yellow_meta	PWY-6151: S-adenosyl-L-methionine cycle I|g__Anaerostipes.s__Anaerostipes_caccae
yellow_meta	PWY-6151: S-adenosyl-L-methionine cycle I|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-6151: S-adenosyl-L-methionine cycle I|g__Enterococcus.s__Enterococcus_casseliflavus
yellow_meta	PWY-6151: S-adenosyl-L-methionine cycle I|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans
yellow_meta	PWY-6151: S-adenosyl-L-methionine cycle I|g__Streptococcus.s__Streptococcus_mitis
yellow_meta	PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Anaerostipes.s__Anaerostipes_caccae
yellow_meta	PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Enterococcus.s__Enterococcus_casseliflavus
yellow_meta	PWY-6168: flavin biosynthesis III (fungi)|g__Anaerostipes.s__Anaerostipes_caccae
yellow_meta	PWY-6168: flavin biosynthesis III (fungi)|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-621: sucrose degradation III (sucrose invertase)|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-621: sucrose degradation III (sucrose invertase)|g__Enterococcus.s__Enterococcus_casseliflavus
yellow_meta	PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Actinomyces.s__Actinomyces_odontolyticus
yellow_meta	PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Actinomyces.s__Actinomyces_sp_HMSC035G02
yellow_meta	PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Anaerostipes.s__Anaerostipes_caccae
yellow_meta	PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Enterococcus.s__Enterococcus_casseliflavus
yellow_meta	PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans
yellow_meta	PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Streptococcus.s__Streptococcus_parasanguinis
yellow_meta	PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-6284: superpathway of unsaturated fatty acids biosynthesis (E. coli)|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-6285: superpathway of fatty acids biosynthesis (E. coli)|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-6305: putrescine biosynthesis IV|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-6305: putrescine biosynthesis IV|g__Citrobacter.s__Citrobacter_portucalensis
yellow_meta	PWY-6317: galactose degradation I (Leloir pathway)|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-6317: galactose degradation I (Leloir pathway)|g__Enterococcus.s__Enterococcus_casseliflavus
yellow_meta	PWY-6339: syringate degradation
yellow_meta	PWY-6353: purine nucleotides degradation II (aerobic)|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-6353: purine nucleotides degradation II (aerobic)|g__Klebsiella.s__Klebsiella_oxytoca
yellow_meta	PWY-6383: mono-trans, poly-cis decaprenyl phosphate biosynthesis
yellow_meta	PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Enterococcus.s__Enterococcus_casseliflavus
yellow_meta	PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans
yellow_meta	PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Anaerostipes.s__Anaerostipes_caccae
yellow_meta	PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Enterococcus.s__Enterococcus_casseliflavus
yellow_meta	PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans
yellow_meta	PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Anaerostipes.s__Anaerostipes_caccae
yellow_meta	PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Citrobacter.s__Citrobacter_portucalensis
yellow_meta	PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Enterococcus.s__Enterococcus_casseliflavus
yellow_meta	PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans
yellow_meta	PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation|g__Citrobacter.s__Citrobacter_portucalensis
yellow_meta	PWY-6519: 8-amino-7-oxononanoate biosynthesis I|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-6527: stachyose degradation|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-6527: stachyose degradation|g__Enterococcus.s__Enterococcus_casseliflavus
yellow_meta	PWY-6531: mannitol cycle|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-6588: pyruvate fermentation to acetone|g__Clostridioides.s__Clostridioides_difficile
yellow_meta	PWY-6590: superpathway of Clostridium acetobutylicum acidogenic fermentation|g__Clostridioides.s__Clostridioides_difficile
yellow_meta	PWY-6595: superpathway of guanosine nucleotides degradation (plants)
yellow_meta	PWY-6595: superpathway of guanosine nucleotides degradation (plants)|g__Anaerostipes.s__Anaerostipes_caccae
yellow_meta	PWY-6606: guanosine nucleotides degradation II|g__Anaerostipes.s__Anaerostipes_caccae
yellow_meta	PWY-6606: guanosine nucleotides degradation II|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-6606: guanosine nucleotides degradation II|g__Klebsiella.s__Klebsiella_oxytoca
yellow_meta	PWY-6608: guanosine nucleotides degradation III|g__Anaerostipes.s__Anaerostipes_caccae
yellow_meta	PWY-6608: guanosine nucleotides degradation III|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-6609: adenine and adenosine salvage III|g__Actinomyces.s__Actinomyces_odontolyticus
yellow_meta	PWY-6609: adenine and adenosine salvage III|g__Actinomyces.s__Actinomyces_sp_HMSC035G02
yellow_meta	PWY-6609: adenine and adenosine salvage III|g__Anaerostipes.s__Anaerostipes_caccae
yellow_meta	PWY-6609: adenine and adenosine salvage III|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-6609: adenine and adenosine salvage III|g__Citrobacter.s__Citrobacter_portucalensis
yellow_meta	PWY-6609: adenine and adenosine salvage III|g__Coprobacillus.s__Coprobacillus_cateniformis
yellow_meta	PWY-6609: adenine and adenosine salvage III|g__Enterococcus.s__Enterococcus_casseliflavus
yellow_meta	PWY-6609: adenine and adenosine salvage III|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans
yellow_meta	PWY-6609: adenine and adenosine salvage III|g__Streptococcus.s__Streptococcus_infantis
yellow_meta	PWY-6628: superpathway of L-phenylalanine biosynthesis|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-6629: superpathway of L-tryptophan biosynthesis|g__Klebsiella.s__Klebsiella_oxytoca
yellow_meta	PWY-6630: superpathway of L-tyrosine biosynthesis|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-6630: superpathway of L-tyrosine biosynthesis|g__Klebsiella.s__Klebsiella_oxytoca
yellow_meta	PWY-6700: queuosine biosynthesis|g__Anaerostipes.s__Anaerostipes_caccae
yellow_meta	PWY-6700: queuosine biosynthesis|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-6700: queuosine biosynthesis|g__Citrobacter.s__Citrobacter_portucalensis
yellow_meta	PWY-6700: queuosine biosynthesis|g__Enterococcus.s__Enterococcus_casseliflavus
yellow_meta	PWY-6700: queuosine biosynthesis|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans
yellow_meta	PWY-6703: preQ0 biosynthesis|g__Anaerostipes.s__Anaerostipes_caccae
yellow_meta	PWY-6703: preQ0 biosynthesis|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-6703: preQ0 biosynthesis|g__Citrobacter.s__Citrobacter_portucalensis
yellow_meta	PWY-6708: ubiquinol-8 biosynthesis (prokaryotic)|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-6708: ubiquinol-8 biosynthesis (prokaryotic)|g__Citrobacter.s__Citrobacter_portucalensis
yellow_meta	PWY-6731: starch degradation III
yellow_meta	PWY-6737: starch degradation V|g__Anaerostipes.s__Anaerostipes_caccae
yellow_meta	PWY-6737: starch degradation V|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-6737: starch degradation V|g__Citrobacter.s__Citrobacter_portucalensis
yellow_meta	PWY-6737: starch degradation V|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans
yellow_meta	PWY-6749: CMP-legionaminate biosynthesis I
yellow_meta	PWY-6749: CMP-legionaminate biosynthesis I|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans
yellow_meta	PWY-6803: phosphatidylcholine acyl editing|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-6803: phosphatidylcholine acyl editing|g__Citrobacter.s__Citrobacter_portucalensis
yellow_meta	PWY-6823: molybdenum cofactor biosynthesis|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-6837: fatty acid beta-oxidation V (unsaturated, odd number, di-isomerase-dependent)|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-6837: fatty acid beta-oxidation V (unsaturated, odd number, di-isomerase-dependent)|g__Citrobacter.s__Citrobacter_portucalensis
yellow_meta	PWY-6859: all-trans-farnesol biosynthesis|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-6859: all-trans-farnesol biosynthesis|g__Citrobacter.s__Citrobacter_portucalensis
yellow_meta	PWY-6892: thiazole biosynthesis I (E. coli)|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-6897: thiamin salvage II|g__Actinomyces.s__Actinomyces_radingae
yellow_meta	PWY-6897: thiamin salvage II|g__Anaerostipes.s__Anaerostipes_caccae
yellow_meta	PWY-6897: thiamin salvage II|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-6901: superpathway of glucose and xylose degradation|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-6936: seleno-amino acid biosynthesis|g__Actinomyces.s__Actinomyces_odontolyticus
yellow_meta	PWY-6936: seleno-amino acid biosynthesis|g__Actinomyces.s__Actinomyces_sp_HMSC035G02
yellow_meta	PWY-6936: seleno-amino acid biosynthesis|g__Anaerostipes.s__Anaerostipes_caccae
yellow_meta	PWY-6936: seleno-amino acid biosynthesis|g__Bifidobacterium.s__Bifidobacterium_longum
yellow_meta	PWY-6936: seleno-amino acid biosynthesis|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-6936: seleno-amino acid biosynthesis|g__Citrobacter.s__Citrobacter_portucalensis
yellow_meta	PWY-6936: seleno-amino acid biosynthesis|g__Clostridioides.s__Clostridioides_difficile
yellow_meta	PWY-6936: seleno-amino acid biosynthesis|g__Streptococcus.s__Streptococcus_infantis
yellow_meta	PWY-7013: L-1,2-propanediol degradation|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-7094: fatty acid salvage|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Actinomyces.s__Actinomyces_odontolyticus
yellow_meta	PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Actinomyces.s__Actinomyces_radingae
yellow_meta	PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Actinomyces.s__Actinomyces_sp_HMSC035G02
yellow_meta	PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Anaerostipes.s__Anaerostipes_caccae
yellow_meta	PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Citrobacter.s__Citrobacter_portucalensis
yellow_meta	PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Coprobacillus.s__Coprobacillus_cateniformis
yellow_meta	PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Enterococcus.s__Enterococcus_casseliflavus
yellow_meta	PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans
yellow_meta	PWY-7115: C4 photosynthetic carbon assimilation cycle, NAD-ME type|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-7115: C4 photosynthetic carbon assimilation cycle, NAD-ME type|g__Citrobacter.s__Citrobacter_portucalensis
yellow_meta	PWY-7117: C4 photosynthetic carbon assimilation cycle, PEPCK type|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-7117: C4 photosynthetic carbon assimilation cycle, PEPCK type|g__Citrobacter.s__Citrobacter_portucalensis
yellow_meta	PWY-7184: pyrimidine deoxyribonucleotides de novo biosynthesis I|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-7197: pyrimidine deoxyribonucleotide phosphorylation|g__Actinomyces.s__Actinomyces_odontolyticus
yellow_meta	PWY-7197: pyrimidine deoxyribonucleotide phosphorylation|g__Actinomyces.s__Actinomyces_radingae
yellow_meta	PWY-7197: pyrimidine deoxyribonucleotide phosphorylation|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-7199: pyrimidine deoxyribonucleosides salvage|g__Actinomyces.s__Actinomyces_radingae
yellow_meta	PWY-7199: pyrimidine deoxyribonucleosides salvage|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-7199: pyrimidine deoxyribonucleosides salvage|g__Enterococcus.s__Enterococcus_casseliflavus
yellow_meta	PWY-7204: pyridoxal 5'-phosphate salvage II (plants)|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Anaerostipes.s__Anaerostipes_caccae
yellow_meta	PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Dysgonomonas.s__Dysgonomonas_mossii
