MODULE	NODE
red_meta	PWY-6609: adenine and adenosine salvage III|g__Lachnoclostridium.s__Clostridium_saccharolyticum
red_meta	PWY-6700: queuosine biosynthesis|g__Bacteroides.s__Bacteroides_sartorii
red_meta	PWY-6700: queuosine biosynthesis|g__Bacteroides.s__Bacteroides_xylanisolvens
red_meta	PWY-6700: queuosine biosynthesis|g__Dielma.s__Dielma_fastidiosa
red_meta	PWY-6700: queuosine biosynthesis|g__Lachnoclostridium.s__Clostridium_hylemonae
red_meta	PWY-6700: queuosine biosynthesis|g__Lachnoclostridium.s__Clostridium_saccharolyticum
red_meta	PWY-6703: preQ0 biosynthesis|g__Alistipes.s__Alistipes_putredinis
red_meta	PWY-6703: preQ0 biosynthesis|g__Bacteroides.s__Bacteroides_cellulosilyticus
red_meta	PWY-6703: preQ0 biosynthesis|g__Bacteroides.s__Bacteroides_sartorii
red_meta	PWY-6703: preQ0 biosynthesis|g__Bacteroides.s__Bacteroides_xylanisolvens
red_meta	PWY-6737: starch degradation V|g__Clostridium.s__Clostridium_sp_chh4_2
red_meta	PWY-6737: starch degradation V|g__Dielma.s__Dielma_fastidiosa
red_meta	PWY-6737: starch degradation V|g__Lachnoclostridium.s__Clostridium_saccharolyticum
red_meta	PWY-6859: all-trans-farnesol biosynthesis|g__Citrobacter.s__Citrobacter_amalonaticus
red_meta	PWY-6897: thiamin salvage II|g__Bacteroides.s__Bacteroides_cellulosilyticus
red_meta	PWY-6897: thiamin salvage II|g__Bacteroides.s__Bacteroides_sartorii
red_meta	PWY-6897: thiamin salvage II|g__Bacteroides.s__Bacteroides_xylanisolvens
red_meta	PWY-6897: thiamin salvage II|g__Lachnoclostridium.s__Clostridium_saccharolyticum
red_meta	PWY-6936: seleno-amino acid biosynthesis|g__Bacteroides.s__Bacteroides_cellulosilyticus
red_meta	PWY-7039: phosphatidate metabolism, as a signaling molecule|unclassified
red_meta	PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Alistipes.s__Alistipes_finegoldii
red_meta	PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Bacteroides.s__Bacteroides_cellulosilyticus
red_meta	PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Bacteroides.s__Bacteroides_sartorii
red_meta	PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Bacteroides.s__Bacteroides_xylanisolvens
red_meta	PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Clostridium.s__Clostridium_sp_chh4_2
red_meta	PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Lachnoclostridium.s__Clostridium_hylemonae
red_meta	PWY-7187: pyrimidine deoxyribonucleotides de novo biosynthesis II|g__Cutibacterium.s__Cutibacterium_acnes
red_meta	PWY-7197: pyrimidine deoxyribonucleotide phosphorylation|g__Cutibacterium.s__Cutibacterium_acnes
red_meta	PWY-7199: pyrimidine deoxyribonucleosides salvage|g__Alistipes.s__Alistipes_finegoldii
red_meta	PWY-7199: pyrimidine deoxyribonucleosides salvage|g__Bacteroides.s__Bacteroides_cellulosilyticus
red_meta	PWY-7199: pyrimidine deoxyribonucleosides salvage|g__Bacteroides.s__Bacteroides_sartorii
red_meta	PWY-7199: pyrimidine deoxyribonucleosides salvage|g__Bacteroides.s__Bacteroides_xylanisolvens
red_meta	PWY-7199: pyrimidine deoxyribonucleosides salvage|g__Dielma.s__Dielma_fastidiosa
red_meta	PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Bacteroides.s__Bacteroides_cellulosilyticus
red_meta	PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Bacteroides.s__Bacteroides_sartorii
red_meta	PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Bacteroides.s__Bacteroides_xylanisolvens
red_meta	PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Alistipes.s__Alistipes_finegoldii
red_meta	PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_sartorii
red_meta	PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_xylanisolvens
red_meta	PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Dielma.s__Dielma_fastidiosa
red_meta	PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Lachnoclostridium.s__Clostridium_hylemonae
red_meta	PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Lachnoclostridium.s__Clostridium_saccharolyticum
red_meta	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_cellulosilyticus
red_meta	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_sartorii
red_meta	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_xylanisolvens
red_meta	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Clostridium.s__Clostridium_sp_chh4_2
red_meta	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Dielma.s__Dielma_fastidiosa
red_meta	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Lachnoclostridium.s__Clostridium_hylemonae
red_meta	PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Alistipes.s__Alistipes_finegoldii
red_meta	PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_cellulosilyticus
red_meta	PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_sartorii
red_meta	PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_xylanisolvens
red_meta	PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Dielma.s__Dielma_fastidiosa
red_meta	PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Lachnoclostridium.s__Clostridium_hylemonae
red_meta	PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Lachnoclostridium.s__Clostridium_saccharolyticum
red_meta	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_cellulosilyticus
red_meta	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_sartorii
red_meta	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_xylanisolvens
red_meta	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Clostridium.s__Clostridium_sp_chh4_2
red_meta	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Dielma.s__Dielma_fastidiosa
red_meta	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Lachnoclostridium.s__Clostridium_hylemonae
red_meta	PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Bacteroides.s__Bacteroides_cellulosilyticus
red_meta	PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Bacteroides.s__Bacteroides_sartorii
red_meta	PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Bacteroides.s__Bacteroides_xylanisolvens
red_meta	PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Lachnoclostridium.s__Clostridium_hylemonae
red_meta	PWY-7234: inosine-5'-phosphate biosynthesis III|g__Alistipes.s__Alistipes_finegoldii
red_meta	PWY-7234: inosine-5'-phosphate biosynthesis III|g__Alistipes.s__Alistipes_putredinis_CAG_67
red_meta	PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II|g__Alistipes.s__Alistipes_finegoldii
red_meta	PWY-7282: 4-amino-2-methyl-5-phosphomethylpyrimidine biosynthesis (yeast)|g__Bacteroides.s__Bacteroides_cellulosilyticus
red_meta	PWY-7282: 4-amino-2-methyl-5-phosphomethylpyrimidine biosynthesis (yeast)|g__Bacteroides.s__Bacteroides_xylanisolvens
red_meta	PWY-7323: superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis|g__Bacteroides.s__Bacteroides_sartorii
red_meta	PWY-7357: thiamin formation from pyrithiamine and oxythiamine (yeast)|g__Bacteroides.s__Bacteroides_cellulosilyticus
red_meta	PWY-7357: thiamin formation from pyrithiamine and oxythiamine (yeast)|g__Bacteroides.s__Bacteroides_sartorii
red_meta	PWY-7357: thiamin formation from pyrithiamine and oxythiamine (yeast)|g__Bacteroides.s__Bacteroides_xylanisolvens
red_meta	PWY-7357: thiamin formation from pyrithiamine and oxythiamine (yeast)|g__Dielma.s__Dielma_fastidiosa
red_meta	PWY-7357: thiamin formation from pyrithiamine and oxythiamine (yeast)|g__Lachnoclostridium.s__Clostridium_saccharolyticum
red_meta	PWY-7446: sulfoglycolysis|g__Citrobacter.s__Citrobacter_amalonaticus
red_meta	PWY-7456: mannan degradation|g__Bacteroides.s__Bacteroides_cellulosilyticus
red_meta	PWY-7539: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis III (Chlamydia)|g__Alistipes.s__Alistipes_finegoldii
red_meta	PWY-7539: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis III (Chlamydia)|g__Alistipes.s__Alistipes_putredinis
red_meta	PWY-7664: oleate biosynthesis IV (anaerobic)|g__Citrobacter.s__Citrobacter_amalonaticus
red_meta	PWY0-1296: purine ribonucleosides degradation|g__Dielma.s__Dielma_fastidiosa
red_meta	PWY0-1296: purine ribonucleosides degradation|g__Lachnoclostridium.s__Clostridium_saccharolyticum
red_meta	PWY0-1297: superpathway of purine deoxyribonucleosides degradation|g__Dielma.s__Dielma_fastidiosa
red_meta	PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation|g__Dielma.s__Dielma_fastidiosa
red_meta	PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Alistipes.s__Alistipes_finegoldii
red_meta	PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Alistipes.s__Alistipes_putredinis_CAG_67
red_meta	PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Lachnoclostridium.s__Clostridium_hylemonae
red_meta	PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Lachnoclostridium.s__Clostridium_saccharolyticum
red_meta	PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Bacteroides.s__Bacteroides_sartorii
red_meta	PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_cellulosilyticus
red_meta	PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage|g__Bacteroides.s__Bacteroides_cellulosilyticus
red_meta	PWY66-389: phytol degradation|g__Lachnoclostridium.s__Clostridium_clostridioforme
red_meta	PWY66-400: glycolysis VI (metazoan)|g__Alistipes.s__Alistipes_finegoldii
red_meta	PWY66-400: glycolysis VI (metazoan)|g__Bacteroides.s__Bacteroides_cellulosilyticus
red_meta	PWY66-400: glycolysis VI (metazoan)|g__Bacteroides.s__Bacteroides_sartorii
red_meta	PWY66-400: glycolysis VI (metazoan)|g__Dielma.s__Dielma_fastidiosa
red_meta	PWY66-422: D-galactose degradation V (Leloir pathway)|g__Dielma.s__Dielma_fastidiosa
red_meta	PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Bacteroides.s__Bacteroides_cellulosilyticus
red_meta	RHAMCAT-PWY: L-rhamnose degradation I|g__Bacteroides.s__Bacteroides_fragilis
red_meta	RHAMCAT-PWY: L-rhamnose degradation I|g__Bacteroides.s__Bacteroides_sartorii
red_meta	RHAMCAT-PWY: L-rhamnose degradation I|g__Bacteroides.s__Bacteroides_xylanisolvens
red_meta	RHAMCAT-PWY: L-rhamnose degradation I|g__Hungatella.s__Hungatella_hathewayi
red_meta	RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Bacteroides.s__Bacteroides_cellulosilyticus
red_meta	RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Bacteroides.s__Bacteroides_fragilis
red_meta	RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Bacteroides.s__Bacteroides_xylanisolvens
red_meta	SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Bacteroides.s__Bacteroides_cellulosilyticus
red_meta	SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Bacteroides.s__Bacteroides_sartorii
red_meta	THISYNARA-PWY: superpathway of thiamin diphosphate biosynthesis III (eukaryotes)|g__Bacteroides.s__Bacteroides_cellulosilyticus
red_meta	THISYNARA-PWY: superpathway of thiamin diphosphate biosynthesis III (eukaryotes)|g__Bacteroides.s__Bacteroides_sartorii
red_meta	THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Alistipes.s__Alistipes_finegoldii
red_meta	TRPSYN-PWY: L-tryptophan biosynthesis|g__Bacteroides.s__Bacteroides_cellulosilyticus
red_meta	TRPSYN-PWY: L-tryptophan biosynthesis|g__Bacteroides.s__Bacteroides_sartorii
red_meta	TRPSYN-PWY: L-tryptophan biosynthesis|g__Bacteroides.s__Bacteroides_uniformis_CAG_3
red_meta	TRPSYN-PWY: L-tryptophan biosynthesis|g__Bacteroides.s__Bacteroides_xylanisolvens
red_meta	VALSYN-PWY: L-valine biosynthesis|g__Bacteroides.s__Bacteroides_cellulosilyticus
red_meta	VALSYN-PWY: L-valine biosynthesis|g__Bacteroides.s__Bacteroides_sartorii
red_meta	VALSYN-PWY: L-valine biosynthesis|g__Bacteroides.s__Bacteroides_xylanisolvens
red_meta	VALSYN-PWY: L-valine biosynthesis|g__Lachnoclostridium.s__Clostridium_hylemonae
red_meta	VALSYN-PWY: L-valine biosynthesis|g__Lachnoclostridium.s__Clostridium_saccharolyticum
lightcyan_meta	1CMET2-PWY: N10-formyl-tetrahydrofolate biosynthesis|g__Bacteroides.s__Bacteroides_ovatus
lightcyan_meta	ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Bacteroides.s__Bacteroides_ovatus
lightcyan_meta	ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Lachnoclostridium.s__Clostridium_bolteae
lightcyan_meta	ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Lachnoclostridium.s__Clostridium_aldenense
lightcyan_meta	ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Lachnoclostridium.s__Clostridium_aldenense
lightcyan_meta	ARO-PWY: chorismate biosynthesis I|g__Lachnoclostridium.s__Clostridium_aldenense
lightcyan_meta	BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis|g__Lachnoclostridium.s__Clostridium_aldenense
lightcyan_meta	CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Bacteroides.s__Bacteroides_ovatus
lightcyan_meta	CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Lachnoclostridium.s__Clostridium_aldenense
lightcyan_meta	COA-PWY-1: coenzyme A biosynthesis II (mammalian)|g__Bacteroides.s__Bacteroides_ovatus
lightcyan_meta	COA-PWY-1: coenzyme A biosynthesis II (mammalian)|g__Lachnoclostridium.s__Clostridium_aldenense
lightcyan_meta	COA-PWY: coenzyme A biosynthesis I|g__Bacteroides.s__Bacteroides_ovatus
lightcyan_meta	COA-PWY: coenzyme A biosynthesis I|g__Lachnoclostridium.s__Clostridium_aldenense
lightcyan_meta	COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis|g__Lachnoclostridium.s__Clostridium_aldenense
lightcyan_meta	DAPLYSINESYN-PWY: L-lysine biosynthesis I|g__Lachnoclostridium.s__Clostridium_symbiosum
lightcyan_meta	DTDPRHAMSYN-PWY: dTDP-L-rhamnose biosynthesis I|g__Bacteroides.s__Bacteroides_ovatus
lightcyan_meta	DTDPRHAMSYN-PWY: dTDP-L-rhamnose biosynthesis I|g__Enterococcus.s__Enterococcus_raffinosus
lightcyan_meta	DTDPRHAMSYN-PWY: dTDP-L-rhamnose biosynthesis I|g__Lachnoclostridium.s__Clostridium_aldenense
lightcyan_meta	FASYN-INITIAL-PWY: superpathway of fatty acid biosynthesis initiation (E. coli)|g__Bacteroides.s__Bacteroides_ovatus
lightcyan_meta	GALACTUROCAT-PWY: D-galacturonate degradation I|g__Lachnoclostridium.s__Clostridium_aldenense
lightcyan_meta	GLUTORN-PWY: L-ornithine biosynthesis|g__Lachnoclostridium.s__Clostridium_aldenense
lightcyan_meta	GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)|g__Bacteroides.s__Bacteroides_ovatus
lightcyan_meta	HISDEG-PWY: L-histidine degradation I|g__Bacteroides.s__Bacteroides_ovatus
lightcyan_meta	HISTSYN-PWY: L-histidine biosynthesis|g__Bacteroides.s__Bacteroides_ovatus
lightcyan_meta	HISTSYN-PWY: L-histidine biosynthesis|g__Lachnoclostridium.s__Clostridium_aldenense
lightcyan_meta	ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Lachnoclostridium.s__Clostridium_aldenense
lightcyan_meta	LACTOSECAT-PWY: lactose and galactose degradation I|g__Enterococcus.s__Enterococcus_raffinosus
lightcyan_meta	METHGLYUT-PWY: superpathway of methylglyoxal degradation|unclassified
lightcyan_meta	NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Bacteroides.s__Bacteroides_ovatus
lightcyan_meta	NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Enterococcus.s__Enterococcus_raffinosus
lightcyan_meta	NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Lachnoclostridium.s__Clostridium_aldenense
lightcyan_meta	P161-PWY: acetylene degradation|g__Lachnoclostridium.s__Clostridium_aldenense
lightcyan_meta	PANTO-PWY: phosphopantothenate biosynthesis I|g__Bacteroides.s__Bacteroides_ovatus
lightcyan_meta	PANTOSYN-PWY: pantothenate and coenzyme A biosynthesis I|g__Bacteroides.s__Bacteroides_ovatus
lightcyan_meta	PENTOSE-P-PWY: pentose phosphate pathway|g__Bacteroides.s__Bacteroides_ovatus
lightcyan_meta	PENTOSE-P-PWY: pentose phosphate pathway|g__Lachnoclostridium.s__Clostridium_aldenense
lightcyan_meta	PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Bacteroides.s__Bacteroides_ovatus
lightcyan_meta	PWY-1042: glycolysis IV (plant cytosol)|g__Bacteroides.s__Bacteroides_ovatus
lightcyan_meta	PWY-1042: glycolysis IV (plant cytosol)|g__Enterococcus.s__Enterococcus_raffinosus
lightcyan_meta	PWY-1042: glycolysis IV (plant cytosol)|g__Lachnoclostridium.s__Clostridium_aldenense
lightcyan_meta	PWY-1861: formaldehyde assimilation II (RuMP Cycle)|g__Lachnoclostridium.s__Clostridium_aldenense
lightcyan_meta	PWY-2942: L-lysine biosynthesis III|g__Bacteroides.s__Bacteroides_ovatus
lightcyan_meta	PWY-2942: L-lysine biosynthesis III|g__Lachnoclostridium.s__Clostridium_aldenense
lightcyan_meta	PWY-3841: folate transformations II|g__Bacteroides.s__Bacteroides_ovatus
lightcyan_meta	PWY-4242: pantothenate and coenzyme A biosynthesis III|g__Bacteroides.s__Bacteroides_ovatus
lightcyan_meta	PWY-4242: pantothenate and coenzyme A biosynthesis III|g__Lachnoclostridium.s__Clostridium_aldenense
lightcyan_meta	PWY-4981: L-proline biosynthesis II (from arginine)|g__Lachnoclostridium.s__Clostridium_aldenense
lightcyan_meta	PWY-5030: L-histidine degradation III|g__Bacteroides.s__Bacteroides_ovatus
lightcyan_meta	PWY-5097: L-lysine biosynthesis VI|g__Bacteroides.s__Bacteroides_ovatus
lightcyan_meta	PWY-5097: L-lysine biosynthesis VI|g__Lachnoclostridium.s__Clostridium_aldenense
lightcyan_meta	PWY-5100: pyruvate fermentation to acetate and lactate II|g__Lachnoclostridium.s__Clostridium_aldenense
lightcyan_meta	PWY-5103: L-isoleucine biosynthesis III|g__Lachnoclostridium.s__Clostridium_aldenense
lightcyan_meta	PWY-5104: L-isoleucine biosynthesis IV|g__Lachnoclostridium.s__Clostridium_aldenense
lightcyan_meta	PWY-5484: glycolysis II (from fructose 6-phosphate)|g__Bacteroides.s__Bacteroides_ovatus
lightcyan_meta	PWY-5659: GDP-mannose biosynthesis|g__Bacteroides.s__Bacteroides_ovatus
lightcyan_meta	PWY-5667: CDP-diacylglycerol biosynthesis I|g__Lachnoclostridium.s__Clostridium_aldenense
lightcyan_meta	PWY-5686: UMP biosynthesis|g__Bacteroides.s__Bacteroides_ovatus
lightcyan_meta	PWY-5686: UMP biosynthesis|g__Lachnoclostridium.s__Clostridium_aldenense
lightcyan_meta	PWY-5692: allantoin degradation to glyoxylate II|unclassified
lightcyan_meta	PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation|g__Bacteroides.s__Bacteroides_ovatus
lightcyan_meta	PWY-5918: superpathay of heme biosynthesis from glutamate|unclassified
lightcyan_meta	PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Bacteroides.s__Bacteroides_ovatus
lightcyan_meta	PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Lachnoclostridium.s__Clostridium_aldenense
lightcyan_meta	PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Bacteroides.s__Bacteroides_ovatus
lightcyan_meta	PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Lachnoclostridium.s__Clostridium_aldenense
lightcyan_meta	PWY-6123: inosine-5'-phosphate biosynthesis I|g__Bacteroides.s__Bacteroides_ovatus
lightcyan_meta	PWY-6123: inosine-5'-phosphate biosynthesis I|g__Terrisporobacter.s__Terrisporobacter_othiniensis
lightcyan_meta	PWY-6124: inosine-5'-phosphate biosynthesis II|g__Bacteroides.s__Bacteroides_ovatus
lightcyan_meta	PWY-6124: inosine-5'-phosphate biosynthesis II|g__Terrisporobacter.s__Terrisporobacter_othiniensis
lightcyan_meta	PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_ovatus
lightcyan_meta	PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II|g__Lachnoclostridium.s__Clostridium_aldenense
lightcyan_meta	PWY-6151: S-adenosyl-L-methionine cycle I|g__Enterococcus.s__Enterococcus_raffinosus
lightcyan_meta	PWY-6151: S-adenosyl-L-methionine cycle I|g__Lachnoclostridium.s__Clostridium_aldenense
lightcyan_meta	PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Bacteroides.s__Bacteroides_ovatus
lightcyan_meta	PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Lachnoclostridium.s__Clostridium_aldenense
lightcyan_meta	PWY-621: sucrose degradation III (sucrose invertase)|g__Lachnoclostridium.s__Clostridium_aldenense
lightcyan_meta	PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Bacteroides.s__Bacteroides_ovatus
lightcyan_meta	PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Lachnoclostridium.s__Clostridium_aldenense
lightcyan_meta	PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Bacteroides.s__Bacteroides_ovatus
lightcyan_meta	PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Bacteroides.s__Bacteroides_ovatus
lightcyan_meta	PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Bacteroides.s__Bacteroides_ovatus
lightcyan_meta	PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation|g__Lachnoclostridium.s__Clostridium_aldenense
lightcyan_meta	PWY-6608: guanosine nucleotides degradation III|g__Bacteroides.s__Bacteroides_ovatus
lightcyan_meta	PWY-6609: adenine and adenosine salvage III|g__Bacteroides.s__Bacteroides_ovatus
lightcyan_meta	PWY-6609: adenine and adenosine salvage III|g__Lachnoclostridium.s__Clostridium_aldenense
lightcyan_meta	PWY-6700: queuosine biosynthesis|g__Bacteroides.s__Bacteroides_ovatus
lightcyan_meta	PWY-6700: queuosine biosynthesis|g__Lachnoclostridium.s__Clostridium_aldenense
lightcyan_meta	PWY-6703: preQ0 biosynthesis|g__Bacteroides.s__Bacteroides_ovatus
lightcyan_meta	PWY-6737: starch degradation V|g__Lachnoclostridium.s__Clostridium_aldenense
lightcyan_meta	PWY-6749: CMP-legionaminate biosynthesis I|g__Lachnoclostridium.s__Clostridium_aldenense
lightcyan_meta	PWY-6897: thiamin salvage II|g__Bacteroides.s__Bacteroides_ovatus
lightcyan_meta	PWY-6936: seleno-amino acid biosynthesis|g__Lachnoclostridium.s__Clostridium_aldenense
lightcyan_meta	PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Bacteroides.s__Bacteroides_ovatus
lightcyan_meta	PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Lachnoclostridium.s__Clostridium_aldenense
lightcyan_meta	PWY-7199: pyrimidine deoxyribonucleosides salvage|g__Bacteroides.s__Bacteroides_ovatus
lightcyan_meta	PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Bacteroides.s__Bacteroides_ovatus
lightcyan_meta	PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_ovatus
lightcyan_meta	PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Enterococcus.s__Enterococcus_raffinosus
lightcyan_meta	PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Lachnoclostridium.s__Clostridium_aldenense
lightcyan_meta	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_ovatus
lightcyan_meta	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Lachnoclostridium.s__Clostridium_aldenense
lightcyan_meta	PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_ovatus
lightcyan_meta	PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Enterococcus.s__Enterococcus_raffinosus
lightcyan_meta	PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Lachnoclostridium.s__Clostridium_aldenense
lightcyan_meta	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_ovatus
lightcyan_meta	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Lachnoclostridium.s__Clostridium_aldenense
lightcyan_meta	PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Bacteroides.s__Bacteroides_ovatus
lightcyan_meta	PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Lachnoclostridium.s__Clostridium_aldenense
lightcyan_meta	PWY-7242: D-fructuronate degradation|g__Lachnoclostridium.s__Clostridium_aldenense
lightcyan_meta	PWY-7282: 4-amino-2-methyl-5-phosphomethylpyrimidine biosynthesis (yeast)|g__Bacteroides.s__Bacteroides_ovatus
lightcyan_meta	PWY-7357: thiamin formation from pyrithiamine and oxythiamine (yeast)|g__Bacteroides.s__Bacteroides_ovatus
lightcyan_meta	PWY-7400: L-arginine biosynthesis IV (archaebacteria)|g__Lachnoclostridium.s__Clostridium_aldenense
lightcyan_meta	PWY-821: superpathway of sulfur amino acid biosynthesis (Saccharomyces cerevisiae)|unclassified
lightcyan_meta	PWY0-1296: purine ribonucleosides degradation|g__Anaerotruncus.s__Anaerotruncus_colihominis
lightcyan_meta	PWY0-1296: purine ribonucleosides degradation|g__Enterococcus.s__Enterococcus_raffinosus
lightcyan_meta	PWY0-1296: purine ribonucleosides degradation|g__Lachnoclostridium.s__Clostridium_aldenense
lightcyan_meta	PWY0-1297: superpathway of purine deoxyribonucleosides degradation|g__Lachnoclostridium.s__Clostridium_aldenense
lightcyan_meta	PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation|g__Lachnoclostridium.s__Clostridium_aldenense
lightcyan_meta	PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Lachnoclostridium.s__Clostridium_aldenense
