Pathway	ID1	ID7	ID13	ID19	ID25	ID31	ID37	ID43	ID49	ID55	ID61	ID67	ID73	ID79	ID85	ID91	ID97	ID103	ID109	ID115
FASYN-INITIAL-PWY: superpathway of fatty acid biosynthesis initiation (E. coli)|g__Bacteroides.s__Bacteroides_caccae	0	0	0	0	0	0	0	1.53857	0	0	0	0	0	0	0	0	0	0	3.78452	0
FASYN-INITIAL-PWY: superpathway of fatty acid biosynthesis initiation (E. coli)|g__Bacteroides.s__Bacteroides_cellulosilyticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.966085	1.89937
FASYN-INITIAL-PWY: superpathway of fatty acid biosynthesis initiation (E. coli)|g__Bacteroides.s__Bacteroides_faecis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.98957	7.11943	2.66681	10.8911
FASYN-INITIAL-PWY: superpathway of fatty acid biosynthesis initiation (E. coli)|g__Bacteroides.s__Bacteroides_finegoldii	0	0	0	0	0	0	0	0	0	0	0	0	0	2.10192	0	0	0	0	0	0
FASYN-INITIAL-PWY: superpathway of fatty acid biosynthesis initiation (E. coli)|g__Bacteroides.s__Bacteroides_fragilis	0	0	0	0	0	0	3.55778	32.2734	0	0	0	0	0	0	6.8304	15.1049	0	0	0	1.22361
FASYN-INITIAL-PWY: superpathway of fatty acid biosynthesis initiation (E. coli)|g__Bacteroides.s__Bacteroides_fragilis_CAG_47	0	0	0	0	0	0	0	19.9144	0	0	0	0	0	0	0	0	0	0	0	0
FASYN-INITIAL-PWY: superpathway of fatty acid biosynthesis initiation (E. coli)|g__Bacteroides.s__Bacteroides_ovatus	0	0	0	0	32.9287	99.5462	0	0	0	0	0	0	0	2.42865	0	0	16.9102	5.4075	0	4.92503
FASYN-INITIAL-PWY: superpathway of fatty acid biosynthesis initiation (E. coli)|g__Bacteroides.s__Bacteroides_thetaiotaomicron	1.40791	0	0	0	0	0	0	5.77692	0	0	0	0	0	7.93203	0	0	0	0	0	0
FASYN-INITIAL-PWY: superpathway of fatty acid biosynthesis initiation (E. coli)|g__Bacteroides.s__Bacteroides_vulgatus	0	0	0	0	14.1297	72.2861	0	0	0	0	0	0	0	0	0	0	0	8.73283	0	0
FASYN-INITIAL-PWY: superpathway of fatty acid biosynthesis initiation (E. coli)|g__Bacteroides.s__Bacteroides_xylanisolvens	14.2361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FASYN-INITIAL-PWY: superpathway of fatty acid biosynthesis initiation (E. coli)|g__Citrobacter.s__Citrobacter_braakii	0	0	0	0	0	0	0	0	0	0	1.10597	0	0	0	0	0	0	0	0	0
FASYN-INITIAL-PWY: superpathway of fatty acid biosynthesis initiation (E. coli)|g__Citrobacter.s__Citrobacter_farmeri	0	0	0	0	0	0	0	0	0	0	4.183	21.2486	0	0	0	0	0	0	0	0
FASYN-INITIAL-PWY: superpathway of fatty acid biosynthesis initiation (E. coli)|g__Citrobacter.s__Citrobacter_koseri	0	0	0	0	0	0	0	0	14.6253	0	0	0	0	0	0	0	0	0	0	0
FASYN-INITIAL-PWY: superpathway of fatty acid biosynthesis initiation (E. coli)|g__Citrobacter.s__Citrobacter_portucalensis	0	0	0	0	0	0	0	0	0	0	0	0.902104	0	0	0	0	0	0	0	0
FASYN-INITIAL-PWY: superpathway of fatty acid biosynthesis initiation (E. coli)|g__Citrobacter.s__Citrobacter_werkmanii	0	0	0	0	0	0	0	0	12.5514	2.24391	0	0	0	0	0	0	0	0	0	0
FASYN-INITIAL-PWY: superpathway of fatty acid biosynthesis initiation (E. coli)|g__Enterobacter.s__Enterobacter_cloacae_complex	0	0	0	0	0	0	55.6031	0	0	0	0	0	0	0	0	0	0	0	0	0
FASYN-INITIAL-PWY: superpathway of fatty acid biosynthesis initiation (E. coli)|g__Enterobacter.s__Enterobacter_mori	0	0	0	0	0	0	2.67189	0	0	0	0	0	0	0	0	0	0	0	0	0
FASYN-INITIAL-PWY: superpathway of fatty acid biosynthesis initiation (E. coli)|g__Enterococcus.s__Enterococcus_faecium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FASYN-INITIAL-PWY: superpathway of fatty acid biosynthesis initiation (E. coli)|g__Escherichia.s__Escherichia_coli	46.5349	221.513	14.19	69.4209	0	37.2462	2.01845	32.9801	0	0	22.7054	2.85863	0	0	0	7.26331	0	98.874	5.58743	0
FASYN-INITIAL-PWY: superpathway of fatty acid biosynthesis initiation (E. coli)|g__Klebsiella.s__Klebsiella_oxytoca	0	0	0	0	0	0	0	0	30.23	0	0	17.5551	0	0	0	0	0	0	0	0
FASYN-INITIAL-PWY: superpathway of fatty acid biosynthesis initiation (E. coli)|g__Klebsiella.s__Klebsiella_pneumoniae	1.77095	20.4112	0	1.81944	0	0	1.33512	0	13.1746	0	0	0	0	0	0	0	0	0	0	0
FASYN-INITIAL-PWY: superpathway of fatty acid biosynthesis initiation (E. coli)|g__Leclercia.s__Leclercia_adecarboxylata	0	0	0	0	0	0	4.12701	0	0	0	0	0	0	0	0	0	0	0	0	0
FASYN-INITIAL-PWY: superpathway of fatty acid biosynthesis initiation (E. coli)|g__Parabacteroides.s__Parabacteroides_distasonis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.08628	6.61071	0	0
FASYN-INITIAL-PWY: superpathway of fatty acid biosynthesis initiation (E. coli)|g__Parabacteroides.s__Parabacteroides_johnsonii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FASYN-INITIAL-PWY: superpathway of fatty acid biosynthesis initiation (E. coli)|g__Parabacteroides.s__Parabacteroides_merdae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.37777
FASYN-INITIAL-PWY: superpathway of fatty acid biosynthesis initiation (E. coli)|g__Pseudomonas.s__Pseudomonas_aeruginosa_group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.6638
FASYN-INITIAL-PWY: superpathway of fatty acid biosynthesis initiation (E. coli)|g__Raoultella.s__Raoultella_ornithinolytica	0	0	0	0	0	0	112.54	0	0	0	0	0	0	0	0	0	0	0	0	0
FASYN-INITIAL-PWY: superpathway of fatty acid biosynthesis initiation (E. coli)|unclassified	46.7036	0	40.8652	36.8377	0	12.9862	0	16.3035	16.8248	20.8896	6.74517	4.75267	7.0453	8.42643	25.9246	17.1312	25.8284	23.9453	32.7642	22.5224
FERMENTATION-PWY: mixed acid fermentation	194.964	369.192	181.142	231.957	51.3161	115.097	293.351	94.2943	318.189	190.445	63.2671	211.618	357.697	282.327	203.56	90.0333	140.715	229.487	225.572	96.1918
FERMENTATION-PWY: mixed acid fermentation|g__Atlantibacter.s__Atlantibacter_hermannii	0	0	0	0	0	0	1.53267	0	0	0	0	0	0	0	0	0	0	0	0	0
FERMENTATION-PWY: mixed acid fermentation|g__Citrobacter.s__Citrobacter_amalonaticus	0	32.9466	0	0	0	0	0	0	62.29	26.0932	0	0	0	0	0	0	0	0	0	0
FERMENTATION-PWY: mixed acid fermentation|g__Citrobacter.s__Citrobacter_braakii	0	0	0	0	0	0	0	0	0	0	1.76368	0	0	0	0	0	0	0	0	0
FERMENTATION-PWY: mixed acid fermentation|g__Citrobacter.s__Citrobacter_farmeri	0	0	0	0	0	0	0	0	0	0	5.14595	32.518	0	0	0	0	0	0	0	0
FERMENTATION-PWY: mixed acid fermentation|g__Citrobacter.s__Citrobacter_koseri	0	0	0	0	0	0	0	0	27.8199	0	0	0	0	0	0	0	0	0	0	0
FERMENTATION-PWY: mixed acid fermentation|g__Citrobacter.s__Citrobacter_portucalensis	0	0	0	0	0	0	0	0	0	0	0	0.771417	0	0	0	0	0	0	0	0
FERMENTATION-PWY: mixed acid fermentation|g__Citrobacter.s__Citrobacter_werkmanii	0	0	0	0	0	0	0	0	9.02896	0	0	0	0	0	0	0	0	0	0	0
FERMENTATION-PWY: mixed acid fermentation|g__Enterobacter.s__Enterobacter_cloacae_complex	0	0	0	0	0	0	56.2145	0	0	0	0	0	0	0	0	0	0	0	0	0
FERMENTATION-PWY: mixed acid fermentation|g__Enterobacter.s__Enterobacter_mori	0	0	0	0	0	0	3.27469	0	0	0	0	0	0	0	0	0	0	0	0	0
FERMENTATION-PWY: mixed acid fermentation|g__Escherichia.s__Escherichia_coli	65.3566	253.127	23.1914	108.336	0	26.3288	0	0	0	0	3.15575	0	6.3113	0	11.3163	0	0	103.445	0	0
FERMENTATION-PWY: mixed acid fermentation|g__Klebsiella.s__Klebsiella_oxytoca	0	0	0	0	0	0	0	0	50.8886	0	0	30.9662	0	0	0	0	0	0	0	0
FERMENTATION-PWY: mixed acid fermentation|g__Klebsiella.s__Klebsiella_pneumoniae	6.52359	40.8959	0	0	0	0	3.73028	0	10.7754	0	0	0	0	0	0	0	1.83876	0	0	0
FERMENTATION-PWY: mixed acid fermentation|g__Leclercia.s__Leclercia_adecarboxylata	0	0	0	0	0	0	4.95867	0	0	0	0	0	0	0	0	0	0	0	0	0
FERMENTATION-PWY: mixed acid fermentation|g__Raoultella.s__Raoultella_ornithinolytica	0	0	0	0	0	0	125.736	0	0	0	0	0	0	0	0	0	0	0	0	0
FERMENTATION-PWY: mixed acid fermentation|unclassified	46.7956	29.6404	84.3055	60.9326	0	25.0596	15.9641	13.4697	76.8146	56.3552	10.8977	8.64626	0	11.3729	43.181	30.2171	49.8279	46.1412	42.1694	0
FOLSYN-PWY: superpathway of tetrahydrofolate biosynthesis and salvage	143.721	107.013	52.401	95.3761	0	56.4123	236.736	72.9208	179.357	114.657	50.4235	75.3457	15.9904	33.4355	35.2861	0	136.854	130.684	17.4315	0
FOLSYN-PWY: superpathway of tetrahydrofolate biosynthesis and salvage|g__Enterobacter.s__Enterobacter_cloacae_complex	0	0	0	0	0	0	48.183	0	0	0	0	0	0	0	0	0	0	0	0	0
FOLSYN-PWY: superpathway of tetrahydrofolate biosynthesis and salvage|g__Escherichia.s__Escherichia_coli	28.743	61.567	16.1027	34.0184	0	0	0	17.6915	0	0	8.3103	0	0	0	0	0	0	25.7339	0	0
FOLSYN-PWY: superpathway of tetrahydrofolate biosynthesis and salvage|g__Klebsiella.s__Klebsiella_oxytoca	0	0	0	0	0	0	0	0	35.4298	0	0	22.2177	0	0	0	0	0	0	0	0
FOLSYN-PWY: superpathway of tetrahydrofolate biosynthesis and salvage|g__Klebsiella.s__Klebsiella_pneumoniae	0	12.523	0	0	0	0	0	0	6.00163	0	0	0	0	0	0	0	0	0	0	0
FOLSYN-PWY: superpathway of tetrahydrofolate biosynthesis and salvage|g__Raoultella.s__Raoultella_ornithinolytica	0	0	0	0	0	0	79.8556	0	0	0	0	0	0	0	0	0	0	0	0	0
FOLSYN-PWY: superpathway of tetrahydrofolate biosynthesis and salvage|g__Streptococcus.s__Streptococcus_lutetiensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FOLSYN-PWY: superpathway of tetrahydrofolate biosynthesis and salvage|unclassified	0	0	0	0	0	0	0	0	19.3293	0	0	0	0	0	10.1897	0	0	0	0	0
FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation	158.477	275.24	82.4318	125.833	47.68	148.807	250.268	65.812	250.194	96.4325	78.5289	121.372	29.9173	78.8211	53.5211	36.2321	85.2961	145.574	29.8138	61.0861
FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation|g__Citrobacter.s__Citrobacter_amalonaticus	0	12.2313	0	0	0	0	0	0	29.0213	9.35973	0	0	0	0	0	0	0	0	0	0
FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation|g__Citrobacter.s__Citrobacter_farmeri	0	0	0	0	0	0	0	0	0	0	4.11826	28.6133	0	0	0	0	0	0	0	0
FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation|g__Citrobacter.s__Citrobacter_koseri	0	0	0	0	0	0	0	0	16.5393	0	0	0	0	0	0	0	0	0	0	0
FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation|g__Citrobacter.s__Citrobacter_werkmanii	0	0	0	0	0	0	0	0	15.7031	6.61789	0	0	0	0	0	0	0	0	0	0
FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation|g__Enterobacter.s__Enterobacter_cloacae_complex	0	0	0	0	0	0	11.9067	0	0	0	0	0	0	0	0	0	0	0	0	0
FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation|g__Escherichia.s__Escherichia_coli	72.0462	165.104	31.8251	82.6869	0	17.6483	0	39.3297	0	0	15.7129	2.42408	0	0	0	0	0	66.2618	0	0
FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation|g__Klebsiella.s__Klebsiella_oxytoca	0	0	0	0	0	0	0	0	44.5386	0	0	23.4604	0	0	0	0	0	0	0	0
FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation|g__Klebsiella.s__Klebsiella_pneumoniae	8.27492	33.082	0	0	0	0	0	1.61081	14.0057	0	0	0	0	0	0	0	0	0	0	0
FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation|g__Raoultella.s__Raoultella_ornithinolytica	0	0	0	0	0	0	120.028	0	0	0	0	0	0	0	0	0	0	0	0	0
FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation|unclassified	0	8.5706	8.12129	9.00643	0	0	0	0	12.1658	0	0	0	0	0	14.2148	25.0857	0	0	10.0732	0
FUCCAT-PWY: fucose degradation	144.958	222.685	53.7412	155.888	31.3689	106.674	281.61	84.3065	313.977	68.8363	55.0892	118.378	21.5991	54.047	126.67	20.5564	101.83	162.086	17.688	35.7705
FUCCAT-PWY: fucose degradation|g__Akkermansia.s__Akkermansia_muciniphila	0	0	0	0	18.5448	71.3869	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FUCCAT-PWY: fucose degradation|g__Blautia.s__Ruminococcus_torques	0	0	0	0	0	0	74.004	11.968	0	0	0	0	0	0	0	0	0	0	0	22.1652
FUCCAT-PWY: fucose degradation|g__Citrobacter.s__Citrobacter_amalonaticus	0	20.1974	0	0	0	0	0	0	53.13	6.12408	0	0	0	0	0	0	0	0	0	0
FUCCAT-PWY: fucose degradation|g__Citrobacter.s__Citrobacter_farmeri	0	0	0	0	0	0	0	0	0	0	5.57282	35.016	0	0	0	0	0	0	0	0
FUCCAT-PWY: fucose degradation|g__Citrobacter.s__Citrobacter_koseri	0	0	0	0	0	0	0	0	17.1027	0	0	0	0	0	0	0	0	0	0	0
FUCCAT-PWY: fucose degradation|g__Citrobacter.s__Citrobacter_portucalensis	0	0	0	0	0	0	0	0	0	0	0	0.342695	0	0	0	0	0	0	0	0
FUCCAT-PWY: fucose degradation|g__Citrobacter.s__Citrobacter_werkmanii	0	0	0	0	0	0	0	0	17.7479	21.3583	0	0	0	0	0	0	0	0	0	0
FUCCAT-PWY: fucose degradation|g__Clostridium.s__Clostridium_paraputrificum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FUCCAT-PWY: fucose degradation|g__Clostridium.s__Clostridium_sp_D5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FUCCAT-PWY: fucose degradation|g__Enterobacter.s__Enterobacter_cloacae_complex	0	0	0	0	0	0	6.83299	0	0	0	0	0	0	0	0	0	0	0	0	0
FUCCAT-PWY: fucose degradation|g__Escherichia.s__Escherichia_coli	60.1121	126.83	28.1354	70.9205	0	21.9922	0	34.233	0	0	20.53	2.69221	0	0	5.07737	0	7.71096	75.8646	0	0
FUCCAT-PWY: fucose degradation|g__Hungatella.s__Hungatella_hathewayi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FUCCAT-PWY: fucose degradation|g__Klebsiella.s__Klebsiella_michiganensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FUCCAT-PWY: fucose degradation|g__Klebsiella.s__Klebsiella_oxytoca	0	0	0	0	0	0	0	0	60.2456	0	0	27.261	0	0	0	0	0	0	0	0
FUCCAT-PWY: fucose degradation|g__Klebsiella.s__Klebsiella_pneumoniae	8.33648	23.3488	0	1.73011	0	0	6.2584	3.96659	26.8795	0	0	0	0	0	0	0	3.03117	0	0	0
FUCCAT-PWY: fucose degradation|g__Lachnoclostridium.s__Clostridium_clostridioforme	0	0	0	0	0	0	0	0	0	0	0	0	0	33.9452	0	0	0	0	0	0
FUCCAT-PWY: fucose degradation|g__Raoultella.s__Raoultella_ornithinolytica	0	0	0	0	0	0	116.971	0	0	0	0	0	0	0	0	0	0	0	0	0
FUCCAT-PWY: fucose degradation|unclassified	21.3783	8.97944	9.84557	15.8775	0	0	16.5004	0	49.0993	16.0612	0	2.68086	5.53661	0	16.1337	17.6064	0	22.6863	13.2862	0
GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation	121.955	269.175	54.8572	124.986	57.5132	81.4199	194.291	65.2517	234.106	64.3996	90.1403	158.037	33.6574	61.5678	139.665	55.3963	35.2569	87.0846	37.311	61.0045
GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation|g__Citrobacter.s__Citrobacter_amalonaticus	0	26.2825	0	0	0	0	0	0	57.1	21.3874	0	0	0	0	0	0	0	0	0	0
GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation|g__Citrobacter.s__Citrobacter_braakii	0	0	0	0	0	0	0	0	0	0	1.52203	0	0	0	0	0	0	0	0	0
GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation|g__Citrobacter.s__Citrobacter_farmeri	0	0	0	0	0	0	0	0	0	0	4.4397	27.8137	0	0	0	0	0	0	0	0
GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation|g__Citrobacter.s__Citrobacter_koseri	0	0	0	0	0	0	0	0	10.3635	0	0	0	0	0	0	0	0	0	0	0
GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation|g__Citrobacter.s__Citrobacter_werkmanii	0	0	0	0	0	0	0	0	13.2912	3.14639	0	0	0	0	0	0	0	0	0	0
GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation|g__Enterobacter.s__Enterobacter_cloacae_complex	0	0	0	0	0	0	49.0673	0	0	0	0	0	0	0	0	0	0	0	0	0
GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation|g__Escherichia.s__Escherichia_coli	58.5488	159.109	32.9434	74.4724	0	26.8976	1.99671	35.2462	0	0	13.1816	3.13324	6.12141	2.55184	0	6.71529	15.0912	62.9705	0	0
GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation|g__Klebsiella.s__Klebsiella_oxytoca	0	0	0	0	0	0	0	0	45.1786	2.92205	0	32.7211	0	0	0	0	0	0	0	0
GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation|g__Klebsiella.s__Klebsiella_pneumoniae	0	23.0621	0	0	0	0	2.4539	0	11.6702	0	0	0	0	0	0	0	2.03076	0	0	0
GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation|g__Raoultella.s__Raoultella_ornithinolytica	0	0	0	0	0	0	114.194	0	0	0	0	0	0	0	0	0	0	0	0	0
GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation|unclassified	0	6.79617	0	0	0	0	0	0	0	0	0	4.83603	7.17242	5.38456	8.57177	5.87376	4.78435	0	17.8057	5.31585
GALACTARDEG-PWY: D-galactarate degradation I	120.153	458.822	102.318	196.805	29.1514	72.7158	216.129	59.2	278.934	153.018	100.321	138.938	54.0229	62.6316	54.4289	74.8746	139.411	195.158	19.145	0
GALACTARDEG-PWY: D-galactarate degradation I|g__Atlantibacter.s__Atlantibacter_hermannii	0	0	0	0	0	0	0	1.07339	0	0	0	0	0	0	0	0	0	0	0	0
GALACTARDEG-PWY: D-galactarate degradation I|g__Citrobacter.s__Citrobacter_amalonaticus	0	8.59892	0	0	0	0	0	0	11.0263	6.2397	0	0	0	0	0	0	0	0	0	0
GALACTARDEG-PWY: D-galactarate degradation I|g__Citrobacter.s__Citrobacter_braakii	0	0	0	0	0	0	0	0	0	0	0.979133	0	0	0	0	0	0	0	0	0
GALACTARDEG-PWY: D-galactarate degradation I|g__Citrobacter.s__Citrobacter_farmeri	0	0	0	0	0	0	0	0	0	0	4.3058	29.3451	0	0	0	0	0	0	0	0
GALACTARDEG-PWY: D-galactarate degradation I|g__Citrobacter.s__Citrobacter_koseri	0	0	0	0	0	0	0	0	20.3143	0	0	0	0	0	0	0	0	0	0	0
GALACTARDEG-PWY: D-galactarate degradation I|g__Citrobacter.s__Citrobacter_portucalensis	0	0	0	0	0	0	0	0	0	0	0	0.670973	0	0	0	0	0	0	0	0
GALACTARDEG-PWY: D-galactarate degradation I|g__Citrobacter.s__Citrobacter_werkmanii	0	0	0	0	0	0	0	0	1.87609	0	0	0	0	0	0	0	0	0	0	0
GALACTARDEG-PWY: D-galactarate degradation I|g__Enterobacter.s__Enterobacter_cloacae_complex	0	0	0	0	0	0	37.9411	0	0	0	0	0	0	0	0	0	0	0	0	0
GALACTARDEG-PWY: D-galactarate degradation I|g__Enterobacter.s__Enterobacter_mori	0	0	0	0	0	0	3.88159	0	0	0	0	0	0	0	0	0	0	0	0	0
GALACTARDEG-PWY: D-galactarate degradation I|g__Escherichia.s__Escherichia_coli	74.0297	246.906	77.0842	150.368	0	33.7244	5.46087	33.9168	0	0	5.14209	2.49312	22.3124	9.39451	6.62542	10.1077	28.6808	102.116	4.01361	0
GALACTARDEG-PWY: D-galactarate degradation I|g__Flavonifractor.s__Flavonifractor_plautii	10.6294	0	7.98271	15.4823	0	0	0	0	0	0	0	0	0	0	9.56136	9.92059	0	0	0	0
GALACTARDEG-PWY: D-galactarate degradation I|g__Klebsiella.s__Klebsiella_oxytoca	0	0	0	0	0	0	0	0	71.8418	0	2.6389	48.611	0	0	0	0	0	0	0	0
GALACTARDEG-PWY: D-galactarate degradation I|g__Klebsiella.s__Klebsiella_pneumoniae	4.27084	62.7253	0	0	0	0	1.18112	15.2385	16.5576	0	0	0	0	0	0	0	5.40574	2.20587	0	0
GALACTARDEG-PWY: D-galactarate degradation I|g__Lachnoclostridium.s__Clostridium_citroniae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.14425	1.96619	0	0
GALACTARDEG-PWY: D-galactarate degradation I|g__Lachnoclostridium.s__Clostridium_clostridioforme	4.42852	0	0	0	0	0	0	0	0	0	0	0	0	20.6662	0	0	56.3548	36.2142	0	0
GALACTARDEG-PWY: D-galactarate degradation I|g__Leclercia.s__Leclercia_adecarboxylata	0	0	0	0	0	0	5.75886	0	0	0	0	0	0	0	0	0	0	0	0	0
GALACTARDEG-PWY: D-galactarate degradation I|g__Raoultella.s__Raoultella_ornithinolytica	0	0	0	0	0	0	80.2811	0	0	0	0	0	0	0	0	0	0	0	0	0
GALACTARDEG-PWY: D-galactarate degradation I|unclassified	5.18116	36.623	10.4657	20.5304	0	24.5493	13.5474	16.0248	41.6884	32.2857	5.69346	10.4683	0	0	16.4078	19.4369	8.44668	2.52449	0	0
GALACTUROCAT-PWY: D-galacturonate degradation I	102.88	226.487	40.7507	96.3539	52.8903	53.636	195.044	55.6528	249.402	125.151	168.246	171.602	37.8703	85.1021	163.008	108.866	23.9975	58.673	46.415	54.7206
GALACTUROCAT-PWY: D-galacturonate degradation I|g__Citrobacter.s__Citrobacter_amalonaticus	0	31.5582	0	0	0	0	0	0	58.7763	22.8099	0	0	0	0	0	0	0	0	0	0
GALACTUROCAT-PWY: D-galacturonate degradation I|g__Citrobacter.s__Citrobacter_braakii	0	0	0	0	0	0	0	0	0	0	1.51092	0	0	0	0	0	0	0	0	0
GALACTUROCAT-PWY: D-galacturonate degradation I|g__Citrobacter.s__Citrobacter_farmeri	0	0	0	0	0	0	0	0	0	0	4.12893	26.3982	0	0	0	0	0	0	0	0
GALACTUROCAT-PWY: D-galacturonate degradation I|g__Citrobacter.s__Citrobacter_koseri	0	0	0	0	0	0	0	0	8.98386	0	0	0	0	0	0	0	0	0	0	0
GALACTUROCAT-PWY: D-galacturonate degradation I|g__Citrobacter.s__Citrobacter_portucalensis	0	0	0	0	0	0	0	0	0	0	0	0.650188	0	0	0	0	0	0	0	0
GALACTUROCAT-PWY: D-galacturonate degradation I|g__Citrobacter.s__Citrobacter_werkmanii	0	0	0	0	0	0	0	0	17.8411	4.51358	0	0	0	0	0	0	0	0	0	0
GALACTUROCAT-PWY: D-galacturonate degradation I|g__Enterobacter.s__Enterobacter_cloacae_complex	0	0	0	0	0	0	50.2232	0	0	0	0	0	0	0	0	0	0	0	0	0
GALACTUROCAT-PWY: D-galacturonate degradation I|g__Enterobacter.s__Enterobacter_mori	0	0	0	0	0	0	2.07291	0	0	0	0	0	0	0	0	0	0	0	0	0
GALACTUROCAT-PWY: D-galacturonate degradation I|g__Escherichia.s__Escherichia_coli	48.4035	119.935	26.3619	63.5397	0	24.9093	2.13582	30.6347	0	0	13.9139	2.85056	5.00125	6.84289	0	5.80964	15.0294	46.388	0	0
GALACTUROCAT-PWY: D-galacturonate degradation I|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0	0	0	0	22.3617	0	0	0	0	0	0	0	0	0	0	0	0	0	10.4327	0
GALACTUROCAT-PWY: D-galacturonate degradation I|g__Klebsiella.s__Klebsiella_michiganensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GALACTUROCAT-PWY: D-galacturonate degradation I|g__Klebsiella.s__Klebsiella_oxytoca	0	0	0	0	0	0	0	0	52.3043	3.09374	1.46386	38.8514	0	0	0	0	0	0	0	0
GALACTUROCAT-PWY: D-galacturonate degradation I|g__Klebsiella.s__Klebsiella_pneumoniae	13.5381	36.6458	0	0	0	0	2.60145	0	14.6724	0	0	0	0	0	0	0	1.97317	0	0	0
GALACTUROCAT-PWY: D-galacturonate degradation I|g__Lachnoclostridium.s__Clostridium_aldenense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GALACTUROCAT-PWY: D-galacturonate degradation I|g__Lachnoclostridium.s__Clostridium_asparagiforme	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GALACTUROCAT-PWY: D-galacturonate degradation I|g__Lachnoclostridium.s__Clostridium_lavalense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GALACTUROCAT-PWY: D-galacturonate degradation I|g__Leclercia.s__Leclercia_adecarboxylata	0	0	0	0	0	0	3.4631	0	0	0	0	0	0	0	0	0	0	0	0	0
GALACTUROCAT-PWY: D-galacturonate degradation I|g__Raoultella.s__Raoultella_ornithinolytica	0	0	0	0	0	0	107.853	0	0	0	0	0	0	0	0	0	0	0	0	0
GALACTUROCAT-PWY: D-galacturonate degradation I|unclassified	17.2078	4.93384	0	22.0323	0	11.82	0	2.65276	0	0	0	3.3031	6.4221	8.09015	35.0857	34.4181	3.04686	4.5578	18.7479	25.0836
GALLATE-DEGRADATION-I-PWY: gallate degradation II	0	0	0	0	0	0	0	0	0	0	0	19.6159	0	0	0	0	0	0	0	0
GALLATE-DEGRADATION-II-PWY: gallate degradation I	0	6.06244	0	0	0	0	0	0	0	0	0	19.6159	0	0	0	0	0	0	0	0
GALLATE-DEGRADATION-II-PWY: gallate degradation I|g__Escherichia.s__Escherichia_coli	0	1.21271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GALLATE-DEGRADATION-II-PWY: gallate degradation I|g__Klebsiella.s__Klebsiella_oxytoca	0	0	0	0	0	0	0	0	0	0	0	17.1513	0	0	0	0	0	0	0	0
