TAIL	HEAD	WEIGHT	COLOR	MODULE
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Citrobacter.s__Citrobacter_farmeri_meta	PWY-6703: preQ0 biosynthesis|unclassified_meta	46.6427347092997	#cfcfcf	midnightblue_feces
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Citrobacter.s__Citrobacter_farmeri_meta	CALVIN-PWY: Calvin-Benson-Bassham cycle_meta	69.6770165983631	#cfcfcf	midnightblue_feces
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Citrobacter.s__Citrobacter_farmeri_meta	GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)|unclassified_meta	35.1807111984764	#cfcfcf	midnightblue_feces
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Citrobacter.s__Citrobacter_farmeri_meta	LACTOSECAT-PWY: lactose and galactose degradation I_meta	48.407063423112	#cfcfcf	midnightblue_feces
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Citrobacter.s__Citrobacter_farmeri_meta	4-methyl-2-oxopentanoate_feces	51.7856318519758	#cfcfcf	midnightblue_feces
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Citrobacter.s__Citrobacter_farmeri_meta	PWY-6731: starch degradation III_meta	58.9215661997295	#cfcfcf	midnightblue_feces
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Citrobacter.s__Citrobacter_farmeri_meta	PWY0-1297: superpathway of purine deoxyribonucleosides degradation|unclassified_meta	47.2547648448964	#cfcfcf	midnightblue_feces
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Citrobacter.s__Citrobacter_farmeri_meta	PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|unclassified_meta	69.0000895388016	#cfcfcf	midnightblue_feces
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Citrobacter.s__Citrobacter_farmeri_meta	thiamin (vitamin B1)_feces	107.963659840193	#cfcfcf	midnightblue_feces
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Citrobacter.s__Citrobacter_farmeri_meta	VALSYN-PWY: L-valine biosynthesis|unclassified_meta	39.7625364026234	#cfcfcf	midnightblue_feces
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Citrobacter.s__Citrobacter_farmeri_meta	PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans_meta	64.5317391896697	#cfcfcf	midnightblue_feces
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Citrobacter.s__Citrobacter_farmeri_meta	ARO-PWY: chorismate biosynthesis I|unclassified_meta	55.7072008427938	#cfcfcf	midnightblue_feces
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Citrobacter.s__Citrobacter_farmeri_meta	taurodeoxycholic acid 3-sulfate_feces	45.5821251621701	#cfcfcf	midnightblue_feces
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Citrobacter.s__Citrobacter_farmeri_meta	2-methoxyacetaminophen sulfate*_feces	118.856544923773	#cfcfcf	midnightblue_feces
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Citrobacter.s__Citrobacter_farmeri_meta	ANAEROFRUCAT-PWY: homolactic fermentation|unclassified_meta	59.7605458896036	#cfcfcf	midnightblue_feces
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Citrobacter.s__Citrobacter_farmeri_meta	PWY-6527: stachyose degradation|unclassified_meta	48.81238117579	#cfcfcf	midnightblue_feces
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Citrobacter.s__Citrobacter_farmeri_meta	5-(2-hydroxyethyl)-4-methylthiazole_feces	83.6432439074244	#cfcfcf	midnightblue_feces
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Citrobacter.s__Citrobacter_farmeri_meta	PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|unclassified_meta	55.2215175322119	#cfcfcf	midnightblue_feces
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Citrobacter.s__Citrobacter_farmeri_meta	ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|unclassified_meta	53.2389067004903	#cfcfcf	midnightblue_feces
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Citrobacter.s__Citrobacter_farmeri_meta	pantothenate_feces	47.2534783245948	#cfcfcf	midnightblue_feces
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Citrobacter.s__Citrobacter_farmeri_meta	PWY-6737: starch degradation V|unclassified_meta	54.4660961030587	#cfcfcf	midnightblue_feces
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Citrobacter.s__Citrobacter_farmeri_meta	FASYN-INITIAL-PWY: superpathway of fatty acid biosynthesis initiation (E. coli)|unclassified_meta	92.812411321051	#cfcfcf	midnightblue_feces
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Citrobacter.s__Citrobacter_farmeri_meta	PWY-6471: peptidoglycan biosynthesis IV (Enterococcus faecium)_meta	44.1194907879232	#cfcfcf	midnightblue_feces
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Citrobacter.s__Citrobacter_farmeri_meta	PWY0-1296: purine ribonucleosides degradation|unclassified_meta	38.928486019498	#cfcfcf	midnightblue_feces
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Citrobacter.s__Citrobacter_farmeri_meta	oleoyl-oleoyl-glycerol (18:1/18:1) [2]*_feces	57.6407532292322	#cfcfcf	midnightblue_feces
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Citrobacter.s__Citrobacter_farmeri_meta	allantoin_feces	103.81744223883	#cfcfcf	midnightblue_feces
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Citrobacter.s__Citrobacter_farmeri_meta	2-methylcitrate/homocitrate_feces	54.8785199906003	#cfcfcf	midnightblue_feces
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Citrobacter.s__Citrobacter_farmeri_meta	diacylglycerol (14:0/18:1, 16:0/16:1) [1]*_feces	62.6386124143238	#cfcfcf	midnightblue_feces
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Citrobacter.s__Citrobacter_farmeri_meta	PWY-6609: adenine and adenosine salvage III|unclassified_meta	63.8356871808877	#cfcfcf	midnightblue_feces
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Citrobacter.s__Citrobacter_farmeri_meta	PWY-6151: S-adenosyl-L-methionine cycle I|unclassified_meta	81.1314058973028	#cfcfcf	midnightblue_feces
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Citrobacter.s__Citrobacter_farmeri_meta	phenylpyruvate_feces	34.2748938434207	#cfcfcf	midnightblue_feces
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Citrobacter.s__Citrobacter_farmeri_meta	4-hydroxyphenylpyruvate_feces	57.9658394055559	#cfcfcf	midnightblue_feces
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Citrobacter.s__Citrobacter_farmeri_meta	PWY-5676: acetyl-CoA fermentation to butanoate II_meta	82.1008210805451	#cfcfcf	midnightblue_feces
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Citrobacter.s__Citrobacter_farmeri_meta	mannitol/sorbitol_feces	65.8901014683613	#cfcfcf	midnightblue_feces
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Citrobacter.s__Citrobacter_farmeri_meta	P161-PWY: acetylene degradation|unclassified_meta	52.0963944731818	#cfcfcf	midnightblue_feces
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Citrobacter.s__Citrobacter_farmeri_meta	CALVIN-PWY: Calvin-Benson-Bassham cycle|unclassified_meta	48.4759519760692	#cfcfcf	midnightblue_feces
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Citrobacter.s__Citrobacter_farmeri_meta	adipate (C6-DC)_feces	153.171727114323	#cfcfcf	midnightblue_feces
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Enterococcus.s__Enterococcus_casseliflavus_meta	PWY-5484: glycolysis II (from fructose 6-phosphate)|unclassified_meta	53.8918341431292	#cfcfcf	midnightblue_feces
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Enterococcus.s__Enterococcus_casseliflavus_meta	PWY-6317: galactose degradation I (Leloir pathway)|unclassified_meta	47.060147491946	#cfcfcf	midnightblue_feces
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Enterococcus.s__Enterococcus_casseliflavus_meta	PWY-6163: chorismate biosynthesis from 3-dehydroquinate|unclassified_meta	33.7902889969343	#cfcfcf	midnightblue_feces
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Enterococcus.s__Enterococcus_casseliflavus_meta	famotidine_feces	26.467094404398	#cfcfcf	midnightblue_feces
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Enterococcus.s__Enterococcus_casseliflavus_meta	hexadecenedioate (C16:1-DC)*_feces	40.4868461500676	#cfcfcf	midnightblue_feces
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Enterococcus.s__Enterococcus_casseliflavus_meta	DENOVOPURINE2-PWY: superpathway of purine nucleotides de novo biosynthesis II|unclassified_meta	36.1941830282592	#cfcfcf	midnightblue_feces
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Enterococcus.s__Enterococcus_casseliflavus_meta	tyramine O-sulfate_feces	102.168645898912	#cfcfcf	midnightblue_feces
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Enterococcus.s__Enterococcus_casseliflavus_meta	2-methylcitrate/homocitrate_feces	49.94852483815	#cfcfcf	midnightblue_feces
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Enterococcus.s__Enterococcus_casseliflavus_meta	3-methyl-2-oxovalerate_feces	67.8645923119442	#cfcfcf	midnightblue_feces
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Enterococcus.s__Enterococcus_casseliflavus_meta	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans_meta	51.1106537699984	#cfcfcf	midnightblue_feces
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Enterococcus.s__Enterococcus_casseliflavus_meta	hydroxymethylpyrimidine_feces	69.8411413587708	#cfcfcf	midnightblue_feces
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Enterococcus.s__Enterococcus_casseliflavus_meta	pregnenediol sulfate (C21H34O5S)*_feces	49.8876782466425	#cfcfcf	midnightblue_feces
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Enterococcus.s__Enterococcus_casseliflavus_meta	1CMET2-PWY: N10-formyl-tetrahydrofolate biosynthesis|unclassified_meta	62.8973016827247	#cfcfcf	midnightblue_feces
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Enterococcus.s__Enterococcus_casseliflavus_meta	2-oxoarginine*_feces	68.4043176557767	#cfcfcf	midnightblue_feces
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Enterococcus.s__Enterococcus_casseliflavus_meta	PWY66-422: D-galactose degradation V (Leloir pathway)|unclassified_meta	34.0377289305766	#cfcfcf	midnightblue_feces
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Enterococcus.s__Enterococcus_casseliflavus_meta	itaconate_feces	74.1648640336887	#cfcfcf	midnightblue_feces
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Enterococcus.s__Enterococcus_casseliflavus_meta	PWY-6731: starch degradation III_meta	50.5389901064833	#cfcfcf	midnightblue_feces
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Enterococcus.s__Enterococcus_casseliflavus_meta	PWY-6703: preQ0 biosynthesis|unclassified_meta	38.6895969449029	#cfcfcf	midnightblue_feces
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Enterococcus.s__Enterococcus_casseliflavus_meta	PWY-1042: glycolysis IV (plant cytosol)|unclassified_meta	53.5810994091752	#cfcfcf	midnightblue_feces
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Enterococcus.s__Enterococcus_casseliflavus_meta	FASYN-INITIAL-PWY: superpathway of fatty acid biosynthesis initiation (E. coli)|unclassified_meta	82.8334398987537	#cfcfcf	midnightblue_feces
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Enterococcus.s__Enterococcus_casseliflavus_meta	ANAEROFRUCAT-PWY: homolactic fermentation|unclassified_meta	52.7797024178385	#cfcfcf	midnightblue_feces
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Enterococcus.s__Enterococcus_casseliflavus_meta	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|unclassified_meta	34.9981179926557	#cfcfcf	midnightblue_feces
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Enterococcus.s__Enterococcus_casseliflavus_meta	oleoyl-oleoyl-glycerol (18:1/18:1) [2]*_feces	49.1026738297378	#cfcfcf	midnightblue_feces
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Enterococcus.s__Enterococcus_casseliflavus_meta	PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II|unclassified_meta	42.1598883168059	#cfcfcf	midnightblue_feces
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Enterococcus.s__Enterococcus_casseliflavus_meta	diacylglycerol (14:0/18:1, 16:0/16:1) [1]*_feces	59.164217812835	#cfcfcf	midnightblue_feces
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Enterococcus.s__Enterococcus_casseliflavus_meta	VALSYN-PWY: L-valine biosynthesis|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans_meta	63.5419515961949	#cfcfcf	midnightblue_feces
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Enterococcus.s__Enterococcus_casseliflavus_meta	ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|unclassified_meta	44.0171243350776	#cfcfcf	midnightblue_feces
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Enterococcus.s__Enterococcus_casseliflavus_meta	PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans_meta	57.5587935853476	#cfcfcf	midnightblue_feces
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Enterococcus.s__Enterococcus_casseliflavus_meta	PWY-5100: pyruvate fermentation to acetate and lactate II_meta	46.074724880176	#cfcfcf	midnightblue_feces
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Enterococcus.s__Enterococcus_casseliflavus_meta	3-formylindole_feces	65.9618819091672	#cfcfcf	midnightblue_feces
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Enterococcus.s__Enterococcus_casseliflavus_meta	4-acetamidobenzoate_feces	51.675445545321	#cfcfcf	midnightblue_feces
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Enterococcus.s__Enterococcus_casseliflavus_meta	ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|unclassified_meta	60.2691814810279	#cfcfcf	midnightblue_feces
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Enterococcus.s__Enterococcus_casseliflavus_meta	PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|unclassified_meta	49.4970562098542	#cfcfcf	midnightblue_feces
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Enterococcus.s__Enterococcus_casseliflavus_meta	VALSYN-PWY: L-valine biosynthesis|unclassified_meta	36.9254478230386	#cfcfcf	midnightblue_feces
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Enterococcus.s__Enterococcus_casseliflavus_meta	thiamin (vitamin B1)_feces	101.53581774422	#cfcfcf	midnightblue_feces
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Enterococcus.s__Enterococcus_casseliflavus_meta	ARO-PWY: chorismate biosynthesis I|unclassified_meta	48.4856391355865	#cfcfcf	midnightblue_feces
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Enterococcus.s__Enterococcus_casseliflavus_meta	LACTOSECAT-PWY: lactose and galactose degradation I_meta	43.6330717742515	#cfcfcf	midnightblue_feces
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Enterococcus.s__Enterococcus_casseliflavus_meta	5-(2-hydroxyethyl)-4-methylthiazole_feces	78.0358195960632	#cfcfcf	midnightblue_feces
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Enterococcus.s__Enterococcus_casseliflavus_meta	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|unclassified_meta	38.734266551803	#cfcfcf	midnightblue_feces
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Enterococcus.s__Enterococcus_casseliflavus_meta	PWY-7237: myo-, chiro- and scillo-inositol degradation_meta	59.0765843944286	#cfcfcf	midnightblue_feces
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Enterococcus.s__Enterococcus_casseliflavus_meta	PWY-6737: starch degradation V|unclassified_meta	49.2015289515585	#cfcfcf	midnightblue_feces
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Enterococcus.s__Enterococcus_casseliflavus_meta	PWY-5103: L-isoleucine biosynthesis III|unclassified_meta	38.070546955986	#cfcfcf	midnightblue_feces
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Enterococcus.s__Enterococcus_casseliflavus_meta	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans_meta	52.0896522624867	#cfcfcf	midnightblue_feces
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Enterococcus.s__Enterococcus_casseliflavus_meta	4-methyl-2-oxopentanoate_feces	49.8839915817117	#cfcfcf	midnightblue_feces
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Enterococcus.s__Enterococcus_casseliflavus_meta	PWY-6471: peptidoglycan biosynthesis IV (Enterococcus faecium)_meta	41.683830749917	#cfcfcf	midnightblue_feces
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Enterococcus.s__Enterococcus_casseliflavus_meta	PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans_meta	40.8064689707572	#cfcfcf	midnightblue_feces
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Enterococcus.s__Enterococcus_casseliflavus_meta	PWY-6527: stachyose degradation|unclassified_meta	46.0206151867183	#cfcfcf	midnightblue_feces
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Enterococcus.s__Enterococcus_casseliflavus_meta	CALVIN-PWY: Calvin-Benson-Bassham cycle_meta	63.6767427480315	#cfcfcf	midnightblue_feces
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Enterococcus.s__Enterococcus_casseliflavus_meta	PWY0-1297: superpathway of purine deoxyribonucleosides degradation|unclassified_meta	40.9641037670737	#cfcfcf	midnightblue_feces
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Enterococcus.s__Enterococcus_casseliflavus_meta	vanillin_feces	62.9344338702457	#cfcfcf	midnightblue_feces
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Enterococcus.s__Enterococcus_casseliflavus_meta	mannitol/sorbitol_feces	62.3033650785567	#cfcfcf	midnightblue_feces
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Enterococcus.s__Enterococcus_casseliflavus_meta	3-methyl-2-oxobutyrate_feces	60.3136004943564	#cfcfcf	midnightblue_feces
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Enterococcus.s__Enterococcus_casseliflavus_meta	4-hydroxyphenylpyruvate_feces	53.281006557651	#cfcfcf	midnightblue_feces
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Enterococcus.s__Enterococcus_casseliflavus_meta	BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis|unclassified_meta	41.7153379122886	#cfcfcf	midnightblue_feces
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Enterococcus.s__Enterococcus_casseliflavus_meta	pantothenate_feces	44.1396587256487	#cfcfcf	midnightblue_feces
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Enterococcus.s__Enterococcus_casseliflavus_meta	adipate (C6-DC)_feces	137.001187031814	#cfcfcf	midnightblue_feces
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Enterococcus.s__Enterococcus_casseliflavus_meta	PWY-5100: pyruvate fermentation to acetate and lactate II|unclassified_meta	49.0027044885051	#cfcfcf	midnightblue_feces
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Enterococcus.s__Enterococcus_casseliflavus_meta	taurodeoxycholic acid 3-sulfate_feces	41.5861392847072	#cfcfcf	midnightblue_feces
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Enterococcus.s__Enterococcus_casseliflavus_meta	PWY-5676: acetyl-CoA fermentation to butanoate II_meta	75.4175529405225	#cfcfcf	midnightblue_feces
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Enterococcus.s__Enterococcus_casseliflavus_meta	glutamyl-meso-diaminopimelate_feces	62.8865189350057	#cfcfcf	midnightblue_feces
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Enterococcus.s__Enterococcus_casseliflavus_meta	phenylpyruvate_feces	33.3649619289935	#cfcfcf	midnightblue_feces
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Enterococcus.s__Enterococcus_casseliflavus_meta	GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)|unclassified_meta	33.667033532341	#cfcfcf	midnightblue_feces
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Enterococcus.s__Enterococcus_casseliflavus_meta	PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|unclassified_meta	61.0304219476894	#cfcfcf	midnightblue_feces
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Enterococcus.s__Enterococcus_casseliflavus_meta	2-methoxyacetaminophen sulfate*_feces	111.079926818116	#cfcfcf	midnightblue_feces
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Enterococcus.s__Enterococcus_casseliflavus_meta	CALVIN-PWY: Calvin-Benson-Bassham cycle|unclassified_meta	46.4644705757227	#cfcfcf	midnightblue_feces
PWY-6749: CMP-legionaminate biosynthesis I|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans_meta	GlcNAc sulfate conjugate of C21H34O2 steroid**_feces	107.412921549922	#cfcfcf	midnightblue_feces
PWY-6749: CMP-legionaminate biosynthesis I|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans_meta	2-methoxyacetaminophen sulfate*_feces	118.786715724117	#cfcfcf	midnightblue_feces
PWY-6749: CMP-legionaminate biosynthesis I|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans_meta	alpha-ketoglutarate_feces	71.0706599531663	#cfcfcf	midnightblue_feces
PWY-6749: CMP-legionaminate biosynthesis I|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans_meta	PWY-6151: S-adenosyl-L-methionine cycle I|unclassified_meta	81.7718242965467	#cfcfcf	midnightblue_feces
PWY-6749: CMP-legionaminate biosynthesis I|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans_meta	vanillin_feces	69.9408537796496	#cfcfcf	midnightblue_feces
PWY-6749: CMP-legionaminate biosynthesis I|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans_meta	adipate (C6-DC)_feces	156.697410689573	#cfcfcf	midnightblue_feces
PWY-6749: CMP-legionaminate biosynthesis I|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans_meta	PWY-6609: adenine and adenosine salvage III|unclassified_meta	65.6679999186785	#cfcfcf	midnightblue_feces
PWY-6749: CMP-legionaminate biosynthesis I|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans_meta	allantoin_feces	101.888824685921	#cfcfcf	midnightblue_feces
PWY-6749: CMP-legionaminate biosynthesis I|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans_meta	PWY0-1296: purine ribonucleosides degradation|unclassified_meta	39.2794904155012	#cfcfcf	midnightblue_feces
PWY-6749: CMP-legionaminate biosynthesis I|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans_meta	CALVIN-PWY: Calvin-Benson-Bassham cycle|unclassified_meta	49.3422599416229	#cfcfcf	midnightblue_feces
PWY-6749: CMP-legionaminate biosynthesis I|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans_meta	PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|unclassified_meta	70.4613165389463	#cfcfcf	midnightblue_feces
PWY-6749: CMP-legionaminate biosynthesis I|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans_meta	FASYN-INITIAL-PWY: superpathway of fatty acid biosynthesis initiation (E. coli)|unclassified_meta	93.1056473064833	#cfcfcf	midnightblue_feces
PWY-6749: CMP-legionaminate biosynthesis I|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans_meta	PWY-5676: acetyl-CoA fermentation to butanoate II_meta	83.5540827387825	#cfcfcf	midnightblue_feces
PWY-6749: CMP-legionaminate biosynthesis I|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans_meta	P161-PWY: acetylene degradation|unclassified_meta	52.9174650257096	#cfcfcf	midnightblue_feces
PWY-6749: CMP-legionaminate biosynthesis I|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans_meta	BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis|unclassified_meta	46.2741932369255	#cfcfcf	midnightblue_feces
PWY-6749: CMP-legionaminate biosynthesis I|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans_meta	PWY-6471: peptidoglycan biosynthesis IV (Enterococcus faecium)_meta	44.7749985312769	#cfcfcf	midnightblue_feces
PWY-6749: CMP-legionaminate biosynthesis I|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans_meta	glutamyl-meso-diaminopimelate_feces	68.6946457527956	#cfcfcf	midnightblue_feces
PWY-6749: CMP-legionaminate biosynthesis I|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans_meta	PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans_meta	49.7447688394898	#cfcfcf	midnightblue_feces
PWY-6749: CMP-legionaminate biosynthesis I|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans_meta	VALSYN-PWY: L-valine biosynthesis|unclassified_meta	39.4008501539016	#cfcfcf	midnightblue_feces
PWY-6749: CMP-legionaminate biosynthesis I|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans_meta	PWY0-1297: superpathway of purine deoxyribonucleosides degradation|unclassified_meta	48.90506284156	#cfcfcf	midnightblue_feces
PWY-6749: CMP-legionaminate biosynthesis I|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans_meta	ARO-PWY: chorismate biosynthesis I|unclassified_meta	57.2971932448302	#cfcfcf	midnightblue_feces
