MODULE	NODE	P	FDR	N.mod	N.neigh	N.obsrv	N.expct	MEMBER	FILL	FOLD
darkturquoise_feces	PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans_meta	4.01519698705975e-05	0.00010055449845854	8	73	8	0.921135646687697	FALSE	0.10958904109589	8.68493150684932
darkturquoise_feces	COA-PWY-1: coenzyme A biosynthesis II (mammalian)|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans_meta	4.07749996012484e-05	0.000100928663165855	8	73	8	0.921135646687697	FALSE	0.10958904109589	8.68493150684932
darkturquoise_feces	PWY-6737: starch degradation V|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans_meta	4.1270523128857e-05	0.000100928663165855	8	71	8	0.89589905362776	FALSE	0.112676056338028	8.92957746478873
midnightblue_feces	PWY-6471: peptidoglycan biosynthesis IV (Enterococcus faecium)_meta	4.13527161582321e-05	0.000100928663165855	21	290	21	9.60567823343849	FALSE	0.0724137931034483	2.18620689655172
darkturquoise_feces	PWY-5097: L-lysine biosynthesis VI|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans_meta	4.24119864086462e-05	0.000102644135173867	8	73	8	0.921135646687697	FALSE	0.10958904109589	8.68493150684932
darkturquoise_feces	PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)|g__Citrobacter.s__Citrobacter_farmeri_meta	4.29961688094174e-05	0.000103190805142602	8	73	8	0.921135646687697	FALSE	0.10958904109589	8.68493150684932
darkturquoise_feces	COA-PWY-1: coenzyme A biosynthesis II (mammalian)|g__Anaerostipes.s__Anaerostipes_caccae_meta	4.36505781913964e-05	0.000103895591067125	8	73	8	0.921135646687697	FALSE	0.10958904109589	8.68493150684932
darkturquoise_feces	PWY0-1296: purine ribonucleosides degradation|g__Anaerostipes.s__Anaerostipes_caccae_meta	4.42098629715787e-05	0.000104364266687006	8	73	8	0.921135646687697	FALSE	0.10958904109589	8.68493150684932
darkturquoise_feces	TRPSYN-PWY: L-tryptophan biosynthesis|g__Citrobacter.s__Citrobacter_farmeri_meta	4.48442445158879e-05	0.000104917263210589	8	73	8	0.921135646687697	FALSE	0.10958904109589	8.68493150684932
darkturquoise_feces	GLUCUROCAT-PWY: superpathway of &beta;-D-glucuronide and D-glucuronate degradation|g__Citrobacter.s__Citrobacter_farmeri_meta	4.51727105490034e-05	0.000104917263210589	8	72	8	0.908517350157729	FALSE	0.111111111111111	8.80555555555556
darkturquoise_feces	PWY66-391: fatty acid &beta;-oxidation VI (peroxisome)_meta	4.62272660273542e-05	0.000106507620927024	8	73	8	0.921135646687697	FALSE	0.10958904109589	8.68493150684932
darkturquoise_feces	PWY-5845: superpathway of menaquinol-9 biosynthesis|g__Citrobacter.s__Citrobacter_farmeri_meta	4.68008002016973e-05	0.000106973257603879	8	69	8	0.870662460567823	FALSE	0.115942028985507	9.18840579710145
darkturquoise_feces	NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans_meta	4.7234495455584e-05	0.000107114446387466	8	72	8	0.908517350157729	FALSE	0.111111111111111	8.80555555555556
darkturquoise_feces	PWY-6609: adenine and adenosine salvage III|g__Anaerostipes.s__Anaerostipes_caccae_meta	4.81331575700692e-05	0.000108299604532656	8	73	8	0.921135646687697	FALSE	0.10958904109589	8.68493150684932
darkturquoise_feces	PWY-7663: gondoate biosynthesis (anaerobic)|g__Citrobacter.s__Citrobacter_farmeri_meta	4.94508946864658e-05	0.000110401997439552	8	73	8	0.921135646687697	FALSE	0.10958904109589	8.68493150684932
darkturquoise_feces	PWY0-1296: purine ribonucleosides degradation|g__Citrobacter.s__Citrobacter_farmeri_meta	5.00774430677261e-05	0.000110940796950039	8	72	8	0.908517350157729	FALSE	0.111111111111111	8.80555555555556
darkturquoise_feces	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Citrobacter.s__Citrobacter_farmeri_meta	5.12495973601205e-05	0.000112030241804753	8	73	8	0.921135646687697	FALSE	0.10958904109589	8.68493150684932
darkturquoise_feces	PWY-3841: folate transformations II|g__Enterococcus.s__Enterococcus_casseliflavus_meta	5.1347194160512e-05	0.000112030241804753	8	73	8	0.921135646687697	FALSE	0.10958904109589	8.68493150684932
darkturquoise_feces	PWY-1042: glycolysis IV (plant cytosol)|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans_meta	5.32403794269733e-05	0.000115287438157657	8	73	8	0.921135646687697	FALSE	0.10958904109589	8.68493150684932
darkturquoise_feces	PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Enterococcus.s__Enterococcus_casseliflavus_meta	5.49854463541494e-05	0.000117688742721921	8	73	8	0.921135646687697	FALSE	0.10958904109589	8.68493150684932
darkturquoise_feces	PWY-5667: CDP-diacylglycerol biosynthesis I|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans_meta	5.51665981509007e-05	0.000117688742721921	8	73	8	0.921135646687697	FALSE	0.10958904109589	8.68493150684932
darkturquoise_feces	PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans_meta	5.80862917559324e-05	0.000123006264894916	8	71	8	0.89589905362776	FALSE	0.112676056338028	8.92957746478873
darkturquoise_feces	NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Enterococcus.s__Enterococcus_casseliflavus_meta	5.86761848111515e-05	0.000123348476099355	8	73	8	0.921135646687697	FALSE	0.10958904109589	8.68493150684932
darkturquoise_feces	ARG+POLYAMINE-SYN: superpathway of arginine and polyamine biosynthesis|g__Citrobacter.s__Citrobacter_farmeri_meta	6.53361618496858e-05	0.000136353729077605	8	73	8	0.921135646687697	FALSE	0.10958904109589	8.68493150684932
midnightblue_feces	VALSYN-PWY: L-valine biosynthesis|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans_meta	7.41014810264091e-05	0.000153534003853279	21	301	21	9.97003154574132	FALSE	0.0697674418604651	2.1063122923588
midnightblue_feces	PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans_meta	7.58572683870691e-05	0.000156049237824828	21	298	21	9.87066246056782	FALSE	0.0704697986577181	2.12751677852349
midnightblue_feces	CALVIN-PWY: Calvin-Benson-Bassham cycle|unclassified_meta	9.29479958422085e-05	0.000188975862673843	21	304	21	10.0694006309148	FALSE	0.0690789473684211	2.08552631578947
midnightblue_feces	PWY-5676: acetyl-CoA fermentation to butanoate II_meta	9.31755989572423e-05	0.000188975862673843	21	294	21	9.73817034700316	FALSE	0.0714285714285714	2.15646258503401
midnightblue_feces	PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II|unclassified_meta	0.000100608733637933	0.000202624582431642	21	300	21	9.93690851735016	FALSE	0.07	2.11333333333333
midnightblue_feces	3-methyl-2-oxovalerate_feces	0.00013358821464161	0.00026717642928322	21	306	21	10.1356466876972	TRUE	0.0686274509803922	2.0718954248366
midnightblue_feces	GlcNAc sulfate conjugate of C21H34O2 steroid**_feces	0.000143239228435066	0.000284502743374476	21	309	21	10.2350157728707	TRUE	0.0679611650485437	2.05177993527508
midnightblue_feces	PWY-6731: starch degradation III_meta	0.000159560853091962	0.000314750175962226	21	309	21	10.2350157728707	FALSE	0.0679611650485437	2.05177993527508
midnightblue_feces	adipate (C6-DC)_feces	0.000169414494464649	0.00033191411160421	21	302	21	10.0031545741325	FALSE	0.0695364238410596	2.09933774834437
midnightblue_feces	BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis|unclassified_meta	0.000207568533640782	0.000403917146544225	21	318	21	10.5331230283912	FALSE	0.0660377358490566	1.9937106918239
midnightblue_feces	2-methoxyacetaminophen sulfate*_feces	0.000239184729310231	0.000462316792223803	21	314	21	10.4006309148265	TRUE	0.0668789808917197	2.01910828025478
midnightblue_feces	PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|unclassified_meta	0.000268000872879409	0.000514561675928466	21	312	21	10.3343848580442	FALSE	0.0673076923076923	2.03205128205128
midnightblue_feces	pregnenediol sulfate (C21H34O5S)*_feces	0.000277304735217638	0.000528899097633641	21	313	21	10.3675078864353	TRUE	0.0670926517571885	2.02555910543131
midnightblue_feces	1CMET2-PWY: N10-formyl-tetrahydrofolate biosynthesis|unclassified_meta	0.000337873172719823	0.000640180748311244	21	306	21	10.1356466876972	FALSE	0.0686274509803922	2.0718954248366
midnightblue_feces	PWY-6609: adenine and adenosine salvage III|unclassified_meta	0.000390197259493933	0.000734488959047403	21	321	21	10.6324921135647	FALSE	0.0654205607476635	1.97507788161994
midnightblue_feces	PWY0-1297: superpathway of purine deoxyribonucleosides degradation|unclassified_meta	0.000409247317882428	0.000765345633442463	21	293	20	9.70504731861199	FALSE	0.068259385665529	2.06078335771169
midnightblue_feces	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans_meta	0.000505046488985577	0.000938408960179652	21	326	21	10.7981072555205	FALSE	0.0644171779141104	1.94478527607362
midnightblue_feces	ARO-PWY: chorismate biosynthesis I|unclassified_meta	0.000576275904405597	0.00106389397736418	21	298	20	9.87066246056782	FALSE	0.0671140939597315	2.02620645573666
midnightblue_feces	PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|unclassified_meta	0.000585236061976193	0.00107355404999454	21	331	21	10.9637223974763	FALSE	0.0634441087613293	1.91540785498489
midnightblue_feces	vanillin_feces	0.000631365573471087	0.00115084357695996	21	300	20	9.93690851735016	TRUE	0.0666666666666667	2.01269841269841
midnightblue_feces	hydroxymethylpyrimidine_feces	0.000751584720979574	0.00136136100403847	21	331	21	10.9637223974763	TRUE	0.0634441087613293	1.91540785498489
midnightblue_feces	CALVIN-PWY: Calvin-Benson-Bassham cycle_meta	0.00076014950408782	0.00136826910735808	21	332	21	10.9968454258675	FALSE	0.0632530120481928	1.90963855421687
darkturquoise_feces	PWY-6700: queuosine biosynthesis|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans_meta	0.000972891109119921	0.00174032695295986	8	67	7	0.845425867507886	FALSE	0.104477611940299	8.27985074626866
midnightblue_feces	alpha-ketoglutarate_feces	0.000998348220689782	0.00177484128122628	21	339	21	11.2287066246057	TRUE	0.0619469026548673	1.87020648967552
darkturquoise_feces	PWY-5898: superpathway of menaquinol-12 biosynthesis|g__Citrobacter.s__Citrobacter_farmeri_meta	0.00103752944447159	0.00182350354522818	8	72	7	0.908517350157729	FALSE	0.0972222222222222	7.70486111111111
midnightblue_feces	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|unclassified_meta	0.00103838396325494	0.00182350354522818	21	331	21	10.9637223974763	FALSE	0.0634441087613293	1.91540785498489
darkturquoise_feces	PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans_meta	0.00105780265863685	0.00183624798076016	8	69	7	0.870662460567823	FALSE	0.101449275362319	8.03985507246377
midnightblue_feces	ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|unclassified_meta	0.00105839293335481	0.00183624798076016	21	305	20	10.102523659306	FALSE	0.0655737704918033	1.97970335675254
midnightblue_feces	PWY-6151: S-adenosyl-L-methionine cycle I|unclassified_meta	0.0011046979162485	0.00190510778370999	21	312	20	10.3343848580442	FALSE	0.0641025641025641	1.93528693528694
darkturquoise_feces	PWY-5840: superpathway of menaquinol-7 biosynthesis|g__Citrobacter.s__Citrobacter_farmeri_meta	0.00116837961750583	0.00200293648715285	8	66	7	0.832807570977918	FALSE	0.106060606060606	8.40530303030303
darkturquoise_feces	PWY-5857: ubiquinol-10 biosynthesis (prokaryotic)|g__Citrobacter.s__Citrobacter_farmeri_meta	0.00118986000740174	0.00202769042681479	8	70	7	0.883280757097792	FALSE	0.1	7.925
darkturquoise_feces	PWY-5173: superpathway of acetyl-CoA biosynthesis|g__Citrobacter.s__Citrobacter_farmeri_meta	0.00122481411034071	0.00207493591856791	8	67	7	0.845425867507886	FALSE	0.104477611940299	8.27985074626866
darkturquoise_feces	PWY-7288: fatty acid &beta;-oxidation (peroxisome, yeast)|unclassified_meta	0.0012319932016497	0.00207493591856791	8	66	7	0.832807570977918	FALSE	0.106060606060606	8.40530303030303
darkturquoise_feces	PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans_meta	0.00132786556980771	0.00222066993824175	8	69	7	0.870662460567823	FALSE	0.101449275362319	8.03985507246377
darkturquoise_feces	PWY-5136: fatty acid &beta;-oxidation II (peroxisome)|g__Citrobacter.s__Citrobacter_farmeri_meta	0.0013340026690022	0.00222066993824175	8	66	7	0.832807570977918	FALSE	0.106060606060606	8.40530303030303
darkturquoise_feces	PWY-5855: ubiquinol-7 biosynthesis (prokaryotic)|g__Citrobacter.s__Citrobacter_farmeri_meta	0.00134165475435439	0.00222066993824175	8	71	7	0.89589905362776	FALSE	0.0985915492957746	7.81338028169014
darkturquoise_feces	PWY0-1296: purine ribonucleosides degradation|g__Coprobacillus.s__Coprobacillus_cateniformis_meta	0.00135628336796286	0.00223205491413316	8	67	7	0.845425867507886	FALSE	0.104477611940299	8.27985074626866
midnightblue_feces	ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|unclassified_meta	0.00141072787623119	0.00230846379746922	21	298	20	9.87066246056782	FALSE	0.0671140939597315	2.02620645573666
darkturquoise_feces	PWY-6284: superpathway of unsaturated fatty acids biosynthesis (E. coli)|g__Citrobacter.s__Citrobacter_farmeri_meta	0.0014350352333571	0.00232271832992736	8	71	7	0.89589905362776	FALSE	0.0985915492957746	7.81338028169014
darkturquoise_feces	PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Coprobacillus.s__Coprobacillus_cateniformis_meta	0.00144689559331444	0.00232271832992736	8	68	7	0.858044164037855	FALSE	0.102941176470588	8.15808823529412
darkturquoise_feces	PWY-5971: palmitate biosynthesis II (bacteria and plants)|g__Citrobacter.s__Citrobacter_farmeri_meta	0.00144802925743719	0.00232271832992736	8	67	7	0.845425867507886	FALSE	0.104477611940299	8.27985074626866
darkturquoise_feces	PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Citrobacter.s__Citrobacter_farmeri_meta	0.00145915876876922	0.00232271832992736	8	72	7	0.908517350157729	FALSE	0.0972222222222222	7.70486111111111
darkturquoise_feces	DAPLYSINESYN-PWY: L-lysine biosynthesis I|g__Citrobacter.s__Citrobacter_farmeri_meta	0.00145976395040573	0.00232271832992736	8	66	7	0.832807570977918	FALSE	0.106060606060606	8.40530303030303
darkturquoise_feces	PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Citrobacter.s__Citrobacter_farmeri_meta	0.00146919115788232	0.00232487392016542	8	68	7	0.858044164037855	FALSE	0.102941176470588	8.15808823529412
darkturquoise_feces	PWY-6749: CMP-legionaminate biosynthesis I_meta	0.00149474297128697	0.00234835438364552	8	66	7	0.832807570977918	FALSE	0.106060606060606	8.40530303030303
darkturquoise_feces	PWY-5989: stearate biosynthesis II (bacteria and plants)|g__Citrobacter.s__Citrobacter_farmeri_meta	0.00150756745244708	0.00234835438364552	8	69	7	0.870662460567823	FALSE	0.101449275362319	8.03985507246377
midnightblue_feces	diacylglycerol (14:0/18:1, 16:0/16:1) [1]*_feces	0.00150849153116119	0.00234835438364552	21	308	20	10.2018927444795	FALSE	0.0649350649350649	1.9604205318491
darkturquoise_feces	HISTSYN-PWY: L-histidine biosynthesis|g__Citrobacter.s__Citrobacter_farmeri_meta	0.00151932312519355	0.00235250032288033	8	72	7	0.908517350157729	FALSE	0.0972222222222222	7.70486111111111
darkturquoise_feces	ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Anaerostipes.s__Anaerostipes_caccae_meta	0.00154719707098874	0.00235959560325074	8	67	7	0.845425867507886	FALSE	0.104477611940299	8.27985074626866
darkturquoise_feces	COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis|g__Anaerostipes.s__Anaerostipes_caccae_meta	0.00154739018759982	0.00235959560325074	8	70	7	0.883280757097792	FALSE	0.1	7.925
midnightblue_feces	allantoin_feces	0.0015484846146333	0.00235959560325074	21	310	20	10.2681388012618	TRUE	0.0645161290322581	1.94777265745008
darkturquoise_feces	ECASYN-PWY: enterobacterial common antigen biosynthesis|g__Citrobacter.s__Citrobacter_farmeri_meta	0.00161748356247362	0.00245176455785474	8	68	7	0.858044164037855	FALSE	0.102941176470588	8.15808823529412
darkturquoise_feces	PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans_meta	0.00164128039523258	0.00247481022946064	8	69	7	0.870662460567823	FALSE	0.101449275362319	8.03985507246377
darkturquoise_feces	PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Anaerostipes.s__Anaerostipes_caccae_meta	0.00165260230562178	0.00247606624717643	8	71	7	0.89589905362776	FALSE	0.0985915492957746	7.81338028169014
midnightblue_feces	oleoyl-oleoyl-glycerol (18:1/18:1) [2]*_feces	0.00166794450552582	0.00247606624717643	21	304	20	10.0694006309148	FALSE	0.0657894736842105	1.98621553884712
darkturquoise_feces	PWY-7269: NAD/NADP-NADH/NADPH mitochondrial interconversion (yeast)|g__Citrobacter.s__Citrobacter_farmeri_meta	0.00167549885992944	0.00247606624717643	8	72	7	0.908517350157729	FALSE	0.0972222222222222	7.70486111111111
darkturquoise_feces	RHAMCAT-PWY: L-rhamnose degradation I|g__Citrobacter.s__Citrobacter_farmeri_meta	0.00167650318819237	0.00247606624717643	8	67	7	0.845425867507886	FALSE	0.104477611940299	8.27985074626866
darkturquoise_feces	PWY0-1296: purine ribonucleosides degradation|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans_meta	0.00168955693004842	0.00247916732848345	8	68	7	0.858044164037855	FALSE	0.102941176470588	8.15808823529412
darkturquoise_feces	P4-PWY: superpathway of L-lysine, L-threonine and L-methionine biosynthesis I|g__Citrobacter.s__Citrobacter_farmeri_meta	0.0016958193184418	0.00247916732848345	8	68	7	0.858044164037855	FALSE	0.102941176470588	8.15808823529412
darkturquoise_feces	GLUCONEO-PWY: gluconeogenesis I|g__Citrobacter.s__Citrobacter_farmeri_meta	0.00173370793131602	0.00252175699100512	8	65	7	0.82018927444795	FALSE	0.107692307692308	8.53461538461539
darkturquoise_feces	PWY-7094: fatty acid salvage|g__Citrobacter.s__Citrobacter_farmeri_meta	0.00175088079391056	0.0025339380333982	8	65	7	0.82018927444795	FALSE	0.107692307692308	8.53461538461539
darkturquoise_feces	VALSYN-PWY: L-valine biosynthesis|g__Citrobacter.s__Citrobacter_portucalensis_meta	0.00177624641608687	0.0025577948391651	8	67	7	0.845425867507886	FALSE	0.104477611940299	8.27985074626866
darkturquoise_feces	FASYN-ELONG-PWY: fatty acid elongation -- saturated|g__Citrobacter.s__Citrobacter_farmeri_meta	0.00178554926952492	0.00255839895334914	8	67	7	0.845425867507886	FALSE	0.104477611940299	8.27985074626866
midnightblue_feces	2-methylcitrate/homocitrate_feces	0.00181833604903851	0.00259247911942124	21	318	20	10.5331230283912	TRUE	0.0628930817610063	1.89877208745133
darkturquoise_feces	PWY-4981: L-proline biosynthesis II (from arginine)|g__Citrobacter.s__Citrobacter_farmeri_meta	0.0019119157889396	0.00271247166115569	8	70	7	0.883280757097792	FALSE	0.1	7.925
darkturquoise_feces	PWY-6606: guanosine nucleotides degradation II|g__Anaerostipes.s__Anaerostipes_caccae_meta	0.00204607355918761	0.00288857443650015	8	66	7	0.832807570977918	FALSE	0.106060606060606	8.40530303030303
darkturquoise_feces	PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans_meta	0.00208857645897447	0.00293419522041291	8	69	7	0.870662460567823	FALSE	0.101449275362319	8.03985507246377
darkturquoise_feces	PWY-5189: tetrapyrrole biosynthesis II (from glycine)|g__Citrobacter.s__Citrobacter_farmeri_meta	0.00217902513732075	0.00304640407547755	8	69	7	0.870662460567823	FALSE	0.101449275362319	8.03985507246377
midnightblue_feces	glutamyl-meso-diaminopimelate_feces	0.00228816695467523	0.00318353663259163	21	348	21	11.5268138801262	TRUE	0.0603448275862069	1.82183908045977
darkturquoise_feces	PWY-841: superpathway of purine nucleotides de novo biosynthesis I|g__Klebsiella.s__Klebsiella_oxytoca_meta	0.00238303157056036	0.00329958217462203	8	66	7	0.832807570977918	FALSE	0.106060606060606	8.40530303030303
midnightblue_feces	PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans_meta	0.00239707188349127	0.00330314211696405	21	317	20	10.5	FALSE	0.0630914826498423	1.9047619047619
midnightblue_feces	PWY-6737: starch degradation V|unclassified_meta	0.00358569382722336	0.00491752296304917	21	359	21	11.891167192429	FALSE	0.0584958217270195	1.76601671309192
midnightblue_feces	PWY-5100: pyruvate fermentation to acetate and lactate II_meta	0.0037480581384407	0.00511583290934086	21	325	20	10.7649842271293	FALSE	0.0615384615384615	1.85787545787546
midnightblue_feces	3-methyl-2-oxobutyrate_feces	0.00585350034448275	0.00795192499627845	21	334	20	11.0630914826498	TRUE	0.0598802395209581	1.8078129455375
midnightblue_feces	ANAEROFRUCAT-PWY: homolactic fermentation|unclassified_meta	0.00799408344904861	0.0108089015649108	21	305	19	10.102523659306	FALSE	0.0622950819672131	1.88071818891491
midnightblue_feces	PWY0-1296: purine ribonucleosides degradation|unclassified_meta	0.0080757378440672	0.0108682827060344	21	306	19	10.1356466876972	FALSE	0.0620915032679739	1.87457205104264
midnightblue_feces	PWY-1042: glycolysis IV (plant cytosol)|unclassified_meta	0.00820795136483835	0.0109948371770858	21	376	21	12.4542586750789	FALSE	0.0558510638297872	1.68617021276596
midnightblue_feces	PWY-6163: chorismate biosynthesis from 3-dehydroquinate|unclassified_meta	0.00858553493884746	0.0114473799184633	21	375	21	12.4211356466877	FALSE	0.056	1.69066666666667
midnightblue_feces	PWY-5103: L-isoleucine biosynthesis III|unclassified_meta	0.00986107546235978	0.0130875102910581	21	379	21	12.5536277602524	FALSE	0.0554089709762533	1.67282321899736
midnightblue_feces	4-methyl-2-oxopentanoate_feces	0.0137965998637957	0.0182267007374916	21	388	21	12.8517350157729	TRUE	0.0541237113402062	1.6340206185567
midnightblue_feces	PWY-7237: myo-, chiro- and scillo-inositol degradation_meta	0.01608692953717	0.0211554141858674	21	387	21	12.8186119873817	FALSE	0.0542635658914729	1.63824289405685
midnightblue_feces	VALSYN-PWY: L-valine biosynthesis|unclassified_meta	0.0170987766141438	0.0223838530221518	21	291	18	9.63880126182965	FALSE	0.0618556701030928	1.86745213549337
midnightblue_feces	P161-PWY: acetylene degradation|unclassified_meta	0.0171903580247498	0.0224019145299907	21	323	19	10.698738170347	FALSE	0.0588235294117647	1.77591036414566
midnightblue_feces	famotidine_feces	0.0178360255032751	0.0231386276799245	21	323	19	10.698738170347	TRUE	0.0588235294117647	1.77591036414566
midnightblue_feces	DENOVOPURINE2-PWY: superpathway of purine nucleotides de novo biosynthesis II|unclassified_meta	0.0196664252955101	0.0253987914130355	21	323	19	10.698738170347	FALSE	0.0588235294117647	1.77591036414566
midnightblue_feces	PWY-5100: pyruvate fermentation to acetate and lactate II|unclassified_meta	0.0211626081184368	0.0272090675808473	21	392	21	12.9842271293375	FALSE	0.0535714285714286	1.61734693877551
darkturquoise_feces	GLYOXYLATE-BYPASS: glyoxylate cycle|g__Citrobacter.s__Citrobacter_portucalensis_meta	0.0275170961352432	0.0352218830531114	8	66	6	0.832807570977918	FALSE	0.0909090909090909	7.20454545454545
darkturquoise_feces	GLUTORN-PWY: L-ornithine biosynthesis|g__Enterococcus.s__Enterococcus_casseliflavus_meta	0.0279837490493882	0.0356607067532026	8	65	6	0.82018927444795	FALSE	0.0923076923076923	7.31538461538462
midnightblue_feces	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans_meta	0.0297702707628685	0.0377702113643442	21	400	21	13.2492113564669	FALSE	0.0525	1.585
midnightblue_feces	hexadecenedioate (C16:1-DC)*_feces	0.0356232675710963	0.0449978116687532	21	370	20	12.2555205047319	FALSE	0.0540540540540541	1.63191763191763
darkturquoise_feces	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Citrobacter.s__Citrobacter_farmeri_meta	0.0383552476078243	0.0482371672971764	8	69	6	0.870662460567823	FALSE	0.0869565217391304	6.89130434782609
darkturquoise_feces	PANTO-PWY: phosphopantothenate biosynthesis I|g__Eggerthella.s__Eggerthella_lenta_meta	0.0404992460729828	0.0507120994305176	8	66	6	0.832807570977918	FALSE	0.0909090909090909	7.20454545454545
darkturquoise_feces	PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Actinomyces.s__Actinomyces_sp_HMSC035G02_meta	0.0408246635670067	0.0508114256356255	8	65	6	0.82018927444795	FALSE	0.0923076923076923	7.31538461538462
midnightblue_feces	PWY-6317: galactose degradation I (Leloir pathway)|unclassified_meta	0.0409314262064761	0.0508114256356255	21	409	21	13.5473186119874	FALSE	0.0513447432762836	1.55012224938875
midnightblue_feces	mannitol/sorbitol_feces	0.046533597692598	0.0575179233281898	21	371	20	12.288643533123	TRUE	0.0539083557951483	1.62751893210114
midnightblue_feces	PWY-5484: glycolysis II (from fructose 6-phosphate)|unclassified_meta	0.0526049374655899	0.0646229247603334	21	339	19	11.2287066246057	FALSE	0.056047197640118	1.6920915858969
midnightblue_feces	itaconate_feces	0.0527305115231887	0.0646229247603334	21	413	21	13.6798107255521	TRUE	0.0508474576271186	1.53510895883777
midnightblue_feces	tyramine O-sulfate_feces	0.0559839406270229	0.0683193851719602	21	309	18	10.2350157728707	FALSE	0.058252427184466	1.75866851595007
midnightblue_feces	3-formylindole_feces	0.0690056950654207	0.0838550218516505	21	420	21	13.9116719242902	FALSE	0.05	1.50952380952381
midnightblue_feces	GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)|unclassified_meta	0.073773879408989	0.0892725935705413	21	352	19	11.6593059936909	FALSE	0.0539772727272727	1.62959956709957
midnightblue_feces	2-oxoarginine*_feces	0.0925762983067091	0.111556376202227	21	425	21	14.0772870662461	TRUE	0.0494117647058823	1.49176470588235
midnightblue_feces	PWY66-422: D-galactose degradation V (Leloir pathway)|unclassified_meta	0.102016164850972	0.122419397821167	21	391	20	12.9511041009464	FALSE	0.051150895140665	1.54426988186579
midnightblue_feces	taurodeoxycholic acid 3-sulfate_feces	0.123753314964372	0.147887778878586	21	434	21	14.3753943217666	FALSE	0.0483870967741935	1.46082949308756
midnightblue_feces	pantothenate_feces	0.129362651977906	0.153952246981971	21	437	21	14.4747634069401	TRUE	0.0480549199084668	1.45080091533181
midnightblue_feces	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|unclassified_meta	0.148491889744788	0.175990387845674	21	365	19	12.089905362776	FALSE	0.0520547945205479	1.57155903457273
darkturquoise_feces	VALSYN-PWY: L-valine biosynthesis|unclassified_meta	0.161202124472615	0.190271360033251	8	291	8	3.67192429022082	FALSE	0.0274914089347079	2.1786941580756
darkturquoise_feces	PWY-5676: acetyl-CoA fermentation to butanoate II_meta	0.165826693539204	0.194930970364452	8	294	8	3.70977917981073	FALSE	0.0272108843537415	2.15646258503401
darkturquoise_feces	PWY-6703: preQ0 biosynthesis|unclassified_meta	0.17137996981914	0.200639964666311	8	294	8	3.70977917981073	FALSE	0.0272108843537415	2.15646258503401
