Pathway	ID2	ID8	ID14	ID20	ID26	ID32	ID38	ID44	ID50	ID56	ID62	ID68	ID74	ID80	ID86	ID92	ID98	ID104	ID110	ID116
COA-PWY: coenzyme A biosynthesis I|g__Coprobacter.s__Coprobacter_secundus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.808278	0	0	0
COA-PWY: coenzyme A biosynthesis I|g__Coprococcus.s__Coprococcus_eutactus	0	1.089042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COA-PWY: coenzyme A biosynthesis I|g__Dialister.s__Dialister_invisus	0	0	0	0	0	2.73322	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COA-PWY: coenzyme A biosynthesis I|g__Dialister.s__Dialister_invisus_CAG_218	0	0	0	0	0	2.752	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COA-PWY: coenzyme A biosynthesis I|g__Dielma.s__Dielma_fastidiosa	0	3.7211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.219992	0	0	0
COA-PWY: coenzyme A biosynthesis I|g__Dorea.s__Dorea_longicatena	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COA-PWY: coenzyme A biosynthesis I|g__Dorea.s__Dorea_longicatena_CAG_42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COA-PWY: coenzyme A biosynthesis I|g__Dysgonomonas.s__Dysgonomonas_mossii	0	0	0	0	0	0	0	0	0	0	21.912206	1.098624	0	0	0	0	0	0	0	0
COA-PWY: coenzyme A biosynthesis I|g__Eggerthella.s__Eggerthella_lenta	0	0.59067	0	0	0	0	0.844472	2.90982	10.58888	0	5.881164	0.594854	0.83845	4.3863	1.273862	1.578402	0.721018	0	0	0
COA-PWY: coenzyme A biosynthesis I|g__Enterococcus.s__Enterococcus_avium	0	0	0	0	0	0	0	0	0	2.16504	0	0	0	0	0	0	4.845582	0	0	0
COA-PWY: coenzyme A biosynthesis I|g__Enterococcus.s__Enterococcus_casseliflavus	0	0	0	0	0	0	0	0	0	0	17.126412	71.41272	0	0	0	0	0	0	0	0
COA-PWY: coenzyme A biosynthesis I|g__Enterococcus.s__Enterococcus_dispar	0	0	0	0	0	2.823256	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COA-PWY: coenzyme A biosynthesis I|g__Enterococcus.s__Enterococcus_faecalis	1.861932	0	0	0	1.575322	0.353486	0	1.775212	2.611058	1.76506	4.303862	15.117618	16.911064	10.519214	0	0	4.798968	0	0	0
COA-PWY: coenzyme A biosynthesis I|g__Enterococcus.s__Enterococcus_faecium	9.451208	0	0	0	12.34164	3.847316	0	1.762142	13.410716	14.37	0	0	14.972208	2.56278	0	0	0	0	0	0
COA-PWY: coenzyme A biosynthesis I|g__Enterococcus.s__Enterococcus_mundtii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.74135	0	0	0	0	0
COA-PWY: coenzyme A biosynthesis I|g__Erysipelatoclostridium.s__Clostridium_innocuum	35.96814	11.241734	27.57887	49.60826	23.25876	21.380926	11.784012	28.570018	79.90884	54.23612	68.93762	10.05272	29.0464	25.6333	36.43674	34.0531	15.533862	0	0	0
COA-PWY: coenzyme A biosynthesis I|g__Erysipelatoclostridium.s__Erysipelatoclostridium_ramosum	0.904884	0	0	0	0.501198	0	0	0	0	0	0	0	0	0	0	0.464462	0	0	0	0
COA-PWY: coenzyme A biosynthesis I|g__Escherichia.s__Escherichia_coli	2.0597	6.87062	29.7277	0	3.2035	3.86503	4.22962	6.66838	0	0	12.54404	4.921586	4.428818	0	9.101402	7.138524	0	0	64.26312	98.11644
COA-PWY: coenzyme A biosynthesis I|g__Eubacterium.s__Eubacterium_callanderi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0432292	0	0	0	0	0
COA-PWY: coenzyme A biosynthesis I|g__Eubacterium.s__Eubacterium_eligens	0	0	0	0	0	2.40806	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COA-PWY: coenzyme A biosynthesis I|g__Eubacterium.s__Eubacterium_eligens_CAG_72	0	0	0	0	0	1.906962	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COA-PWY: coenzyme A biosynthesis I|g__Eubacterium.s__Eubacterium_hallii	0	0	0	0	0	0.21538	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COA-PWY: coenzyme A biosynthesis I|g__Eubacterium.s__Eubacterium_limosum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8158864	0.6172544	0	0	0	0
COA-PWY: coenzyme A biosynthesis I|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0	0	2.13752	0	0	0.650502	0.95023	0	0	0	0	0	0	0	0	0	0	0	0	0
COA-PWY: coenzyme A biosynthesis I|g__Flavonifractor.s__Flavonifractor_plautii	5.83059	3.768014	14.887398	9.319204	0	5.80872	3.69454	0	0	0	18.33224	7.62957	8.828366	15.03404	9.253744	4.52855	2.782628	0	0	0
COA-PWY: coenzyme A biosynthesis I|g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans	0	0	0.556906	0	0	0	0	0	0	0	0	0	0	0	0.314666	0	0	0	0	0
COA-PWY: coenzyme A biosynthesis I|g__Hungatella.s__Hungatella_hathewayi	5.933414	4.829984	27.56082	25.43696	0	0.413406	1.131858	7.3354	0	0	0	0	7.852894	12.976576	4.676797	2.648808	7.003946	0	0	0
COA-PWY: coenzyme A biosynthesis I|g__Klebsiella.s__Klebsiella_oxytoca	0	0	0	0	0	0	0	5.38986	0	0	1.950474	0.54312	0	0	1.656754	0	0	0	0	0
COA-PWY: coenzyme A biosynthesis I|g__Klebsiella.s__Klebsiella_pneumoniae	0	0	0.33634	0	0	0	0	1.482062	0	0	0	0	0.1782564	0	0	0	0	0	0	0
COA-PWY: coenzyme A biosynthesis I|g__Lachnoclostridium.s__Clostridium_aldenense	0.750552	3.61837	0.670834	0	0	0.586784	0.777896	8.191554	0	0	0	0	0	0	0.726457	0	0	0	0	0
COA-PWY: coenzyme A biosynthesis I|g__Lachnoclostridium.s__Clostridium_asparagiforme	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.569844	0	0	0
COA-PWY: coenzyme A biosynthesis I|g__Lachnoclostridium.s__Clostridium_bolteae	2.191906	1.00946	0.940882	0	3.752882	6.018694	2.307276	4.620856	0	0	0	0	0	0	1.727748	1.183506	0	0	0	0
COA-PWY: coenzyme A biosynthesis I|g__Lachnoclostridium.s__Clostridium_citroniae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.432352	0	0	0
COA-PWY: coenzyme A biosynthesis I|g__Lachnoclostridium.s__Clostridium_clostridioforme	0	3.823582	0	0	0	0	0	0	0	0	0	0	3.802134	14.149442	0	0	2.441646	0	0	0
COA-PWY: coenzyme A biosynthesis I|g__Lachnoclostridium.s__Clostridium_hylemonae	0	0.350594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COA-PWY: coenzyme A biosynthesis I|g__Lachnoclostridium.s__Clostridium_lavalense	0.213894	0	0.484536	0	0.1997532	1.217214	0	0	0	0	0	0	0	0	0.0497586	0.20678	0	0	0	0
COA-PWY: coenzyme A biosynthesis I|g__Lachnoclostridium.s__Clostridium_saccharolyticum	0	0.831956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COA-PWY: coenzyme A biosynthesis I|g__Lachnospira.s__Lachnospira_pectinoschiza	0	0.507766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COA-PWY: coenzyme A biosynthesis I|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COA-PWY: coenzyme A biosynthesis I|g__Lawsonibacter.s__Lawsonibacter_asaccharolyticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.641488	1.021422	0	0	0
COA-PWY: coenzyme A biosynthesis I|g__Paeniclostridium.s__Paeniclostridium_sordellii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.427918	0	0	0	0
COA-PWY: coenzyme A biosynthesis I|g__Parabacteroides.s__Parabacteroides_distasonis	0	15.120336	0	0	0	0	0	0	0	0	0	0	16.28055	34.35884	0	0	21.21434	0	0	0
COA-PWY: coenzyme A biosynthesis I|g__Parabacteroides.s__Parabacteroides_johnsonii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.186162	0	0	0
COA-PWY: coenzyme A biosynthesis I|g__Parabacteroides.s__Parabacteroides_merdae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COA-PWY: coenzyme A biosynthesis I|g__Parasutterella.s__Parasutterella_excrementihominis	0	0	0	0	0	2.92692	2.0117	0	0	0	0	0	2.105938	0	0	0	0	0	0	0
COA-PWY: coenzyme A biosynthesis I|g__Phascolarctobacterium.s__Phascolarctobacterium_faecium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COA-PWY: coenzyme A biosynthesis I|g__Prevotella.s__Prevotella_buccae	0	14.31526	0.815846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COA-PWY: coenzyme A biosynthesis I|g__Proteus.s__Proteus_penneri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COA-PWY: coenzyme A biosynthesis I|g__Pseudoflavonifractor.s__Pseudoflavonifractor_sp_An184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COA-PWY: coenzyme A biosynthesis I|g__Pseudomonas.s__Pseudomonas_aeruginosa_group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.81924
COA-PWY: coenzyme A biosynthesis I|g__Robinsoniella.s__Robinsoniella_sp_RHS	0.53021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COA-PWY: coenzyme A biosynthesis I|g__Roseburia.s__Roseburia_faecis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COA-PWY: coenzyme A biosynthesis I|g__Roseburia.s__Roseburia_hominis	0	0	0	0	0	2.09048	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COA-PWY: coenzyme A biosynthesis I|g__Roseburia.s__Roseburia_intestinalis	0	0.69358	0.28585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COA-PWY: coenzyme A biosynthesis I|g__Roseburia.s__Roseburia_intestinalis_CAG_13	0	0.90492	0	0.211216	0	1.11455	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COA-PWY: coenzyme A biosynthesis I|g__Ruminococcus.s__Ruminococcus_bicirculans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4344	0	0	0	0
COA-PWY: coenzyme A biosynthesis I|g__Ruminococcus.s__Ruminococcus_lactaris	0	0	0	0	0	3.47506	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COA-PWY: coenzyme A biosynthesis I|g__Sellimonas.s__Sellimonas_intestinalis	0	1.910166	2.87777	3.5539	0	2.39842	3.567374	0	0	0	23.24226	0	0	0	1.419774	1.177242	0.846332	0	0	0
COA-PWY: coenzyme A biosynthesis I|g__Streptococcus.s__Streptococcus_agalactiae	0	0	0	0	0	0	0	0	0.76073	0	0	0	0	0	0	0	0	0	0	0
COA-PWY: coenzyme A biosynthesis I|g__Streptococcus.s__Streptococcus_lutetiensis	0	0	0	0	0	5.9614	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COA-PWY: coenzyme A biosynthesis I|g__Streptococcus.s__Streptococcus_salivarius	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COA-PWY: coenzyme A biosynthesis I|g__Streptococcus.s__Streptococcus_thermophilus	0	0	0	0	0	0	0	1.342078	4.1627	0	0	0	0	0	0	0	0	0	0	0
COA-PWY: coenzyme A biosynthesis I|g__Streptococcus.s__Streptococcus_thermophilus_CAG_236	0	0	0	0	0	0	0	0.395928	0.711064	0	0	0	0	0	0	0	0	0	0	0
COA-PWY: coenzyme A biosynthesis I|g__Tyzzerella.s__Tyzzerella_nexilis	0.648662	0	0	0	0	0	4.117388	0	0	0	13.04982	0	0	0	6.153214	6.26172	0.928046	0	0	0
COA-PWY: coenzyme A biosynthesis I|g__Veillonella.s__Veillonella_atypica	0	1.395868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COA-PWY: coenzyme A biosynthesis I|g__Veillonella.s__Veillonella_parvula	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COA-PWY: coenzyme A biosynthesis I|unclassified	2.09768	1.978018	4.256638	10.493026	1.717584	3.20453	1.583664	8.108904	1.254942	0.78807	12.26109	1.863778	4.182504	0.530266	49.04886	59.71362	2.18598	0	3.923458	1.316318
COBALSYN-PWY: adenosylcobalamin salvage from cobinamide I	36.39584	103.59936	155.47364	91.33514	14.54168	43.29994	85.7777	71.61994	34.17176	25.52756	111.30172	104.28572	96.21778	44.93266	80.4243	92.78818	117.38132	0	184.014	188.50628
COBALSYN-PWY: adenosylcobalamin salvage from cobinamide I|g__Blautia.s__Blautia_obeum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COBALSYN-PWY: adenosylcobalamin salvage from cobinamide I|g__Blautia.s__Ruminococcus_gnavus	0	0	0	0	0	0	4.82026	0	0	0	4.117776	8.054802	3.67856	2.68443	5.469788	4.109234	0	0	0	0
COBALSYN-PWY: adenosylcobalamin salvage from cobinamide I|g__Citrobacter.s__Citrobacter_amalonaticus	11.64218	2.09094	0	0	0	0	0	6.21966	19.3016	10.72776	0	0	0	0	0	0	0	0	0	0
COBALSYN-PWY: adenosylcobalamin salvage from cobinamide I|g__Citrobacter.s__Citrobacter_farmeri	0	0	0	0	0	0	0	0	0	0	0.910924	6.38565	0	0	0	0	0	0	0	0
COBALSYN-PWY: adenosylcobalamin salvage from cobinamide I|g__Citrobacter.s__Citrobacter_koseri	0	0	0	0	0	0	0	2.17026	0	0	0	0	0	0	0	0	0	0	0	0
COBALSYN-PWY: adenosylcobalamin salvage from cobinamide I|g__Citrobacter.s__Citrobacter_werkmanii	0	0	0	0	0	0	0	2.18004	0.687442	0	0	0	0	0	0	0	0	0	0	0
COBALSYN-PWY: adenosylcobalamin salvage from cobinamide I|g__Escherichia.s__Escherichia_coli	0	8.1305	61.39952	4.27304	3.58386	4.108014	0	8.58774	0	0	19.586332	7.12886	7.182298	0	8.25301	5.997914	0	0	127.47856	169.5538
COBALSYN-PWY: adenosylcobalamin salvage from cobinamide I|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0	0	4.7915	0	0	1.439754	1.006574	0	0	0	0	0	0	0	0	0	0	0	0	0
COBALSYN-PWY: adenosylcobalamin salvage from cobinamide I|g__Klebsiella.s__Klebsiella_oxytoca	0	0	0	0	0	0	0	4.60956	0.816258	0	1.036412	1.122854	0	0	0.798426	0	0	0	0	0
COBALSYN-PWY: adenosylcobalamin salvage from cobinamide I|g__Klebsiella.s__Klebsiella_pneumoniae	0	0	0.496978	0.484064	0	0	0	1.68462	0	0	0	0	0.1160206	0	0	0	0	0	0	0
COBALSYN-PWY: adenosylcobalamin salvage from cobinamide I|g__Pseudomonas.s__Pseudomonas_aeruginosa_group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.9766
COBALSYN-PWY: adenosylcobalamin salvage from cobinamide I|g__Raoultella.s__Raoultella_ornithinolytica	0	0	0	15.39978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COBALSYN-PWY: adenosylcobalamin salvage from cobinamide I|g__Roseburia.s__Roseburia_intestinalis	0	1.076328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COBALSYN-PWY: adenosylcobalamin salvage from cobinamide I|g__Roseburia.s__Roseburia_intestinalis_CAG_13	0	0.811338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COBALSYN-PWY: adenosylcobalamin salvage from cobinamide I|g__Veillonella.s__Veillonella_parvula	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COBALSYN-PWY: adenosylcobalamin salvage from cobinamide I|unclassified	5.244	8.590612	1.371674	13.157732	0	0	2.43784	3.003528	0	0	0.839114	1.11579	0	0	2.929662	2.97896	2.8933	0	0	0
COLANSYN-PWY: colanic acid building blocks biosynthesis	62.8319	72.84814	79.52566	44.28782	15.55756	50.52656	105.90814	55.32446	48.13296	27.64808	79.00342	69.6362	125.4374	32.36642	43.61222	49.39696	91.93398	0	123.5142	250.6738
COLANSYN-PWY: colanic acid building blocks biosynthesis|g__Citrobacter.s__Citrobacter_amalonaticus	2.95152	0	0	0	0	0	0	1.205758	4.595636	4.93738	0	0	0	0	0	0	0	0	0	0
COLANSYN-PWY: colanic acid building blocks biosynthesis|g__Citrobacter.s__Citrobacter_farmeri	0	0	0	0	0	0	0	0	0	0	0	4.752148	0	0	0	0	0	0	0	0
COLANSYN-PWY: colanic acid building blocks biosynthesis|g__Citrobacter.s__Citrobacter_koseri	0	0	0	0	0	0	0	2.27226	0	0	0	0	0	0	0	0	0	0	0	0
COLANSYN-PWY: colanic acid building blocks biosynthesis|g__Citrobacter.s__Citrobacter_werkmanii	0	0	0	0	0	0	0	3.27976	0.656204	0	0	0	0	0	0	0	0	0	0	0
COLANSYN-PWY: colanic acid building blocks biosynthesis|g__Enterobacter.s__Enterobacter_cloacae_complex	0	0	0	8.34234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COLANSYN-PWY: colanic acid building blocks biosynthesis|g__Enterobacter.s__Enterobacter_mori	0	0	0	0.55891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COLANSYN-PWY: colanic acid building blocks biosynthesis|g__Escherichia.s__Escherichia_coli	0	5.003152	25.3742	0	5.23538	4.12116	3.59374	7.86404	0	0	19.84097	7.15032	2.503582	0	7.992192	4.942166	0	0	71.8055	188.3548
COLANSYN-PWY: colanic acid building blocks biosynthesis|g__Klebsiella.s__Klebsiella_oxytoca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COLANSYN-PWY: colanic acid building blocks biosynthesis|g__Klebsiella.s__Klebsiella_pneumoniae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COLANSYN-PWY: colanic acid building blocks biosynthesis|unclassified	0	4.41829	7.006644	3.79004	0	2.623	0	1.819528	0	0	1.572886	5.948406	2.2362	0	4.95876	1.62745	0	0	21.37034	4.02462
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis	289.5064	288.5614	283.461	330.7552	220.23362	292.7768	283.40014	291.8268	319.4292	210.1726	333.0638	314.6016	287.2476	288.1938	285.0632	270.9086	321.5834	130.24006	256.0966	302.4244
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis|g__Acidaminococcus.s__Acidaminococcus_intestini	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis|g__Acidaminococcus.s__Acidaminococcus_intestini_CAG_325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis|g__Anaerostipes.s__Anaerostipes_caccae	0	0	0	0	0	0	0	0	0	0	1.136746	4.90714	0	0	0	0	0	0	0	0
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis|g__Anaerostipes.s__Anaerostipes_hadrus	0	0	0	3.00056	0	1.042032	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis|g__Bifidobacterium.s__Bifidobacterium_bifidum	0	0	0	1.02931	0	0	0	0	0	0	0	0	1.63589	4.032188	0	0	0	0	0	0
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis|g__Blautia.s__Blautia_coccoides	0	0	0	0	0	0	0	0	0	0	0	0	1.710416	0	0.425376	0	0	0	0	0
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis|g__Blautia.s__Blautia_obeum	0	0	0	0	0	2.72526	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis|g__Blautia.s__Blautia_producta	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.920044	0	0	0	0	0
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis|g__Blautia.s__Blautia_wexlerae	0	0	0	0	0	0.97461	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis|g__Blautia.s__Ruminococcus_gnavus	0	0	0	0	0	0	4.92466	1.76182	0	0	10.698646	11.729198	1.868908	3.764224	0	0	3.02579	0	0	0
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis|g__Blautia.s__Ruminococcus_torques	0	0	0	12.15102	1.693362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis|g__Citrobacter.s__Citrobacter_koseri	0	0	0	0	0	0	0	2.47928	0	0	0	0	0	0	0	0	0	0	0	0
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis|g__Clostridiales_unclassified.s__Clostridiales_bacterium_1_7_47FAA	0	0	0	0	0.880206	7.16429	0	0	0	0	0	0	0	0	0.1838358	1.22336	0	0	0	0
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis|g__Clostridioides.s__Clostridioides_difficile	0	0	0	0	0	0	0	0	0	2.88662	0	0.94936	0	0	0	0	0	0	0	0
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis|g__Clostridium.s__Clostridium_paraputrificum	2.98804	0	0	0	0	0	0	0	1.507978	0	0	0	0	0	0	0	0	0	0	0
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis|g__Coprobacillus.s__Coprobacillus_cateniformis	0	0	0	0	0	0	0	0	0	0	3.271502	5.617844	0	0	0	0	0	0	0	0
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis|g__Coprococcus.s__Coprococcus_eutactus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis|g__Dorea.s__Dorea_longicatena	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis|g__Eisenbergiella.s__Eisenbergiella_tayi	0	0	0	0	0	0	0	0	0	0	31.3231	39.98732	0	0	0	0	0	0	0	0
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis|g__Enterobacter.s__Enterobacter_cloacae_complex	0	0	0	4.99468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis|g__Enterococcus.s__Enterococcus_avium	0	0	0	0	0	0	0	0	0	4.8392	0	0	0	0	0	0	3.17926	0	0	0
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis|g__Enterococcus.s__Enterococcus_casseliflavus	0	0	0	0	0	0	0	0	0	0	7.267518	22.91018	0	0	0	0	0	0	0	0
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis|g__Enterococcus.s__Enterococcus_faecalis	0	0	0	0	0	0	0	0	0	0	5.196106	18.4997	2.43258	0	0	0	0	0	0	0
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis|g__Enterococcus.s__Enterococcus_faecium	3.63694	0	0	0	13.65807	3.918516	0	0	0	0	0	0	16.60875	0	0	0	0	0	0	0
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis|g__Erysipelatoclostridium.s__Clostridium_innocuum	38.8227	7.17618	24.56714	53.12192	25.15762	24.20784	4.9129	27.478552	89.8941	61.5286	85.18782	12.83518	36.39852	36.47724	42.20206	42.06182	20.98182	0	0	0
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis|g__Escherichia.s__Escherichia_coli	0	8.38966	43.21832	0	9.19352	6.69274	0	13.30534	0	0	21.33166	8.978096	6.472008	0	9.50615	5.33934	0	0	85.7797	188.4546
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis|g__Eubacterium.s__Eubacterium_eligens	0	0	0	0	0	1.559488	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis|g__Eubacterium.s__Eubacterium_hallii_CAG_12	0	0	0	0	0	0.50223	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis|g__Eubacterium.s__Eubacterium_limosum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1586564	0	0	0	0	0
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis|g__Eubacterium.s__Eubacterium_sp_CAG_38	0	0	0	0	0	2.18458	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis|g__Flavonifractor.s__Flavonifractor_plautii	0	0	0	0	0	5.4114	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis|g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans	0	0	0	0	0.529812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis|g__Hungatella.s__Hungatella_hathewayi	14.699068	4.580076	43.0478	62.78442	0	0	1.65277	11.09324	0	0	0	0	10.199102	12.916282	5.743592	0.958774	8.816932	0	0	0
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis|g__Klebsiella.s__Klebsiella_oxytoca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis|g__Klebsiella.s__Klebsiella_pneumoniae	0	0	0	0	0	0	0	2.77752	0	0	0	0	0	0	0	0	0	0	0	0
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis|g__Lachnoclostridium.s__Clostridium_aldenense	0	2.5167	0.250572	0	0	0.65372	0	9.685604	0	0	0	0	0	0	0.550476	0	0	0	0	0
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis|g__Lachnoclostridium.s__Clostridium_asparagiforme	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.23715	0	0	0
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis|g__Lachnoclostridium.s__Clostridium_bolteae	2.57658	0.436346	0.588544	0	4.880126	5.590956	3.893476	4.699678	0	0	0	0	0	0	1.38545	0	0.246848	0	0	0
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis|g__Lachnoclostridium.s__Clostridium_citroniae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.117522	0	0	0
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis|g__Lachnoclostridium.s__Clostridium_clostridioforme	0	3.24944	0	0	0	0	0	0	0	0	0	0	6.275514	19.1729	0	0	2.37134	0	0	0
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis|g__Lachnoclostridium.s__Clostridium_lavalense	0	0	0.720308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
