,ID2,ID8,ID14,ID20,ID26,ID32,ID38,ID44,ID50,ID56,ID62,ID68,ID74,ID80,ID86,ID92,ID98,ID104,ID110,ID116
thiamin (vitamin B1),3.284903496,1.02485909,1.878791514,0.9014047,3.997128908,1.506034812,3.416087944,0.457408404,2.869252547,4.343875569,0.596309228,0.492259841,0.842208482,0.614790926,0.97514091,0.184795655,0.566763139,0.271068074,1.937061563,1.333690099
fructose,6.256548492,0.905585345,1.149944066,0.515798758,0.877961909,1.931616853,0.701098104,2.111864057,1.380638519,1.094414655,0.426972185,0.570411685,1.169536345,0.87429244,0.342403114,0.79130735,0.387312609,6.140818956,2.969677438,1.460291421
raffinose,12.17381212,0.988847994,1.067080977,0.388551714,0.353899442,0.626932192,1.011152006,1.476921109,1.306749503,2.432296483,0.58396279,0.569814781,0.267623734,0.286593863,0.216892848,1.109696874,0.861053035,11.21530403,4.19857016,2.051490629
adenine,0.308949459,0.813370394,0.878765086,1.014417902,2.382654671,0.906631668,1.929657647,0.821810012,2.518585954,2.014132744,0.349548382,0.255232475,0.985582098,3.604843634,2.096895909,0.639320611,1.134773923,0.744677196,1.243401266,1.452606973
cytosine,0.958601145,0.871116003,1.900696988,0.941615865,2.258335343,1.00030807,2.064752622,0.701595668,2.092035278,5.048510001,0.524866602,0.599809938,1.454662328,0.702806389,0.99969193,0.806746909,1.509497698,1.043724983,1.756217147,0.410877206
thymine,0,2.002155943,1.056306862,1.461781614,1.621143408,0.829865786,1.971126706,2.128317971,1.038122842,0.729274579,0.293712904,0.24353983,1.306594588,0.961877158,0.940171863,0.391112498,0.469724176,0,1.129556398,0.792952197
caprate (10:0),0.983822174,1.068831082,1.038766235,1.098666677,0.844939537,0.993218684,1.115444344,0.961753773,0.917050765,1.006781316,0.951840431,0.973651572,0.937483786,1.249505726,1.012610247,1.091190526,0.971584825,1.041439031,0.874121152,1.019662249
nonadecanoate (19:0),2.441792648,0.454564946,0.340103262,0.610638689,2.831166592,1.243333587,0.635001291,0.839788348,0.912082832,1.087917168,0.752829113,1.407255087,1.287130906,2.59505688,1.226084872,0.686643765,0.556883787,4.599805664,1.284320279,0.601797701
arachidate (20:0),2.000820232,0.200466466,0.101085755,0.306014769,1.396674163,1.437612689,0.766663809,1.050329477,0.94507466,1.323045661,0.628466146,1.586922135,0.949670523,3.115864682,1.291243421,0.465080511,0.407636743,8.406395261,1.834056318,0.488949956
maltose,0,0.889046691,1.224340571,0.515319881,0.494051376,1.424809674,0.653417441,1.878720981,0.874910704,0.78467727,1.806488509,1.371208352,0.785538701,2.282672559,1.110953309,4.594436596,3.762769078,0,0.445424081,0.749325185
asparagine,2.209881894,0.294646114,0.489692438,0.367200635,3.571784979,1.122997532,0.877002468,1.912153936,0.066376261,0.053929679,0.540425307,1.74347038,4.088140216,2.104004926,0.15051764,0.507839676,1.155996494,3.184376139,1.442108719,0.090646396
N-stearoyl-sphinganine (d18:0/18:0)*,0.770714399,1.866400901,1.14773235,1.768044179,0.937588972,1.552902212,1.191273023,1.305188857,0.489607519,0.55739898,1.02194357,0.735599688,1.349139446,1.725331028,0.97805643,0.560121883,1.290981775,0.521889735,0.576141669,0.876743776
dihydroorotate,1.145992808,0,1.057995632,0.622333502,0,0.974785467,2.485627937,0.966821822,0.813593347,1.105623084,1.544042708,1.069466811,0,0,0.947629657,0,0.939710132,1.06986389,0.793209945,1
caproate (6:0),0.6361609,0.955981389,0.89534439,0.861599897,0.84166313,1.071848188,0.929315149,1.216992664,1.007152755,0.945714445,1.019981468,1.209926552,0.915623315,2.041316116,0.992847245,1.33482963,1.078010341,1.188784506,0.872108559,1.261440076
caprylate (8:0),1.015887186,1.154448778,0.999032972,0.955726899,0.610374275,1.834208571,1.000967028,0.813952821,0.751459255,1.074725334,0.868654272,0.986787313,0.968697891,1.152032631,1.009243349,1.480215984,1.064542905,1.14080965,0.523594119,0.826789763
stachyose,0.92440759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.563519023,1.07559241,0.827652777
sucrose,4.001179158,1,1.65535401,0.605272467,0.175440506,2.394328433,0.867337517,2.341683583,2.294629754,2.5276712,0.77189106,0.981908095,0.263815645,0.634883835,0.544290066,0.688666119,0,3.262894088,3.553576385,2.584954675
pyridoxine (vitamin B6),0,1.641631282,1.515193045,0.720183598,1.1039786,0.531145382,0,1.507581802,1,1.443552797,0,0.592862842,0,0,0.694776354,0.591506802,0,0,1.229802281,0.475757519
pentadecanoate (15:0),0.971341422,1.028658578,0.733000258,1.169729755,1.621633505,1.237767121,0.907481473,0.95786449,0.782440799,0.897142474,0.817425829,0.849472456,1.128948358,2.17764745,1.142646463,1.100583141,0.86899533,1.293406736,1.110543155,0.761578381
trans-4-hydroxyproline,0.315680034,1.102899486,1.407949594,1.105983588,1.162755169,0.527477828,0.802039973,0.73046052,0.897100514,2.409646181,0.285541838,0.212463779,1.670427754,1.13513078,0.884265851,0.563102845,0.611538878,2.60871985,1.994834348,1.256394096
allantoin,55.31610016,0.364689609,0,0,0,0.246462617,0.375138764,0.166543321,57.40591355,180.6921904,0,0.945780691,1.811871156,0,0,0,0,213.629425,0,1
xanthine,6.136558777,1.002917211,0.558702275,2.177449568,2.999234568,1.066469462,2.017234171,0.502817297,0.997082789,0.747200269,0.224021795,0.146154578,1.470476317,2.571668765,2.13626576,0.190373203,0.628293262,1.999676585,0.458827405,0.135184887
5-oxoproline,0.049011219,2.17829322,1.665975004,0.786152169,0.289879619,1.213847831,1.453646111,3.040183796,1.435907883,0.780167568,0.189224126,1.899921696,1.750587108,2.496863519,0.170662186,2.704786277,0.133032413,0.095054049,0.102745926,0.10078436
picolinate,0.168876298,1.067205262,1.859092311,0.672328647,1.301725802,1.728172347,2.306906116,1.274887446,1.212201296,1.241661663,1.104039379,0.932794738,0.543118162,0.66562998,0.881557385,1.180197677,0.616975332,0.593015139,0.567008217,0.582210155
sarcosine,0,0,0.194679736,0.27080533,0.45794188,0.508818256,0,0,6.720935076,14.96459147,0.354236684,2.416118978,1.012534469,0.987465531,1.100105193,1.090082861,1.137176302,0,0.095532208,0
pantothenate,0.224984262,1.055234506,0.927655509,1.47927694,2.179616555,0.747027057,2.265047732,1.096960463,0.50941255,1.586538377,0.944765494,0.129711926,1.251078019,1.765428269,2.102158264,1.064449365,0.733012475,0.02278194,0.76245735,0.126369409
pipecolate,0.221011315,1.79597876,1.824278551,1.035146436,3.51878586,1.540988017,3.083007943,0.425361738,0.646520228,0.964853564,0.613824817,0.452670949,1.143334436,0.802989658,2.847786664,1.854988857,1.881804871,0.067254542,0.169177478,0.124929383
5-methylcytosine,0.484328061,0.632983459,1.118006443,1,0.821524485,2.379923269,0.686510551,0.67561982,3.567418292,2.972344276,2.30229831,0.79599334,0,0,8.808646712,2.803000471,0.996659307,0,0.806703102,1.320322849
glycerate,0.892433364,0.855624243,1.006400165,0.821655359,0.800968623,1.278774,1.102268295,1.211274452,1.078351329,1.33037607,1.0215244,0.819368863,0.771934235,0.832152856,0.993599835,1.177046539,0.323480538,2.021256422,0.854892035,1.085195819
3-ureidopropionate,0.427821128,1.234440205,0.484965415,5.679082347,3.517517721,2.881273938,0.126954353,0.862405677,3.044414194,4.112134139,1,0.893185846,1.420028726,1.919742897,1.133285457,0.408884983,0.471878037,0,0.607714514,0.929496799
N-acetylleucine,0.975595259,0.453134674,0.450450004,1.352637862,1.455487476,0.943844824,0.843600628,0.792027223,4.456552428,9.191141579,0,0.393982773,0.720393091,1.218057626,1.024404741,0,0.591192103,1.506872656,2.085958977,2.301614269
N-acetylmethionine,2.707255551,0.554429722,0.638098346,5.355796872,3.188296717,0.705496367,0.721153424,0.734171176,4.495830797,4.505541748,0.443347232,0.519576082,1.1681777,0.795671751,3.148569618,0.50759078,0.8318223,3.881614197,3.69315616,5.83970901
N-acetylvaline,4.264088293,0.524445007,0.483671705,0.722998756,2.356429068,0.956264626,0.495836232,0.633693842,14.71417578,20.10265005,0.46600468,0,0,1,0.547709401,0,1.435540657,5.593489765,9.974290051,13.00221365
erucate (22:1n9),2.313098722,0.20728322,0.075061528,0.634683831,1.46529219,0.980616438,0.708950409,0.668795123,0.653800725,1.172244061,0.690586696,1.489463391,1.185025909,1.903917965,1.621797616,0.85486232,1.019383562,7.56533031,2.017016765,0.565923468
"bilirubin (Z,Z)",1.332164334,4.499071295,0.4949265,3.178349187,0.49891707,0.505538661,0.883641067,2.41739448,1.310143491,1.578829892,0.803915968,0.308888088,2.587998973,2.107812751,0.267565124,0.162042055,0.893118553,0.651199141,1.106881447,2.905851272
tryptamine,0,0,2.029551638,0,0.241166741,0.843043607,10.36365279,0,0,0.216872773,0.821871635,2.787020212,1.610492244,0,3.290649295,1.156956393,0.723053253,0,0.149862615,0
guanosine,8.99323357,1.674554128,1.269769376,1.150512367,1.094153609,1.252690349,0.805999411,1.679828789,0.444954107,0.380127252,0.307972786,0.394625863,1.919734882,1.577192582,0.568269886,0.518319025,0.905846391,3.456854903,0.532473606,0.276447713
gamma-glutamyltyrosine,0,1.175250753,2.070639789,2.054946077,0.184667669,0.481111909,0.969754595,0.946097759,1.088012939,0.672793605,0.291767648,0.818658481,0.663154486,0,1,1.667071455,0,2.006194116,1.021720745,1.279176162
methyl indole-3-acetate,0,0.761815228,1.202643873,1.613779571,1.57113242,1.257657058,2.442858314,0.63697372,0,0.347377099,0.71741803,0.584178225,2.454404767,2.733645738,1,0.916851072,0.900377489,0,0,0
alpha-tocopherol,0.848307839,1.129611182,1.160969212,0.948977549,1.151705583,1.068141476,1.036165879,0.997152473,1.311286564,0.998924934,0.835395521,0.921119799,1.161028487,1.174139985,0.78521814,1.001075066,1.039003073,0.630404366,0.904751067,0.864757587
N-acetylcysteine,0.813538478,0.8699223,1.011170655,0.632212049,1.237319237,1.042283,1.046945957,0.652791366,0.839647147,2.15905975,0.847908727,0.988829345,1.037805003,1.065380378,0.489912338,1.048863708,1.081569311,0.901151462,0.93208858,1.11964851
N-acetylalanine,2.2135329,0.734183431,0.750868988,1.412813408,1.015072079,1.247075322,0.689711187,0.984927921,4.814062559,8.169819589,0.794314381,1.137594842,0.61743433,0.703264405,0.761826696,0.736394493,0.431882332,6.046269977,5.721940915,6.836743881
3-aminoisobutyrate,0.480076298,0.31655781,0.923189854,1.01286241,1.376979044,0.936508783,0.282075644,0.246775659,1.27386823,3.643050276,0.98713759,2.080211295,1.963777935,2.456134166,1.397780681,1.731134203,3.09931733,0.43255062,0.353800189,0.242874599
citrate,6.121793762,0.38175918,0.712135129,0.59251747,0.582634336,1.067645067,0.932354933,0.678003861,1.490791004,0.832062882,1.11125417,1.078317038,0.474474766,0.452905959,1.583387811,2.455342287,0.546119328,89.09748125,2.373125491,3.196410518
tyramine,0.045002628,1.309538429,4.073939297,0.509741651,1.039169379,0.17996289,5.893944808,1.165590102,21.27176765,24.48259924,0.318696321,1.603724348,7.658192024,0.862528885,1.583705359,0.960830621,0.659150779,0.079408184,0.14708652,0.108177722
urate,7.918633395,0.791863981,0.448324287,1.936187267,1.929874285,1.547539733,1.054341658,0.72465269,2.714944357,0.621464778,0.308848755,0.209460174,1.630066977,2.647274581,2.941182506,0.326873936,0.945658342,6.201601811,0.843874741,0.429978486
ursodeoxycholate,0,0.398226213,1.914831463,0.715483412,0.498952435,1.284516588,2.353538815,0.484033899,0,0,1.344962931,0.15321983,2.906250526,0.609797257,0.679590001,1.52167634,1.577508008,0,0,0
valerate (5:0),0.247392273,0.865901558,1.363524214,0.809059572,1.070802466,1.269716046,1.341371802,0.898191583,0.508901836,0.546647796,1.093187206,0.800761513,1.239989653,1.25995377,2.2422625,12.68299199,1.921782369,0.802303004,0.635619235,0.929197534
oleoyl ethanolamide,0,1.146971958,0.850687194,3.184582008,1.021439262,0.978560738,1.228355562,0.970481994,0.471842143,0.928795801,1.256395672,0.759171909,2.302390372,1.324673028,0.717495104,0.373626649,1.56515453,0,0,0
gamma-glutamylglutamine,0.414511873,1.300639894,1,1.181162612,0.416697484,0.970043421,1.967888974,1.385488127,0.944229531,1.190893981,0.328421249,1.287112792,0.664003906,0.687669582,0.386223589,0.766590489,0,2.51808115,1.818635863,1.129395633
4-hydroxyphenylpyruvate,0.312705218,1.800854752,1.781875759,1.227279619,1.939413213,1.600110031,2.419480842,0.913372113,0.408195962,0.434243772,0.731024026,0.641504472,2.031538622,1.811444559,1.175444317,1.086627887,0.744734953,0.342158619,0.461636106,0.419115861
butyrate/isobutyrate (4:0),0.34347582,1.034829444,1.281314651,1.094151629,0.742315529,2.082850853,1.00604506,1.099228619,0.647150041,0.645223025,1.814215014,1.340725282,0.774518086,1.00413014,0.99586986,1.571594961,0.833706739,0.639254181,0.470905853,0.698666594
N-acetylneuraminate,4.703289911,0.963425248,0.473464266,1.411813485,6.623846846,5.080615646,0.897227771,0.90619192,2.365512051,1.05138862,0.281713065,0.256510601,0.167378135,0.136880354,1.103788271,1.036574752,0.387566251,2.272988555,12.90666174,0.690664787
N(1)-acetylspermine,0,1.05137309,2.078302152,1.381772095,1.278570718,0.764926638,1.712121365,0.915771026,0.350577678,0.493919761,2.586351536,2.863862659,0.7368579,0.288494835,1.243468358,0.94862691,0.237772506,0,0,0
phenethylamine,0.935077507,0,0.751264832,1.236457897,1.201433725,0,1.975284881,0.203771269,3.020608932,1.516496436,0.909809544,0.764255524,1.064922493,0.796833189,1.361704641,0.849721571,0,0,0.792170716,1.278142581
N-acetylglucosaminylasparagine,0,3.019508918,3.618585569,1.792342441,5.432969798,4.197275881,1.66163406,3.14532636,0.801637625,0.940091992,0.304153357,0.180841365,0.994005429,0.44575753,1.005994571,1.17729055,0.714855157,0.294947286,0.461369463,0
N-acetyl-beta-glucosaminylamine,0.496291808,1.520166841,1.020129271,2.215788153,2.429798547,1.343463782,0.85419188,1.311216341,0.629559701,0.559736342,0.94371286,0.725000679,2.115746107,2.095767114,1.484817916,0.838168078,1.108686234,0.765809176,0.979870729,0.690441514
creatine,2.867641321,8.547012953,6.29095403,3.585882335,0.071010963,0.164987079,9.497422114,6.610311866,0.204688171,0.208331462,0.069767894,0.163626787,0.104752176,1.791668538,0.054475057,0.030051286,0.060476291,9.013424377,4.38506776,7.430297984
dihomo-linoleate (20:2n6),1.440468268,0.772498929,0.19746804,0.913747268,1.31769671,2.589422804,1.300781659,1.324791322,0.563090114,0.664405788,0.590791441,0.985155256,1.014844744,2.028009612,2.008722798,1.102910448,0.447190538,1.688497968,0.782941476,0.231926527
gamma-glutamylhistidine,0.653979691,1.075286931,0.703670712,0.692991663,0.310771361,0.559971719,1.699400562,1.192472777,1.167278158,1.414983596,0.67364296,1.462979786,0.711262906,0.655556927,0.254752287,1.52729515,0,1.477764352,1.567249347,1
2-hydroxystearate,1.495616365,0.575512487,0.364934038,0.785495815,1.524982653,1.350423156,0.815604494,0.92215208,0.808052941,1.712030342,0.818568996,1.450705297,1.325258677,2.56457699,1.268398348,0.712291014,0.503573296,2.125747024,1.07784792,0.588765511
N1-methyladenosine,8.443373307,1.149443901,0,0.215752551,0,0,0,1.954994755,0.323693496,0.954477994,0.113603257,0,0.20257963,0,0,0,0,6.569700076,1.157246567,1
glycerol,1.774380804,1.33108372,0.812757901,1.195595441,1.196927093,0.951840701,0.483340541,1.221770053,0.328511549,0.930151508,0.580108178,0.538767866,1.613284596,6.763323839,0.674567655,0.422160215,0.802928198,1.564871781,1.294009554,1.048159299
choline,3.711503941,1.053096003,0.884006213,0.92027661,0.880289219,1.01248203,1.184682283,1.003209248,0.696688252,0.981937516,2.185881003,0.996790752,0.759397356,1.590737871,0.720462262,0.33559436,0.526578013,5.423981011,8.257815155,7.719327611
anthranilate,0,0.525224873,0.678672109,0,0.711242015,0.955689447,1.057043166,1.044310553,0.81099881,1.587553774,0.709973032,0.687852382,0.674793867,1.078232955,0.938536778,1.341670333,3.609633685,1.407419176,2.019093827,2.224011293
gamma-glutamylleucine,0.258021285,0.979567822,1.988755628,2.148230673,0.566173727,0.872953309,1.345167889,1.24501998,1.217154204,1.192154,0.267947276,0.74845349,0.846296957,0.836419997,1.020432178,0.856805868,0.518548583,1.303213962,1.151867116,1.334010683
beta-hydroxyisovalerate,0.304088203,0.950909225,1.036038711,1.058940096,1.124908,0.721790714,1.314328556,0.707173343,0.774116967,1.155588877,0.967742252,0.683181771,1.246412348,1.060821757,1.05908122,1.032257748,1.089332843,0.551585447,0.336993752,0.584883009
palmitoyl ethanolamide,0.760548751,1.164237407,1.208250397,2.617483955,0.886676211,1.054709215,1.536261072,1.08743671,0.784480799,0.945290785,1.084423565,0.839691473,1.642819398,1.146449566,0.606280626,0.313828071,1.119213973,0.251428876,0.642377524,0.792101471
N-palmitoyl-sphingosine (d18:1/16:0),0.466290946,2.248957624,1.224420389,2.271893117,1.005754422,1.69799495,0.949746026,1.543532697,0.572019091,0.631276403,0.858669331,0.512536395,1.108057907,0.994245578,1.780980203,1.089954179,1.329788767,0.777978749,0.694197704,0.568852166
1-palmitoyl-2-oleoyl-GPE (16:0/18:1),0.306419612,0.478732963,0.558834329,0.39907111,2.411422001,0,0.355633668,0,1.441165671,0,0.360845591,0,2.400395562,3.868222397,2.042040665,0.272670943,1.900085051,0.189268356,2.296741966,2.560722082
1-palmitoyl-2-linoleoyl-GPC (16:0/18:2),3.561300607,1.274909621,0.889712653,0.978519334,0.65896257,1.477260828,0.667398307,1.717614248,1.747026658,1.384338976,0.760582516,0.472918414,0.852059757,1.021480666,0.447743163,0.141701247,0.305271405,1.2878949,1.240367726,1.344359895
stearoyl sphingomyelin (d18:1/18:0),0.355014147,1.530166893,0.702305573,1.346339018,0.84298268,0.741569233,1.065786036,1.370212983,0.280895962,1.220077468,1.262529993,0.468628425,0.845707151,1.607306704,0.926189364,2.805598323,3.282554644,0.934213964,0.830466269,1.386024554
1-palmitoyl-2-oleoyl-GPC (16:0/18:1),2.733142394,1.200685003,0.858264252,0.899201696,0.685477341,1.365059725,0.54355056,1.917234767,1.453508784,1.100798304,0.745763186,0.541087532,0.846721016,1.193637424,0.575521038,0.157955213,0.298785106,1.361099818,1.136667572,1.235489073
N-stearoyl-sphingosine (d18:1/18:0)*,0.563223691,1.820010633,1.020843728,2.01314606,0.979156272,1.321419456,1.837005734,0.947805905,0.357100717,0.78281093,1.104316961,0.865186848,1.415568993,0.836823202,1.95809419,0.815260029,1.430538009,0.477575186,0.523894333,1.103093237
biopterin,0.92069563,0,0,0,0,0,0.317787594,0,0.925947873,1.621501872,1.021668866,0.934908108,1.309657841,0,0,0,0,1.831133676,1.015406577,0.984593423
taurochenodeoxycholate,0.931691172,0.411490136,2.253587666,0.223216608,0.686363431,4.956455478,1.045254146,0.957285867,2.680093997,1.042714133,1.460927161,4.24121976,0,0,0.840029292,0.1061082,0.025504329,0.233991308,2.260199025,1.963285425
taurocholate,0.893912647,0.43277467,2.291116331,0.255016424,1.517587658,2.32737657,2.51301213,1.077526003,3.062090553,0.999539555,1.000460445,3.523208357,0.015148362,0.003468155,0.869842453,0.024976138,0.002708527,0.279445112,1.24104876,2.075000316
acetylcholine,1.575656358,0.239654927,0.98224086,0,0,0,1.268890216,0.296622821,0.894343195,0.949753142,1,0.404643773,0,0,0.9484707,1.338292434,1.025144966,5.384442467,8.327419309,3.907759262
azelate (C9-DC),0.487202269,0.851988021,1.093162374,2.476501962,1.289222332,0.859170069,0.906837626,0.718871195,0.792866973,1.535753221,0.894944992,0.840886867,0.842998333,1.277023318,1.630858552,1.446767823,1.495331541,1.671014704,0.616742113,2.068889451
eicosapentaenoate (EPA; 20:5n3),0.932654882,4.512976465,0.568868091,5.615484503,0.926853155,1.156675889,0.890726533,2.297807752,0.432206284,0.920451073,0.400034871,0.615297823,1.067345118,2.323920656,0.610423592,0.70201815,1.19919766,1.656084263,1.619075596,1.109167416
methylsuccinate,0.604408801,0.709904279,0.88292893,0.576673657,1.258631901,0.766809799,1.401581099,0.816498149,5.138353524,8.60533438,0.736201261,3.639692099,1.438648186,1.11707107,2.195171173,1.94782489,1.190083419,0.677151678,0.49262466,0.574066806
ethylmalonate,0.736582011,0.549222456,1.373913535,1.02775226,0.836247062,0.856885773,1.736907067,0.993998238,0.500798508,1.33552864,1.006001762,0.974009639,0.611760438,1.381568844,2.421423558,1.715024662,1.707152649,1.130328684,0.955000919,0.499281579
carnitine,0.213099209,0.811584573,1.332342287,0.887601258,0.562143803,2.36648215,2.152827845,0.938202478,0.690256253,0.656238723,1.635857408,1.061797522,1.655663704,1.627015573,1.627893666,1.389205047,1.389841949,0.280585457,0.117010355,0.28507507
benzoate,0.71244444,1.097123932,0.820614251,1.108604648,0.7324081,0.997844165,0.899297519,0.840154595,0.771090651,1.014245492,2.218132737,1.002155835,1.042076753,1.228722442,1.053074838,1.152061015,0.972171726,0.996019472,0.878870005,1.16157451
3-phenylpropionate (hydrocinnamate),0,1.050754346,0.949245654,3.068239617,0,1.750902772,0.39804784,0.946906139,0,0,0.275926982,0.89504765,0,0,1.238291113,8.777017549,0,0,0,0
phenylacetate,0,1.245641432,1.012768119,1.392433225,0.884112454,1.40751702,1.223455287,1.2643937,0,0,0.859202668,1.021052476,0.686731559,0.727284563,0.987231881,0.662048635,0.893252703,0,0,0
xanthurenate,0.170948304,0.415485474,1.274158501,0.688302023,1.413984854,1.201858026,1.309487611,0.499294063,0.797689054,2.110082211,0.535545821,0.840682845,1.159317155,2.992673049,0.28127524,1.177824128,5.680707936,0.360791734,3.577025097,0.355260999
suberate (C8-DC),0.403346784,0.909143875,1.739289252,2.615056476,1.627881763,0.852031705,1.185808338,0.784523529,0.788758939,0.868532577,0.916413986,1.083586014,0.853070292,1.167210025,1.858351889,1.729415073,1.376599361,1.364496019,0.737148749,0.804819045
3-methyl-2-oxovalerate,0.150286492,2.129605691,1.342591879,2.029218322,2.925058096,4.11504631,3.046669095,0.929174344,0.332991845,0.452809477,0.747068893,0.565167004,1.966934308,1.299025982,0.990968162,1.140020603,1.009031838,0.101997468,0.198663028,0.288795606
methionine sulfoxide,0.414887841,1.131152501,1.222756008,1.021609989,1.778726783,1.23626311,1.31251748,1.237756594,0.734828787,1.010962755,0.646029508,0.660953471,1.331129908,1.521882149,0.989037245,0.678831446,0.868140895,0.536932926,0.760996276,0.560183913
5-hydroxylysine,0.223068763,2.697987805,1.718409647,0.712869852,1.231556296,1.432196212,2.60500697,1.103431976,0.832161806,1.676443125,0.760072407,0.734581137,1.424367348,0.963763124,0.670037761,1.183616806,0.664005902,0.430446477,1.036236876,0.53663479
4-guanidinobutanoate,0.783326685,1.210786244,1.314956896,0.998055485,0.919642477,1.108661774,1.190879447,1.745220988,0.265568689,0.512436087,0.662579346,0.696854822,1.148194032,1.76912645,0.719206574,0.966864137,1.001944515,1.593588757,1.561032688,0.722435302
agmatine,0,1.475187497,1.13251062,0.407749515,0.536810196,0.326443594,0.560753134,1.167289033,0,0,0,0,3.758251429,3.234491005,0.578464363,1,2.083332459,0,0.213446268,0
cadaverine,0,1.522412315,0,0.836957551,0.504912319,0.252821157,0,1.370663367,0.911663533,1.088336467,0.292950788,0.345041989,1.379592681,0,2.379664253,0.519867173,0,0,1.805102669,1.457907736
diaminopimelate,0.041700245,1.611680057,1.093185359,0.601333647,0.882175019,1.152451977,2.401130005,1.109488135,0.475112928,1.341948109,0.223231481,0.25292859,0.451473439,0,1,1.561588206,0.230293365,0,5.450646883,0
2'-deoxycytidine,23.71936793,0.849078708,1.300295178,0.218304927,2.108239666,0.891275237,1.490705155,1.052881631,0.718945783,0.301252412,0.902761121,0.947118369,2.076518556,4.000223571,0.459053014,1.604523903,1.163259799,17.24008062,0.325922483,0.12227694
2'-deoxyinosine,12.731766,1.464126317,1.049147851,1.333323809,1.147037814,0.895282942,0.950852149,1.312204386,1.096931807,0.352029747,0.325028049,0.396221096,1.860071204,1.915562312,0.61421956,0.701657438,0.582383274,7.442627822,0.78868005,0.226317083
glucuronate,52.54031637,2.89913743,0.740733511,2.157926475,0.330336045,0.76328591,1.23671409,2.8235564,3.047277542,2.889646362,0.699911412,0.493185541,0.688718205,0.446817505,0.363420813,0.573411084,0.083849269,27.43466071,2.613422523,3.841773258
glycerol 3-phosphate,0.918968784,1.296180891,1.750578226,0.944599855,1.195236152,1.512405717,1.799159126,1.298463928,0.602157603,0.770770492,0.829585237,0.896138416,0.666075997,1.055400145,1.417069019,1.568021556,0.697812864,1.301702654,0.448623375,0.331451819
imidazole lactate,0.016273555,1.968859332,0.497943792,0.432184454,0.032563845,0.366778358,2.461823181,1.067304862,1.280463397,5.126225658,2.144967188,1.650616128,0.91191733,1.951924586,0.042469732,1.357114842,0.040409136,0.532578925,0.932695138,1.541483598
kynurenine,0.547691945,1.030030885,1.197475777,1.049893892,1.07521367,1.009253694,1.875372646,1.17096741,0.990746306,0.766319237,1.058339286,0.738068998,0.875468091,0.789970218,1.181470838,0.824090327,0.64410187,0.875488969,1.054936074,0.634889932
glycerophosphorylcholine (GPC),1.558061995,2.682311517,1.124590311,1.342212032,1.646534209,2.184171506,2.137925438,2.609276366,0.730168576,0.785207727,1.021678694,0.876902578,0.476580583,0.824416769,0.890081883,0.788520559,0.256065676,1.412813542,0.978321306,0.960413611
N-acetylglutamate,0.052875375,0.522160234,0.776607283,3.211245145,1.731872143,1.7122362,1.162495982,0.320311817,1.106292542,0.750052725,0.939126773,0.608587438,1.118884421,1.060873227,2.0010613,6.345961718,3.545735554,0.039310656,0.294859558,0.080144299
N-acetylmuramate,2.43321844,0.926877362,3.472634851,4.234275835,2.414920147,3.299718018,0.8760735,0.959223051,0.578087504,0.830354414,0.892766735,1.048767757,0.529108142,1.25221205,2.495696594,1.282121937,0.694589041,0.282010649,1.040776949,0.371241867
protoporphyrin IX,2.769848392,0.319631779,1.471315547,0.185680882,0.595318353,1.433700939,1.384332462,0.786092837,1.684598347,1.475580575,1.752920044,1.025367775,0.504538641,0.613699932,0.590064169,0.576700374,0.128582619,3.454930171,0.974632225,1.273411809
tartarate,3.091651146,0.801565144,0.770107376,0.660531808,0,1,0.596361679,1.216556761,1.341512714,1.251851881,0.957165703,1.163283008,1.002776369,1.661190083,0.431522046,0.900178509,0.371495173,2.591560149,0.506975772,1.331348185
xanthosine,7.496188921,0.754378559,1.018963801,1.609031898,1.818199196,0.981036199,0.745999761,0.800621242,0.397212377,0,0.697797778,0,2.003042491,2.611827486,2.872430409,0.758631675,0.932451914,1.210433674,1.123045677,0.598319462
2-isopropylmalate,0,0.2831342,1.837313573,0.445836494,2.917048089,3.047648724,1.676641323,1.087830009,0,0,2.055333007,0,0.605454497,0.776367756,1.671195553,0.912169991,0.742903332,0,0.428581566,0
quinate,3.473099978,0.822753398,0.782012383,0.85930092,0,0.339801179,0,1.14069908,0.732183823,0,0.712203064,1.938271788,0,0,0,0,0,6.587079109,6.278674856,6.986753497
5-aminovalerate,0,1.876546493,1.333806776,1.466895147,0.621502519,1.797608645,1.296689479,1.988221336,0.003258021,0.008127957,1.930032938,1.600281984,1,0,0.667744636,0.61392231,0.98068426,0,0.007980128,0.004353763
indolelactate,0.032193848,1.396333715,0.499977696,0.537427916,1.106786186,1.05395898,1.053992176,0.934494016,0.58065008,0.781438899,1.924051815,1.95456823,2.58114802,2.123326068,0.704740693,1.663292437,1,0,0.514912762,0.717454742
3-indoxyl sulfate,0,1.102102348,0,0.64540557,0,0.348856505,0,2.751738323,0,0,1.434048918,1.982178542,0,0,0,0,0,0,0.897897652,0.680078531
N6-formyllysine,0.274642706,1.555587281,1.133929956,1.270907451,0.948877448,1.367994407,0.978998101,1.929958851,0.653048055,1.021001899,1.116461823,1.091242152,1.291682408,1.968417483,0.886415509,0.975752519,0.832677032,0.664140352,0.404495139,0.588451116
