,ID2,ID8,ID14,ID20,ID26,ID32,ID38,ID44,ID50,ID56,ID62,ID68,ID74,ID80,ID86,ID92,ID98,ID104,ID110,ID116
stearoyl sphingomyelin (d18:1/18:0),1.51084875,0.994954486,1.87919134,1.052531192,0.851507448,0.964955453,0.804330232,1.258056138,1.080331291,0.848065702,0.92648228,1.260397755,1.013028114,1.17252393,1.005045514,1.263264933,0.5137256,0.821460872,0.579686217,0.611977834
1-palmitoyl-2-oleoyl-GPC (16:0/18:1),0.833500826,0.714812759,0.867411565,1.104594805,0.789934297,0.771639612,1.289357501,0.925065271,0.915121163,0.953427981,0.846893369,1.154901451,1.127502045,1.046572019,0.91816552,1.149630692,1.515671834,1.201874504,1.362927202,1.306441434
N-stearoyl-sphingosine (d18:1/18:0)*,2.462493177,0.622656163,2.629250814,1.873095399,0.613458682,0.608231298,1.260111934,1.564702799,1.020138329,0.853946879,0.840506391,1.264168927,1.081868987,1.764008711,0.979861671,1.299580723,0.727736094,0.598428254,0.585014922,0.739544552
biopterin,1.33581111,1.383383941,0.619260194,1.06045399,1.100574296,1.198719202,0.99674042,1.046777431,0.806648247,0.988229761,0.962109933,1.10790925,1.00325958,1.169189832,0.958040557,1.015251763,0.960248002,0.889326645,0.942869174,0.816848081
taurochenodeoxycholate,1.275964907,2.758334663,1.929037486,1.59348668,3.706619876,0.710630723,1.107532302,1.570016271,1.439252193,1.95646387,4.016791195,0.585425427,0.892467698,0.720798851,0.785092359,0.755861541,0.680445366,0.507592279,0.586244696,0.628696124
taurocholate,1.076994255,2.140327139,1.4049893,0.952845183,2.831960416,1.299742298,0.553583927,1.188139548,0.912768812,1.108802332,1.590130881,0.7345901,1.076636703,1.047154817,0.853685942,0.354501162,0.104503335,0.230006751,0.210090829,0.149441656
2-hydroxyhippurate (salicylurate),1.053428649,8.219676497,1.146891176,0,23.20119461,2.528291164,0,0,0,0,0.946571351,0,0.475436417,0,0,0,0.310642826,0.475670435,0.526474734,0
azelate (C9-DC),0.53540399,1.115794667,0.702003129,0.560017104,1.291147351,0.66244102,1.397428349,1.947548993,0.960440999,0.776245974,1.107254026,1.188996803,1.400398832,1.057220237,0.994887064,1.282874246,0.902399141,1.005112936,0.907279112,0.846709603
eicosapentaenoate (EPA; 20:5n3),1.040082707,1.872605741,1.282755715,0.583948596,3.110653429,3.844342678,0.447071545,1.460560582,0.773139919,0.830455457,0.487850026,0.918154327,0.723510486,0.959917293,0.740270707,1.163639094,1.111212344,1.685908402,0.528872585,1.868726702
methylsuccinate,0.855532008,4.556228274,3.178102243,1.101114437,0.992834885,2.578668387,0.941304529,1.396153899,6.385132617,3.397965772,0.702220109,0.87556138,1.019864245,0.908392427,1.265636684,0.841973501,0.568516283,0.507797442,1.007165115,0.710773158
ethylmalonate,0.830572302,0.732968159,1.15304829,1.133486427,0.652320402,0.889427232,1.155213819,1.225387783,1.026463593,1.206617814,1.091347242,0.973536407,0.969745834,1.115717557,0.741959284,0.869090328,0.632600115,0.696543266,1.069156159,1.12947053
carnitine,0.956829145,1.36754275,0.890353541,1.012155087,1.201920554,1.183536317,0.940377901,0.838510605,1.001619739,0.914150598,0.898952857,1.071631076,1.009530804,1.084056868,0.97188666,1.064088757,0.999436792,0.575184409,1.000563208,0.99127986
benzoate,1.115133406,1.233291317,0.887395111,1.016524241,1.257835335,0.808019098,1.177934336,2.248931293,0.840438653,0.76267601,1.274774217,0.983475759,0.792104578,0.774660294,1.034107116,0.86923302,1.114729687,0.929330689,0.941684797,1.162352734
3-phenylpropionate (hydrocinnamate),0.862774761,1.614178521,0.862816503,0.936494319,1.077315143,0.547078696,1.498942771,2.385742313,1.165972643,1.034661838,1.014733548,1.195045348,1.07158495,0.985266452,0.84832909,1.339228576,0.874966354,0.822782879,0.881374498,0.693361987
phenylacetate,1.851879115,0.673674795,1.551948033,1,0,0.61890699,0.734973679,1.198876783,1.594011467,0.830728624,1.091423376,1.022851445,1.215575465,1.24648005,0.968177486,0.995512999,0.335486898,0,0.250999311,0
hippurate,0.731542746,2.421528864,0.621295151,1.340336451,0.99884592,1.00115408,0.892811678,0.879619126,1.073412456,0.939003138,1.256463944,1.33613526,1.862500198,1.483411609,1.066616217,1.157069976,0.708983232,0.142310541,0.606675313,0.433767925
xanthurenate,0.498002683,1.700168846,0.431454206,0.931055805,2.286683226,0.619423424,1.646522646,1.246044472,0.911489084,1.068944195,1.580753938,1.424349249,1.386340612,1.499970544,0.687369234,0.516696813,0.825081981,0.389567979,1.154889063,0.352872916
suberate (C8-DC),0.541417232,1.064994543,0.676675673,0.561979128,1.234063567,0.622498511,1.396586044,2.008709627,0.939099336,0.77681867,1.094095716,1.141243866,1.433426465,1.101820758,0.995555768,1.190390272,0.984637782,0.999490908,1.000509092,0.912806729
3-methyl-2-oxovalerate,1.710595189,1.278027033,0.992444869,0.994347616,1.385589984,0.803756076,1.367422801,0.812581669,0.989586307,1.105244574,1.123980619,1.094206513,1.142539945,1.191450948,0.816690814,1.005652384,0.851120761,0.781131411,0.971242844,0.937876381
methionine sulfoxide,0.79261881,1.323354985,0.64275365,1.314022939,1.020879226,0.4161527,1.273417351,0.853647686,1.107915721,0.979120774,1.553353197,1.32868251,1.696610299,1.754555561,1.334845231,0.801187363,0.827190579,0.365264326,0.758155212,0.790166461
3-methylhistidine,1.254698854,0.929613832,0.925337846,0.737712352,0.552754557,0.830760511,1.027316397,0.865805978,0.9531656,1.09297639,1.173675325,1.10271174,0.989084533,0.867698895,1.070669168,1.223267953,1.016627656,1.010915467,0.790757248,1.1026677
anserine,5.369556686,1.016582015,1.2433675,0.926987888,1.037368802,0.968729886,0.950820161,0.88529325,0.794270835,0.945145861,0.955749453,1.048463567,0.920017274,1.024957501,0.921782942,0.983417985,1.444626883,1.534649124,1.155173189,1.591254564
5-hydroxylysine,0.575873422,2.285090344,0.771674004,1.33030925,1.966885207,0.786149847,1.383969424,0.967135027,1.502860943,1.690015671,0.941997862,1.033841013,1.206466676,1.032864973,0.865680875,0.964272683,0.791165225,0.793658337,1.612932107,0.727639563
2-ketogulonate,0.795962614,1.37377209,1.010710977,1.422772974,1.148005851,0.824860719,1.846474073,0.989289023,0.955860017,1.243496318,1.22632394,1.069761187,0.941415915,1.124103947,0.886650755,0.51587919,0.888749556,0.770687085,1.187299783,0.74136658
4-guanidinobutanoate,2.055964242,19.70892752,1.237538193,0.887606308,54.43110919,18.09530322,0.687849162,0.522596101,1.282317985,0.821602434,0.817276023,0.783246148,2.139948484,1.112393692,0.86282205,0.468428378,0.694725529,0.412087031,1.603567109,2.462808211
pimelate (C7-DC),0.362913644,0.990588869,0.660533892,0.540397533,1.168567756,0.565100287,1.348529349,1.949758296,0.951718399,0.787263088,1.084594421,1.099941714,1.405109033,1.046699542,0.976277184,1.180436554,0.944454402,1.017663903,1.009411131,0.860765786
creatine phosphate,2.679050546,1.237093492,1.515789619,1,0.656837092,0.722003018,1.01681411,0,1.054429539,0.760705237,0.849012197,0.937215323,0.726675527,0.672571334,1.103854301,1.09378937,0.784206227,1.206102643,0.752980022,1.119145519
2'-deoxycytidine,1.414969496,0.672938669,1.212825807,1.397557354,0.898779155,1.205567648,1.508244606,0.995254833,1.418987064,1.317481488,1.107481137,0.909940685,0.919009468,0.950560969,0.899802145,1.039909108,0.888606683,0.889486328,1.004745167,0.856851911
glucuronate,0.923357703,1.426962662,1.004008493,0.909422994,1.059081035,1.390760622,0.724074189,0.996012985,0.83047272,0.93370251,1.0798638,1.039459262,0.868200649,1.176042191,0.837022416,0.884031512,1.044402059,1.001762616,0.998237384,1.055198143
glycerol 3-phosphate,1.39277402,0.880274416,1.455612771,1.141040304,1.17137133,1.067546707,1.03641956,1.557409825,0.995172784,0.99851832,0.93503999,1.00116569,0.99883431,1.092166179,0.895654071,0.851007902,0.778768211,0.907610646,1.086834976,0.920645812
imidazole lactate,0.599562456,0.766856918,0.606234109,1.129116287,0.928814552,0.469167203,1.124614612,0.665728488,1.240091469,1.13024253,0.675499992,0.996310459,0.783512618,1.003689541,0.871439987,1.020456793,2.425850469,2.310532523,2.315805819,2.527238471
kynurenine,0.970287025,1.770189401,0.738541495,1.055425512,1.823693467,0.843942431,1.079159106,1.093686516,0.975936906,0.936748635,1.412237146,1.024063094,1.044652356,1.164231473,1.065802511,0.817047104,0.57716728,0.541518629,0.58696532,0.64812953
glycerophosphorylcholine (GPC),0.857438089,1.153397933,0.930934496,1.100442606,1.362379199,0.970307131,1.241985027,1.603127791,1.189023354,1.238031381,0.78210034,0.925476721,1.146131211,0.992290602,0.995274831,1.004725169,0.982933948,0.94982451,1.115486223,0.958719084
allo-threonine,0.613604297,0.791676322,0,0.970340885,1.088748544,0.450257695,2.48697152,1.225530717,1.192090511,1.006098437,0.572068042,0,1.019591853,1.068250285,0,0,0.993901563,0.64617623,0,0
N-acetylglutamate,0.954727136,1.440997677,0.692216283,1.430476223,1.713651797,0.654157716,1.996925808,1.465298764,0.878677408,0.816629203,1.429110223,1.045272864,1.233471206,1.27258633,0.82340478,1.046841181,0.831182204,0.52989527,0.912899203,0.829510867
N-alpha-acetylornithine,0.893361789,1.880008462,0.982205037,1.93625796,1.973646994,0.556116705,1.766883568,1.439246592,1.48751167,1.234205089,1.260780528,1.017794963,0.813427775,1.317291051,0.826885301,0.841163091,0.545971811,0.537256241,0.875580509,0.425066686
tartarate,0.610500669,2.905010243,0,0.71731756,0.726870538,1,0.855779957,0.546258924,1.735906316,1.492419479,0.508247302,1.380841311,0,0,0.876848227,1.176334577,0.910800848,1.975747404,1.525345307,1.72214222
xanthosine,0.432487399,0.993158785,2.326689205,1.183012311,1.103391575,2.039870221,0.440978143,1.528858583,1.079710636,0.827902227,1.178523077,0.869152279,1.006841215,0.805494425,1.331971173,0.841349645,0.381253285,0.780291365,0.945500558,1.049505163
ribitol,0.627523976,1.206224444,1.491911382,1.158263326,1.555601814,0.972446287,0.970221545,2.413249944,0.968009813,0.953813843,1.114904096,0.858464055,1.068686343,1.071158278,1.027553713,0.769624935,0.794944614,0.817015464,1.07128838,0.877497956
2-isopropylmalate,1.00390167,9.007185575,1.753889608,1.614607347,1.023843186,7.178758346,1.658395197,0.920013677,0.746200592,4.333803561,1.473832593,0.858950451,0.785138625,0.99609833,1.309535596,0.519259774,0.967928696,0.175886633,0.662290574,0.286296539
gentisate,0.945460103,22.58384035,0,0.612267474,4.163445023,6.561817705,0,0,0,0,0.917731653,0.745902594,1.126109866,1.054539897,0,0.756266193,0,0,0,0
5-aminovalerate,0.891085481,2.117059554,0.679357076,1.649557315,0.932196811,0,1.074862637,1.067803189,1.567116522,0.713259208,0.707162729,0,1.149197463,0.402115764,0.882981605,0,2.032684209,0,0,0
indolelactate,0.742070478,1.195226087,0.760154557,0.85133184,1.355613229,0.861905098,0.983585532,1.150770385,0.963903754,1.258672718,1.096909007,1.058662977,1.091046278,1.288949544,1.050209147,1.016414468,0.629220566,0.403271075,0.58955034,0.559727919
3-indoxyl sulfate,0.562135745,3.13074234,0.888698696,1.36717302,2.6790687,2.663984317,0.032427517,1.062867152,0.764106806,1.41848563,0.679297436,1.01269002,1.05954157,0.814438973,0.98730998,1.159572882,0.714085831,0.000379948,0.912007499,1.036483948
glycylvaline,0.320154299,1.005123044,6.920065565,0.644102837,2.977371713,0.184397179,2.788741727,3.225687749,2.098381136,1.497531513,0.561926051,0.575613045,1.625103527,0.510009749,0.921725995,0.994876956,1.266012452,0.795991279,1.348186437,0.63984282
gamma-glutamylphenylalanine,0.892458581,1.280423844,0.851152369,1.384054397,1.507216046,0.831655065,1.143497438,1.047231394,1.000277553,0.828234414,1.082681395,1.055937129,1.127579262,1.182880663,0.812730054,0.771677142,0.807893308,0.619163352,0.999722447,0.629005954
4-methyl-2-oxopentanoate,2.112360575,1.330622987,0.985470158,1.089620017,1.686855593,0.732858484,1.465040674,0.831806401,0.973860245,1.077637508,1.014529842,1.021039246,1.101596886,1.201450859,0.77097551,0.912859122,0.794283373,0.621218524,0.890863153,0.84476044
"1,5-anhydroglucitol (1,5-AG)",0.834478084,0.196568473,1.025477154,0.96577845,0.14148394,0.208616166,1.070992577,1.097695157,1.193298096,1.042913472,0.937624176,1.02034598,0.798095539,0.913318593,0.85289436,1.083490537,1.057702742,1.502884156,1.135196968,0.97965402
1-stearoyl-2-arachidonoyl-GPI (18:0/20:4),1.011781766,0.736715078,1.025995337,1.06411666,0.807187575,0.949542574,1.022762379,0.990186051,0.927166937,0.921818192,0.803134128,0.955675623,1.009813949,1.014899729,0.965205666,0.917157478,1.065280507,1.046373472,1.028268721,1.160137663
sphingosine 1-phosphate,0.590018113,0.881231805,0.876994779,1.022380365,0.705456378,0.919183734,1.048610514,0.839622279,0.947767692,1.141951111,0.931510435,1.028056943,1.071092845,0.896056957,0.977619635,1.186213755,1.135118538,1.223704546,1.268788932,1.131601002
1-stearoyl-GPI (18:0),1.168899326,0.92734198,0.867454204,0.942315325,0.937279607,1.318983265,0.919366458,1.053355834,0.866668662,0.883997333,0.757462653,0.986837336,1.013162664,0.921656931,1.101767726,1.226722814,1.810287253,2.45239707,1.229564037,2.26495438
"1,2-dipalmitoyl-GPC (16:0/16:0)",1.800887807,0.994331391,4.333611824,1.025705011,1.190691426,0.875630369,1.081787439,2.021731213,0.925421179,0.925217573,1.005668609,1.007862674,1.034159,1.009091178,0.924937358,0.847122161,0.947118375,0.871069405,0.812766978,0.784740907
docosahexaenoate (DHA; 22:6n3),1.06984476,1.380714553,1.500642648,0.820968289,1.886100912,3.967362567,0.62017132,1.66074548,0.915222822,1.015908587,0.495460694,0.85382541,0.781806474,0.874932417,0.850334569,0.984091413,1.237908793,2.053680623,0.786716504,2.345182859
1-myristoyl-2-palmitoyl-GPC (14:0/16:0),1.026515763,0.720486848,1.465844813,1.127554247,0.766484683,0.441812854,1.046623043,1.182658905,0.709550204,1.075531001,0.837886647,0.998263549,1.001736451,1.087161168,0.737968997,0.809173455,1.673365439,0.71392588,1.07264964,0.82954636
alpha-hydroxyisocaproate,1.032372002,1.315246658,1.04862958,1.338615847,1.002069604,0.569727383,0.997930396,0.66931152,0.668841058,0.61009797,0.955322594,0.888843489,0.903522787,1.145586607,0.784727373,0.867190698,5.593347629,3.449786026,3.43666055,4.817678461
maleate,1.006261312,1.435927835,0.9698621,1.193811618,1.96037141,0.874338849,1.240477069,1.304166352,0.813804681,0.941180133,1.050461372,1.560248229,1.625050139,1.614082616,0.987273706,0.964367888,0.943507669,0.980941687,0.993738688,0.961283925
isovalerate (i5:0),0.918361738,1.18942976,1.095378359,0.93983081,1.245771081,0.926362589,0.823189285,0.518602448,0.896043978,1.302014787,1.446747154,1.50715921,1.245070228,1.635452317,1.06016919,0.640221515,0.86199009,0.857213919,1.250682312,0.858407328
1-methylguanidine,1,18.73867008,0.777449884,0,9.356516487,5.892489241,0.173466735,0,0,0,0,0,0,0,0,0,0.130888239,0,0,0
2-hydroxyoctanoate,0.820713073,0.977854509,1.316941403,1.017451942,0.982548058,0.666756772,1.128310731,1.122496392,1.211557784,0.933181004,1.050200952,1.330797636,1.219617529,1.531742976,1.074173624,0.972244182,0.616515018,0.746237256,0.782055369,0.751303126
5-methylcytidine,0.983929704,0.712376704,1.419129381,0.833075045,0.610863504,1.558161088,1.09566998,0.673810302,0.830927339,1.373677633,1.222788364,0.95219289,1,1.080662962,0.935563076,1.029458363,0.937630026,1.098331058,1.126847276,0
mevalonolactone,1.41479082,0.641525548,0.943229086,1.260550692,0.962241263,0.544181124,1.781909674,0.944712637,1.437962237,1.105690791,1.137868086,1.037758737,0.907945955,1.599790225,0.86669202,1.447032602,0.599059605,0.425263168,0.895696553,1.549796726
3-hydroxyoctanoate,1.042669312,0.606594279,2.076268667,1.589559877,0.816400468,0.882006998,0.980815344,1.133082251,1.281544941,0.980887256,0.790249011,1.019112744,0.890679923,1.237748848,1.041430612,0.962005944,0.64421713,1.40994434,0.904585165,1.202384624
phenyllactate (PLA),0.711730645,1.881469334,0.868402153,1.356026431,1.486247239,0.781079573,0.95343608,1.105154627,0.935035476,1.028365304,1.245083643,1.108866809,1.299547506,1.256971496,0.971634696,0.914944699,1.049797853,0.451222236,0.73944617,0.91546837
palmitoylcarnitine (C16),0.833870872,0.824174506,2.822560011,1.150141723,1.194527002,1.073699428,0.801351118,2.087422639,1.135168286,1.210209478,0.77442185,0.811183267,0.915811793,0.881803933,0.818146288,0.774362186,0.926300572,1.306106242,1.092201732,1.076271077
hexanoylcarnitine (C6),0.45525064,1.159977538,0.88985885,1.084317528,0.97023009,0.719341127,1.138613683,1.072124158,1.02976991,1.041485343,1.04671954,1.136931052,1.110960142,1.577388194,0.554240539,0.868488043,0.307122368,0.425106563,0.733633106,0.563808623
N-acetylaspartate (NAA),2.05291406,1.159197568,0.968479728,1.052885386,0.820009122,0.823258526,0.966118544,1.077824987,0.949663154,1.006264494,1.136278515,1.181893646,1.182930278,1.173979814,0.993735506,1.052018063,0.952121816,0.837754038,0.985078187,0.757055369
acetylcarnitine (C2),1.043871523,1.377607368,1.165829403,1.004003852,1.521878215,1.346947578,0.783956249,1.27811844,1.06165638,0.975440403,0.995916735,0.995996148,1.167460174,1.168520777,0.892242937,0.871433522,0.766534508,0.885476041,0.912621859,0.830323303
cysteine s-sulfate,0.973546147,0.975558602,0.456757679,1.325754614,0.896133676,3.25044003,0.801100202,0.416134038,1.208908324,1.01959838,2.426286271,0.979310809,1.326003554,1.073006796,1.186177824,0.98040162,0.63111141,0.900818278,1.049074593,1.054332323
1-palmitoylglycerol (16:0),1.047859022,0.660444007,0.424669491,0.518792967,0.625423915,1.401062776,1.423426772,0.528608393,0.877506579,0.468538312,3.242257162,0.964180673,1.035819327,0.509522577,0.683376695,1.092741054,1.560402435,1.79556947,3.609359612,1.408596028
tartronate (hydroxymalonate),0.808778004,0,0,0.883542707,0.513168689,0.770142493,0.745836102,0.74768849,1.08563996,1.035249909,0,0.996103534,0,0.948096682,1.003896466,1.107974898,1.009011649,1.121162288,1.106096016,1.039421599
oxalate (ethanedioate),1.025263345,1.026417866,0.97464826,0.977295684,0.681882638,0.527419343,0.876884805,0.940060495,0.972642299,1.038830755,1.040772725,1.108697747,1.022704316,1.100969585,1.065203145,1.056681403,0.884007593,0.777790539,0.831355225,1.099958246
erythritol,0.749644234,0.885312535,0.992101669,1.026096825,1.176534632,0.982324982,1.172560172,1.188609775,0.974996316,0.989385311,1.130411545,0.986785527,1.122097512,1.118466171,1.007898331,0.680914896,0.825794617,0.939314158,1.257710826,1.137229931
adipate (C6-DC),0.37408605,1.171574816,0.737348516,0.63482205,1.122645845,0.575421067,1.502590658,2.313216685,1.061131058,0.896569414,0.990310843,1.029505524,1.245599522,0.957331695,0.888317122,1.110083588,0.930927167,1.026370619,1.009689157,0.870145281
3-hydroxymyristate,1.164548729,0.579427693,1.709640032,1.277638422,0.742918767,1.030640762,0.70607116,0.889000097,1.190413126,1.044693018,0.949987318,1.090249037,0.767301883,0.969359238,0.876895852,1.19141644,0.832605699,1.530966631,0.814942685,1.345464444
1-oleoylglycerol (18:1),0.603925773,1.021092916,0.744177142,0.519190179,0.435834347,3.14698451,1.434699371,0.397817165,1.555613542,1.619243979,0.916073934,0.620838086,0.780177236,0.783247992,1.538429556,1.313257362,1.367437816,3.191934604,0.978907084,1.732022739
3-methyl-2-oxobutyrate,1.693591656,1.075673998,0.845056205,0.902762045,1.06018491,0.672051613,1.255392812,0.699965262,0.953944646,1.098798979,1.032895378,1.053822508,1.025015785,1.179433684,0.987843132,0.963655279,0.975826772,0.824226685,1.01137273,0.98862727
2-oleoylglycerol (18:1),0.721296495,1.172687948,0.535648546,0.756885165,0.70206307,2.052844685,0.935590921,0.539213276,1.060737935,0.970676696,0.584625374,0.692882016,1.029323304,1.090919497,1.06288872,0.839435189,1.951857813,2.248024048,1.494362698,2.206474249
8-hydroxyoctanoate,0.551914893,1.091625024,0.689485387,0.583211137,1.478398823,0.73503497,1.566998271,2.082944845,0.915115004,0.756498323,1.158181511,1.213517182,1.438122156,1.057707761,0.950277924,1.296007348,0.971843113,1.028156887,0.934950484,0.845990761
homoarginine,0.711001132,0.722621378,0.995915819,1.480476379,0.93972199,0.548554214,1.161827324,0.862115246,1.464785105,1.504773146,0.82151184,1.222124137,1.357607648,1.197685872,1.142905689,1.004084181,0.797857415,0.645447954,1.07083971,0.439908724
homocitrulline,1.977643695,8.258558147,1.132490076,1.079975294,6.498667112,5.993577995,0.834615253,1.003617408,0.889566454,1.289811102,1.074690016,0.855438485,0.78556095,0.996382592,1.155671263,0.570663185,0.646483892,0.625714981,0.67552375,0.573592521
3-hydroxypalmitate,1.165171052,0.522449666,1.559156093,1.300649258,0.492681002,0.857892453,0.979856198,0.69848041,1.417137524,1.567568727,0.866372608,1.17624332,0.636783561,1.020143802,0.786233996,1.57788625,0.517784436,2.152302331,0.736328682,1.348054585
2-linoleoylglycerol (18:2),0.887343414,0.815913236,0.767333439,1.026829723,0.819134302,2.755315558,0.90948148,0.859773017,0.960197788,1.012308523,0.672382721,0.987269694,1.00363231,1.240921208,1.483412096,0.99636769,2.403819733,3.562030838,1.492170884,2.743863095
3-hydroxydecanoate,1.004703422,0.820347426,1.450623643,1.37637263,0.887109052,0.920536413,0.822736873,0.988476481,1.064894739,0.935823589,0.995296578,1.03769289,0.897603542,1.071576916,1.040933222,1.050012125,0.924893505,1.496518119,0.969943227,1.236357604
N-acetylglycine,1.460825688,1.308390401,0.946868917,1.02269519,1.434303499,1.822951724,1.161859709,0.809416539,0.968633273,1.17653234,0.917872626,0.916739001,0.776408134,0.93405413,0.958674285,0.944027211,1.079031045,1.583967066,0.97730481,1.130868706
ribonate,0.837645633,0.817158976,1.271354491,0.993392683,0.602963862,1.425316613,0.820909143,0.928481973,1.320185034,1.250772534,0.765588288,0.909040589,1.006607317,1.124713701,1.023682216,0.536856957,1.037236735,0.80683328,1.386663713,1.464730975
threonate,0.968147382,0.967046501,1.207176303,1.05430762,0.840831504,0.779804424,0.865925105,1.101455571,0.913957811,0.999559928,0.996465854,1.057267762,1.074044061,1.21541085,1.032505993,0.831591031,0.860472459,1.000440072,1.156969039,1.02731726
galactonate,3.610883089,18.84365816,3.70857465,1.005970426,23.91630675,6.727213822,1.163368347,0.611461618,0.994029574,1.077916368,0.708957532,0.767037697,0.495406475,1.434730289,1.784324162,0.614642479,0.589509049,0.90375371,0.922592738,0.628236873
beta-sitosterol,1.080600781,1.331226594,0.837298463,0.950056302,0.897416034,0.638707565,1.168519412,1.034530492,0.727849602,0.726318582,1.19195883,1.39372042,1.094436401,0.803479154,0.965469508,2.054878238,1.066082198,1.818399894,0.517703386,0.866981902
indoleacetate,2.780192668,1.108732231,1.868632095,0.858299204,0.905423968,0.523645366,1.429539477,1.11303896,1.094576032,0.84842499,1.504142571,1.118853889,1.355134338,1.458023878,0.860462225,0.841565969,0.276119502,0.197562739,0.329864896,0.24059442
1-linoleoylglycerol (18:2),1.113863644,0.773364806,0.583428931,0.98610355,0.716765339,3.074931985,0.797290845,0.787142267,0.963259887,0.900208938,0.741995882,1.088681472,1.01389645,1.290615101,1.47210407,0.893079387,2.347822864,3.550977412,1.448686191,2.980080152
1-methylhistidine,1.60542422,2.166031866,1.235421651,0.768809494,1.697481748,1.616832553,0.875494255,1.001015156,0.904670202,0.893413115,0.899973435,0.971609789,0.851703282,0.998984844,0.633972859,0.740372614,1.271409764,1.439476854,1.222594348,1.653037831
butyrylcarnitine (C4),0.521046561,1.020041148,0.720555937,1.034837373,1.032688131,0.778588329,1.110855233,1.088792112,1.115390157,0.991959046,0.793831056,1.169086827,1.2029695,1.309130491,0.637149806,1.008040954,0.566852038,0.401531431,0.841356425,0.830719093
isobutyrylcarnitine (C4),0.790589187,2.914469656,1.284353552,1.262392026,1.883886541,0.87616697,0.781502095,0.870264256,1.202149696,1.043724951,1.179513683,1.113063255,1.234323384,1.171822995,0.933386826,0.922618393,0.562412157,0.617063393,0.956275049,0.476933524
7-ketodeoxycholate,0,8.319035602,0.873810169,1.583034111,0,0,0,0,0,0,0,0.797974323,1,0,0,1.933631991,0.715507605,0,0,0
beta-muricholate,0.376566475,9.818110504,0.695768955,2.380132513,1.439006696,1.257113042,0.584568286,1.003939947,0.108192247,0.183885843,0.340704721,1.999198655,2.295848102,0.996060053,0.149626779,3.104784711,1.577072435,0.200168168,0.423392938,1.270159326
indolepropionate,1.105930592,0.257260117,1.623241109,2.144694134,0.228285151,0.072587998,1.03157928,0.638134411,0.763671518,0.903623828,1.036680995,2.22227091,0.96842072,1.081912781,4.106211428,3.478575586,3.030812818,0.398075262,0.76609438,0.62116835
N-(2-furoyl)glycine,0,5.864456612,0,0,3.246914667,0,0,0,0,1.548441049,0,1.001637295,0.900670763,0.990026584,0.998362705,0,0.898584532,0,0,0
trigonelline (N'-methylnicotinate),68.20003286,197.6574185,34.69685195,0.549588139,202.3801203,119.9960871,0.506754701,0.607221108,1.04431707,0.750912718,0.638529348,0.825414756,2.314675468,1.158097473,0.95568293,0.504190621,0.735719518,1.377527323,1.360216686,0.477936948
dodecanedioate (C12-DC),0.673090668,1.204202462,0.792990444,0.64580042,1.212071236,0.585189451,1.622963634,2.939811647,1.025414535,0.876674398,0.995029756,1.127741944,1.246888623,1.020965428,0.897715055,1.18695959,0.961176221,1.004970244,0.888317256,0.866178904
N-acetyltyrosine,0.633606558,1.066934023,1.017135473,1.428689947,0.828609975,0.717579692,0.92497959,0.715821895,1.085766115,1.050917647,0.940640317,1.513293243,1.454368006,2.00488631,1.118594672,0.77399059,0.794502932,0.808614248,1.043914521,0.982864527
3-hydroxylaurate,0.920620187,0.486040375,1.533556764,1.502419983,0.640275161,1.034317237,0.610214443,0.835522224,1.296517949,1.072834458,0.847451139,1.308697574,0.801700847,1.168856175,0.837568227,1.202387915,0.78938822,2.052726629,0.965682763,1.853533074
pyridoxate,0.512452846,1.379489053,1.341060532,1.391077795,1.646339378,1.354212538,0.985676349,1.330046886,0.950999807,1.191518052,0.867850793,0.878932132,1.014323651,1.01784627,1.041797103,0.732716342,0.359162737,0.325558861,0.965638446,0.652640287
gamma-glutamylvaline,0.82874936,0.976034874,0.610344013,1.166149839,1.386339976,0.885243553,1.338521848,1.023965126,1.09054131,1.104842664,0.92594122,1.026269551,1.169293754,1.274694405,0.704364523,0.753748585,0.850020532,0.804033114,1.345720056,0.765300739
5-hydroxyhexanoate,0.605531259,1.024855563,0.920750198,0.811844492,1.114932753,0.796310143,1.165632096,0.554805716,0.790953216,0.715240437,1.16691792,1.217482903,0.801407083,1.106165101,1.032088153,1.384068953,0.975144437,1.100659707,1.105877907,0.946011528
3-methylcrotonylglycine,0.597314918,1.214934159,0.543181807,1.485931182,1.8657183,0.996085248,1.105820217,0.556402429,0.960295273,1.416548637,1.343889511,0.656608644,1.173685439,1.691165139,0.708372902,0.455804739,0.800356233,0.536831528,1.003914752,1.069482557
propionylglycine,0.486942661,2.446967377,0.610446946,1.003325901,2.504430057,1.187333996,1.029599979,0.690164683,0.751979511,1.921976556,2.372071031,0.748028549,0.686414314,0.965858027,1.115500273,1.533474823,0.921172393,1.156603892,0.996674099,0.84343551
butyrylglycine,0.384450557,1.061411468,0.681449392,1.195091904,1.336053728,1.035066926,1.288381964,0.897110311,0.995546431,1.462872986,0.972648269,0.9756345,1.004453569,1.091685484,0.925079753,0.714387292,0.811959056,0.661825957,1.762667136,1.710454207
2-hydroxyadipate,0.863651596,2.679986005,0.897173104,0.846911879,1.228099267,0.448967797,1.723550531,2.003224528,1.186346116,1.081607459,0.692575946,0.981090545,0.877305923,2.046737016,0.850165932,1.234962045,0.866517761,1.018909455,2.414521779,0.629119512
